key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	institutionKey	collectionKey	datasetName	otherCatalogNumbers	preparations	acceptedNameUsage	institutionID	eventRemarks	sex	rightsHolder	nomenclaturalCode	higherClassification
4055769179	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:10.544+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117410	1	54	354	9477065	6316	2117290	2117410	2117410	Anoplodactylus coxalis Stock, 1968	Anoplodactylus coxalis Stock, 1968	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus coxalis	Anoplodactylus	coxalis	SPECIES	ACCEPTED	NE	-29.22	-177.95	80.0	5.0	OCEANIA	{}	1952.0	3.0	3.0	1952-03-03	63.0	63.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:10.544+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=642	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_642'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_642	sm_id_642	urn:lsid:marinespecies.org:taxname:240102	WoRMS Editorial Board	Pacific Ocean	4055769179	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus coxalis</i> Stock, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240102	WoRMS Editorial Board:WoRMS type localities:sm_id_642												
2012925684	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:24:20.912+00:00	275	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '5e214f94-648c-c6d9-2e24-0bf52e1e8a32', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus coxalis Stock, 1968'}]}	PRESERVED_SPECIMEN	PRESENT	2117410	1	54	354	9477065	6316	2117290	2117410	2117410	Anoplodactylus coxalis Stock, 1968	Anoplodactylus coxalis Stock, 1968	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus coxalis	Anoplodactylus	coxalis	SPECIES	ACCEPTED	NE						{}							TYPE	[]	2013-06-17T00:00:00.000+00:00	2024-07-21T10:24:20.912+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ae52ebc2-4cf0-4564-988a-7cf3a34593d9'}]	[]	[]	[]	True			Pycnogonida		[]	[]			EUROPE	ae52ebc2-4cf0-4564-988a-7cf3a34593d9	NHMD110626		NHMD		2012925684	IV		ae52ebc2-4cf0-4564-988a-7cf3a34593d9	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	Natural History Museum Denmark Invertebrate Zoology	PYC-000022	various	Anoplodactylus coxalis	http://grbio.org/cool/mci8-ehqk	A station used for material with no information about the collecting event or where the information is untrustworthy (in the latter case this should be explained in the collection object remarks).				
2434400229	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:17.396+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1078/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1078_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1078/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117410	1	54	354	9477065	6316	2117290	2117410	2117410	Anoplodactylus coxalis Stock, 1968	Anoplodactylus coxalis Stock, 1968	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus coxalis	Anoplodactylus	coxalis	SPECIES	ACCEPTED	NE						{}							HOLOTYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:17.396+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1078@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1078_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1078/format/large'}]	[]	[]	True			Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE	ZMA.PYC.P.1078@CRS	ZMA.PYC.P.1078			Galathea	2434400229	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1078	0e919a55-08d3-4bd2-aec1-200858fafd92				WholeOrganism (microscopic slide)		Naturalis Biodiversity Center		FEMALE	Naturalis Biodiversity Center	ICZN	Animalia
