key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	georeferenceRemarks	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	higherClassification	collectionID
1319042525	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:31.469+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	5720505	1	54	354	9477065	6313	2118396	2118420	2118420	Ammothea ovosetosa Hilton, 1942	Achelia ovosetosa (Hilton, 1942)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia ovosetosa	Ammothea	ovosetosa	SPECIES	SYNONYM	NE	51.4	179.283	NORTH_AMERICA	Alaska	{}	North Pacific Ocean, Bering Sea	North Pacific Ocean, Bering Sea, United States, Alaska	1873	8	5	1873-08-05	217	217	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2022-10-13T12:50:00.000+00:00	2024-07-02T12:37:31.469+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35161d84c-a5c1-4c85-b769-92d3d7033e64'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	W. Dall	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/35161d84c-a5c1-4c85-b769-92d3d7033e64	urn:lsid:biocol.org:col:34871	05 AUG 1873	Getty Thesaurus of Geographic Names, May 2002	Aleutian Islands, Rat Islands, Amchitka Island, Beach	Aleutian Islands, Rat Islands, Amchitka Island, Constantine Harbor, Beach	Decimal degrees	IZ	1319042525	http://n2t.net/ark:/65665/35161d84c-a5c1-4c85-b769-92d3d7033e64	USNM 81493	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
