key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	locality	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1317615974	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:41.574+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	2118182	1	54	354	9477065	6313	2118169	2118182	2118182	Ammothella heterosetosa Hilton, 1942	Ammothella heterosetosa Hilton, 1942	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella heterosetosa	Ammothella	heterosetosa	SPECIES	ACCEPTED	NE	SOUTH_AMERICA	Galapagos Islands	{}	North Pacific Ocean	North Pacific Ocean, Ecuador, Galapagos Islands	1934	12	2	1934-12-02	336	336	SYNTYPE	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:39:00.000+00:00	2024-07-02T12:38:41.574+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3124ab2d3-8143-4d0c-b1fe-5e5569372038'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	W. Schmitt	Hilton, W. A.	Alcohol (Ethanol)	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	http://n2t.net/ark:/65665/3124ab2d3-8143-4d0c-b1fe-5e5569372038	urn:lsid:biocol.org:col:34871	02 DEC 1934	Marchena Island, Shore, Reef F Spit, N End Of Island	IZ	1317615974	http://n2t.net/ark:/65665/3124ab2d3-8143-4d0c-b1fe-5e5569372038	Intertidal	USNM 79435	USNM	306-35	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
