key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/taxonRankID	locality	collectionCode	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	taxonConceptID	http://unknown.org/species	modified	sex	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	recordedBy	samplingProtocol	eventID	acceptedNameUsage	dynamicProperties	verbatimLocality	locationRemarks	nameAccordingTo	depth	depthAccuracy	higherGeography	collectionKey	institutionID	nomenclaturalCode	verbatimEventDate	eventRemarks	fieldNumber	locationID	occurrenceRemarks	higherClassification	collectionID
4141822605	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:08.069+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-12.4725	130.84283	OCEANIA	Northern Territory	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.14_1', 'name': 'Unincorporated Norther Territori'}}	1999	3	27.0	1999-03-27	86.0	86.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:08.069+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '524351f4-b380-4e12-b6a8-717ea611574e'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	524351f4-b380-4e12-b6a8-717ea611574e	7000	Iron Ore Wharf, Darwin Harbour	Minor Invertebrate	4141822605	en	524351f4-b380-4e12-b6a8-717ea611574e	PhysicalObject	N000201	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei																										
4141820697	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:08.376+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-12.452	130.82067	OCEANIA	Northern Territory	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.6_1', 'name': 'Darwin'}}	1999	3	30.0	1999-03-30	89.0	89.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:08.376+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5b985d08-23fe-47c4-9cbb-97364e0d3b75'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	5b985d08-23fe-47c4-9cbb-97364e0d3b75	7000	Outer Cullen Bay Marina, Darwin Harbour	Minor Invertebrate	4141820697	en	5b985d08-23fe-47c4-9cbb-97364e0d3b75	PhysicalObject	N000198	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei																										
4141826757	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:08.632+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-12.4725	130.84283	OCEANIA	Northern Territory	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.14_1', 'name': 'Unincorporated Norther Territori'}}	1999	3	28.0	1999-03-28	87.0	87.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:08.632+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '646ea397-085f-46b6-acba-158bc7ed29e6'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	646ea397-085f-46b6-acba-158bc7ed29e6	7000	Iron Ore Wharf, Darwin Harbour	Minor Invertebrate	4141826757	en	646ea397-085f-46b6-acba-158bc7ed29e6	PhysicalObject	N000225	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei																										
4141820899	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:08.932+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-12.4725	130.84283	OCEANIA	Northern Territory	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.14_1', 'name': 'Unincorporated Norther Territori'}}	1999	3	28.0	1999-03-28	87.0	87.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:08.932+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '68618f8c-c744-43cc-aa2d-afee8024be7f'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	68618f8c-c744-43cc-aa2d-afee8024be7f	7000	Iron Ore Wharf, Darwin Harbour	Minor Invertebrate	4141820899	en	68618f8c-c744-43cc-aa2d-afee8024be7f	PhysicalObject	N000235	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei																										
4141839903	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:11.543+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-12.4725	130.84283	OCEANIA	Northern Territory	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.14_1', 'name': 'Unincorporated Norther Territori'}}	1999	3	28.0	1999-03-28	87.0	87.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:11.543+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e98403b0-a483-438b-aa06-c2052f701e99'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	e98403b0-a483-438b-aa06-c2052f701e99	7000	Iron Ore Wharf, Darwin Harbour	Minor Invertebrate	4141839903	en	e98403b0-a483-438b-aa06-c2052f701e99	PhysicalObject	N000209	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei																										
4141817829	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:06.042+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-12.49167	130.883	OCEANIA	Northern Territory	{}	1998	8	20.0	1998-08-20	232.0	232.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:06.042+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2173e1da-b67f-4bfe-8146-b8734ea42848'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	2173e1da-b67f-4bfe-8146-b8734ea42848	7000	East Arm Port, Darwin Harbour	Minor Invertebrate	4141817829	en	2173e1da-b67f-4bfe-8146-b8734ea42848	PhysicalObject	N000082	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei																										
4141827480	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:09.262+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	2007-01-01T00:00:00	-12.42033	130.82333	OCEANIA	Northern Territory	{}	1994	3	16.0	1994-03-16	75.0	75.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:09.262+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8d6540ea-5f01-432f-92f1-d4560326bbe4'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False	C. Arango	whole animal (ETOH)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	8d6540ea-5f01-432f-92f1-d4560326bbe4	7000	Darwin Harbour	Minor Invertebrate	4141827480	en	8d6540ea-5f01-432f-92f1-d4560326bbe4	PhysicalObject	N000292	MAGNT	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei	2023-03-23T00:00:00.000+00:00																									
1100763575	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:31.572+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-22.48099	150.77199	OCEANIA	Queensland	{}	1993	9	18.0	1993-09-18	261.0	261.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:31.572+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '81988ca2-66ba-4e63-8d68-ce154ade80f7'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Krapp, F		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		81988ca2-66ba-4e63-8d68-ce154ade80f7	7000		Invertebrates - Marine & Other	1100763575		81988ca2-66ba-4e63-8d68-ce154ade80f7		P.43767	AM	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei		MALE	1e-05	100.0	ecatalogue.irn:1063337|urn:catalog:AM:Invertebrates - Marine & Other:P.43767	Attwood, B. Kathryn|Australian Museum|Invertebrates, Marine	hand collected on scuba	urn:australianmuseum.net.au:Events:1065013	Anoplodactylus brucei Child, 1990	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:10m-100m}	Port Clinton, east side of Entrance Island	ecatalogue.LocCollectionEventLocal: [QLD 946/Shoalwater Bay] Australia, Queensland, Port Clinton, east side of Entrance Island (22° 28' 52 S, 150° 46' 19 E) 18/09/1993 - 18/09/1993, hand collected on scuba;	Child, 1990													
1100777285	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:01.524+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	1990-01-01T00:00:00	-23.433	151.916	OCEANIA	Queensland	{}	1978	4	28.0	1978-04-28	118.0	118.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:01.524+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f82b72a8-5b39-47bb-a5ae-ede3db3dec4d'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	Child, C Allan		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		f82b72a8-5b39-47bb-a5ae-ede3db3dec4d	7000		Invertebrates - Marine & Other	1100777285		f82b72a8-5b39-47bb-a5ae-ede3db3dec4d		P.64322	AM	https://biodiversity.org.au/afd/taxa/e7dd6ebf-5158-4dbd-bc3c-34677574aa70	Anoplodactylus brucei			0.001	100000.0	ecatalogue.irn:1096025|urn:catalog:AM:Invertebrates - Marine & Other:P.64322	Bruce, A.J.		urn:australianmuseum.net.au:Events:1056461	Anoplodactylus brucei Child, 1990	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27,verbatimUncertainty:10km-100km}	Capricorn Group, Heron Island	ecatalogue.LocCollectionEventLocal: [HI/26/5] Australia, Queensland, Capricorn Group, Heron Island (23° 26' S, 151° 55' E) 28/04/1978 - 28/04/1978;	Child, 1990													
609409976	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.319+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	1998-09-01T00:00:00	5.166667	97.133333	ASIA		{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.1_1', 'name': 'Aceh'}, 'level2': {'gid': 'IDN.1.17_1', 'name': 'Lhokseumawe'}, 'level3': {'gid': 'IDN.1.17.3_1', 'name': 'Muara Dua'}}	1975	1	24.0	1975-01-24	24.0	24.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE']	2024-07-22T23:00:03.319+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:115038'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	C.Allan Child, NMNHIZ	Fluid-75% EtOH(2)	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	NORTH_AMERICA		urn:catalog:CAS:IZ:115038		Sumatra Island, North Sumatra, Strait of Malacca, near Lhokseumawe, steel pertamina fuel dock pilings	IZ	609409976	en	urn:catalog:CAS:IZ:115038	Physical Object	115038	CAS								D.A. Cobb and Dave Coleman								3.355	0.30500000000000016	Asia	5d4a63d3-e994-4b19-b592-e853a8e3b470	http://grscicoll.org/institution/california-academy-sciences	ICZN	24 Jan 1975	formerly labelled IZ Acc. No. 0142A (=10615) but data was a bit different.	048987	06335b3b-2598-11ed-aace-005056be1b7a	1 male and 1 male juvenile.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Phoxichilidoidea, Phoxichilidiidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470
609338956	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.224+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117402	1	54	354	9477065	6316	2117290	2117402	2117402	Anoplodactylus brucei Child, 1990	Anoplodactylus brucei Child, 1990	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brucei	Anoplodactylus	brucei	SPECIES	ACCEPTED	NE	1998-09-01T00:00:00	13.333333	100.916667	ASIA		{}	1971	6	9.0	1971-06-09	160.0	160.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:04.224+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:115024'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	C. Allan Child, NMNHIZ	Fluid-75% EtOH(3)	WGS84	Pycnogonida	TH	[]	[]	ASIA	Thailand	NORTH_AMERICA		urn:catalog:CAS:IZ:115024		Gulf of Thailand, Ko Sichang, Hin Tasin, at edge of water. very low tide	IZ	609338956	en	urn:catalog:CAS:IZ:115024	Physical Object	115024	CAS								Franz B. Steiner										Asia	5d4a63d3-e994-4b19-b592-e853a8e3b470	http://grscicoll.org/institution/california-academy-sciences	ICZN	9 Jun 1971	Taxa: Porifera, Cnidaria, Polychaeta, Sipuncula, Decapoda, Amphipoda, Bivalvia, Ophiuroidea, Cirripedia, Bryozoa,  Polyplacophora, Gastropoda, Isopoda, Tanaida, Nemertea,Urochordata; eggs. Specimens in fair to good condition.Original accession date 5 Ma	001155	0568bc28-2598-11ed-aace-005056be1b7a	1 male, 1 female, 1 male with eggs. Lots split to  CASIZ 116139, CASIZ# 116153.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Phoxichilidoidea, Phoxichilidiidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470
