key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID
4055738300	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:02.849+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	4338611	1	54	354	9477065	4338610	4338611	4338611	Bango polyonyx Bamber, 2004	Bango polyonyx Bamber, 2004	Animalia	Arthropoda	Pantopoda	Bango	Bango polyonyx	Bango	polyonyx	SPECIES	ACCEPTED	NE	-1.98	9.15	45.0	{}	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2008-08-27T12:35:37.000+00:00	2024-07-02T17:07:02.849+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1778	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1778'}]	[]	[]	[]	False	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	GA	[]	[]	AFRICA	Gabon	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1778	sm_id_1778	urn:lsid:marinespecies.org:taxname:240018	WoRMS Editorial Board	Atlantic Ocean	4055738300	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Bango polyonyx</i> Bamber, 2004. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240018	WoRMS Editorial Board:WoRMS type localities:sm_id_1778
