key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	gbifID	collectionCode	occurrenceID	continent	stateProvince	waterBody	associatedSequences	institutionKey	collectionKey	datasetID	datasetName	recordedBy	identifiedBy	samplingProtocol	recordNumber	eventID	institutionID	island	locality	eventRemarks	taxonID	parentNameUsageID	organismID	locationID	collectionID	typeStatus	preparations	habitat	verbatimEventDate	http://unknown.org/taxonRankID	locationRemarks	taxonConceptID	http://unknown.org/species	references	bibliographicCitation
1882672357	f2d200d5-914c-408f-821a-9ba0001465af	5fa89f68-9af0-4a0d-8998-ea39695c1db9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2023-12-09T13:49:52.040+00:00	2024-01-25T02:23:40.138+00:00	262	{}	HUMAN_OBSERVATION	PRESENT	4338764	1	54	354	9477065	6314	2117918	4338764	4338764	Austrodecus childi Arango, 2003	Austrodecus childi Arango, 2003	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus childi	Austrodecus	childi	SPECIES	ACCEPTED	NE	-14.50239	145.5589	0.0018	200.0	30.0	0.0	{}	2009.0	2.0	27.0	2009-02-27	58.0	58.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2018-07-13T09:31:39.000+00:00	2024-01-25T02:23:40.138+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	1.0	individuals	False	[{'identifier': '36894AE5-088D-49D2-8C7F-08AC7CFD759C'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	36894AE5-088D-49D2-8C7F-08AC7CFD759C	36894AE5-088D-49D2-8C7F-08AC7CFD759C	urn:lsid:marinespecies.org:taxname:239756	AIMS	POINT (145.55890 -14.50239)	1882672357	CReefs - Lizard Island 2009	36894AE5-088D-49D2-8C7F-08AC7CFD759C																																
3344688732	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:12.862+00:00	159	{}	PRESERVED_SPECIMEN	PRESENT	4338764	1	54	354	9477065	6314	2117918	4338764	4338764	Austrodecus childi Arango, 2003	Austrodecus childi Arango, 2003	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus childi	Austrodecus	childi	SPECIES	ACCEPTED	NE					18.0		{}	2009.0	2.0	16.0	2009-02-16	47.0	47.0	['TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-24T22:36:12.862+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12227'}]	[]	[]	[]	False		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	OGL_MSC_NortheasternUniversity_S12227	S12227	urn:lsid:marinespecies.org:taxname:239756	OGL		3344688732	OGL	OGL_MSC_NortheasternUniversity_S12227	OCEANIA	Queensland	Great Barrier Reef	BOLD ID: Q016	8c116cac-9394-4c4e-be14-06184bdc62bd	0f00dede-1a1f-49e5-ae69-2bc40db635c5	OGL_MSC_NortheasternUniversity	Ocean Genome Legacy Collection	Claudia Arango	Claudia Arango	ND	Q016; Magda	CE01705	8c116cac-9394-4c4e-be14-06184bdc62bd	Lizard Island	Coconut beach	Contact Person: Arango, Claudia; Collection Event Notes: Collector name listed as C. ARANGO/CREEFS	T02170	134579	S12227	CL02561	0f00dede-1a1f-49e5-ae69-2bc40db635c5										
1066101098	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:37.258+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338764	1	54	354	9477065	6314	2117918	4338764	4338764	Austrodecus childi Arango, 2003	Austrodecus childi Arango, 2003	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus childi	Austrodecus	childi	SPECIES	ACCEPTED	NE	-18.816667	146.433333	0.01667	500.0			{}	2000.0	4.0	19.0	2000-04-19	110.0	110.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-23T00:00:00.000+00:00	2024-07-02T06:30:37.258+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '7e0af067-f48b-4369-b1a1-21723b3c608c'}]	[]	[]	[]	True	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	7e0af067-f48b-4369-b1a1-21723b3c608c	S105802		QM		1066101098	Arachnids	7e0af067-f48b-4369-b1a1-21723b3c608c	OCEANIA	Queensland			442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303				C P Arango						GBR, Palm Islands, Pandora Reef							PARATYPE	Spirit	Marine	19 Apr 2000	7000	In rubble with algae. Juveniles.	https://biodiversity.org.au/afd/taxa/0cc04147-5df1-4f63-8ee9-498b818e56d6	Austrodecus childi		
1066101092	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:46.195+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338764	1	54	354	9477065	6314	2117918	4338764	4338764	Austrodecus childi Arango, 2003	Austrodecus childi Arango, 2003	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus childi	Austrodecus	childi	SPECIES	ACCEPTED	NE	-18.816667	146.433333	0.01667	500.0			{}	1999.0	7.0	15.0	1999-07-15	196.0	196.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-22T00:00:00.000+00:00	2024-07-02T06:30:46.195+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'f7b9a7f6-1999-4af9-97ac-b3cf1225da13'}]	[]	[]	[]	True	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	f7b9a7f6-1999-4af9-97ac-b3cf1225da13	S105801		QM		1066101092	Arachnids	f7b9a7f6-1999-4af9-97ac-b3cf1225da13	OCEANIA	Queensland			442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303				C P Arango						HOLOTYPE: GBR, Palm Islands, Pandora Reef							HOLOTYPE	Spirit	Marine	15 Jul 1999	7000	Data in vial 05/07/1999 - C.P. Arango has corrected this to 15/07/1999. HOLOTYPE. In rubble with algae. 1male.	https://biodiversity.org.au/afd/taxa/0cc04147-5df1-4f63-8ee9-498b818e56d6	Austrodecus childi		
4055738370	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:03.800+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	4338764	1	54	354	9477065	6314	2117918	4338764	4338764	Austrodecus childi Arango, 2003	Austrodecus childi Arango, 2003	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus childi	Austrodecus	childi	SPECIES	ACCEPTED	NE	-18.82	146.43					{}				1999/2000			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:03.800+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1736'}]	[]	[]	[]	True	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1736	sm_id_1736	urn:lsid:marinespecies.org:taxname:239756	WoRMS Editorial Board		4055738370	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1736	OCEANIA						https://marineinfo.org/id/dataset/5184									Coral Sea							HOLOTYPE								http://www.marinespecies.org/aphia.php?p=specdetails&id=1736	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus childi</i> Arango, 2003. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239756
