key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	gadm	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	footprintWKT	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	depth	depthAccuracy	typeStatus	references	datasetID	scientificNameID
1328193716	f0c3a31b-df3b-4670-ac1d-0c58d13e1420	d6bc1312-f24f-4258-b117-a13243b915ff	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2bbcc64b-16bb-4f74-8dfc-64c93cf0e109	d6bc1312-f24f-4258-b117-a13243b915ff	AR	EML	2023-01-07T12:56:49.754+00:00	2024-01-25T02:14:55.141+00:00	108	{}	OCCURRENCE	PRESENT	2117242	1	54	354	9477065	2014	2117211	2117242	2117242	Pycnogonum elephas Stock, 1966	Pycnogonum elephas Stock, 1966	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum elephas	Pycnogonum	elephas	SPECIES	ACCEPTED	NE	-34.349998	-55.939999	235454.0	SOUTH_AMERICA	{'level0': {'gid': 'URY', 'name': 'Uruguay'}, 'level1': {'gid': 'URY.2_2', 'name': 'Canelones'}, 'level2': {'gid': 'URY.2.21_2', 'name': 'San Bautista'}}	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2015-09-01T09:17:00.000+00:00	2024-01-25T02:14:55.141+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1328193716'}]	[]	[]	[]	False	WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	LATIN_AMERICA	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-3462	CNP-MARINEINVER-3462	CENPAT-CONICET	POLYGON ((-58.400002 -33.75, -53.48 -33.75, -53.48 -34.950001, -58.400002 -34.950001, -58.400002 -33.75))	Costa uruguaya	1328193716	CNP-MARINEINVER	Scarabino, F., 2006. Faunistica y taxonomia de invertebrados bentonicos marinos y estuarinos de la costa uruguaya. In Bases para la conservacion y el manejo de la costa uruguaya, (eds. R. Menafra, L. Rodriguez-Gallego, F. Scarabino and D. Conde), pp. 143-156. Montevideo: Vida Silvestre Uruguay.	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-3462						
4055769519	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:13.331+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117242	1	54	354	9477065	2014	2117211	2117242	2117242	Pycnogonum elephas Stock, 1966	Pycnogonum elephas Stock, 1966	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum elephas	Pycnogonum	elephas	SPECIES	ACCEPTED	NE	-28.6	-48.31			{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:13.331+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2222'}]	[]	[]	[]	False	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2222	sm_id_2222	WoRMS Editorial Board		Atlantic Ocean	4055769519	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum (Nulloviger) elephas</i> Stock, 1966. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239638	WoRMS Editorial Board:WoRMS type localities:sm_id_2222	385.0	355.0	HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=2222	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239638
