key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	verbatimScientificName	namePublishedIn	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo
4012366401	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.205+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	12194773	1	54	354	9477065	2015	2117960	12194773	12194773	Rhynchothorax sidereus Sabroux, 2022	Rhynchothorax sidereus Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax sidereus	Rhynchothorax	sidereus	SPECIES	ACCEPTED	NE	14.378333	-60.86	65.0	NORTH_AMERICA	{}	2016.0	9.0	11.0	2016-09-11	255.0	255.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.205+00:00	https://treatment.plazi.org/id/03A95E063E6FFFC3FDA806100064B895#3B68E54D3E6FFFC1FF17071803B0BAC6	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E6FFFC3FDA806100064B895.mc.3B68E54D3E6FFFC1FF17071803B0BAC6'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E6FFFC3FDA806100064B895.mc.3B68E54D3E6FFFC1FF17071803B0BAC6	Sabroux & Hassanin & Corbari	Rhynchothorax sidereus	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Canal de Ste Lucie	4012366401	03A95E063E6FFFC3FDA806100064B895.mc.3B68E54D3E6FFFC1FF17071803B0BAC6	Holotype MARTINIQUE • 1 subadult?; Canal de Ste Lucie; 14 ° 22.7 ʹ N, 60 ° 51.6 ʹ W; depth 65 m; 11 Sep. 2016; st. AD 222; MNHN-IU- 2016 - 817 / MK 411138.	03A95E063E6FFFC3FDA806100064B895.taxon	2022	Rhynchothorax sidereus										
4547976073	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.832+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	12194773	1	54	354	9477065	2015	2117960	12194773	12194773	Rhynchothorax sidereus Sabroux, 2022	Rhynchothorax sidereus Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax sidereus	Rhynchothorax	sidereus	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.832+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f6b60d89-bee2-4f96-ac08-d0a124909476'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		f6b60d89-bee2-4f96-ac08-d0a124909476					4547976073	f6b60d89-bee2-4f96-ac08-d0a124909476		1021652			26983.0	275.37364700437337	EB6380B5-80AF-5935-E053-0514A8C08744	f6b60d89-bee2-4f96-ac08-d0a124909476	fr | en	Rhynchothorax sidereus Sabroux, Hassanin & Corbari, 2022	Martinique	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.
