key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	depthAccuracy	recordedBy	institutionID	stateProvince	waterBody	higherGeography	typeStatus	datasetName	preparations	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	sex	references	datasetID	scientificNameID	bibliographicCitation	vernacularName	language	type
442597361	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.787+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1988', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1988', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|313751', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'brevirostris', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|42859', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus brevirostris Child, 1988'}, {'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Gen.;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|75778', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Gen.', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'sp.', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '2011-02-01', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|39234', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Gen. sp.'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE	-25.155466	46.75565	10.0	AFRICA	{}	2010.0	5.0	11.0	2010-05-11	131.0	131.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-10-07T17:33:32.000+00:00	2024-07-24T12:24:40.787+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-774'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Sabroux R.	WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-774	2011-774	MNHN	entrée Est Baie des Galions	ATIMO VATAE/TB10	442597361	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-774	10.15468/qgvvhd																						
442597249	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.782+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1988', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1988', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|313741', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'brevirostris', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|42859', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus brevirostris Child, 1988'}, {'http://rs.tdwg.org/dwc/terms/higherClassification': 'Gen.;Arthropoda', 'http://rs.tdwg.org/dwc/terms/genus': 'Gen.', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '2011-02-01', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'sp.', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|5732', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|75745', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Chan, Corbari, Macpherson, ATELIER BESSE Fév.2011', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Gen. sp.'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by-nc-nd', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1415857560867Cpr0ZDCCPkJAP5cj'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE	-24.941999	47.118	0.5	AFRICA	{'level0': {'gid': 'MDG', 'name': 'Madagascar'}, 'level1': {'gid': 'MDG.6_1', 'name': 'Toliary'}, 'level2': {'gid': 'MDG.6.2_1', 'name': 'Anosy'}, 'level3': {'gid': 'MDG.6.2.3_1', 'name': 'Taolagnaro'}}	2010.0			2010-04-30/2010-05-06	120.0	126.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-03-14T15:21:37.000+00:00	2024-07-24T12:24:40.782+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-741'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by-nc-nd/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1415857560867Cpr0ZDCCPkJAP5cj'}]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Sabroux R.	WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-741	2011-741	MNHN	Ilot de Lokaro	ATIMO VATAE/TM05	442597249	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-741	10.15468/qgvvhd	0.5																					
1122941077	afaa80a2-6167-47e1-baae-5450206d07dd	0674aea0-a7e1-11d8-9534-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	6038e54e-f762-11e1-a439-00145eb45e9a	0674aea0-a7e1-11d8-9534-b8a03c50a862	DE	BIOCASE	2024-06-07T15:52:29.772+00:00	2024-06-07T15:53:03.443+00:00	349	{}	PRESERVED_SPECIMEN		PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	4.0	2.0	1991-04-02	92.0	92.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'REFERENCES_URI_INVALID', 'COLLECTION_MATCH_NONE']		2024-06-07T15:53:03.443+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.snsb.info/zsm/collection_zsm/545202/610336/498613'}]	[]	[]	[]	774f65a5-ed87-4356-9515-ea9fd8d68650		False			Pycnogonida	MY	[]	[]	ASIA	Malaysia	EUROPE	http://id.snsb.info/zsm/collection_zsm/545202/610336/498613	ZSM-A-20071672 / 610336 / 498613	SNSB-ZSM	Pulau Babi Besar		1122941077	ZSMarthrovariacoll	http://id.snsb.info/zsm/collection_zsm/545202/610336/498613			Müller, Hans-Georg	http://grscicoll.org/institution/bavarian-state-collection-zoology																			
1122941056	afaa80a2-6167-47e1-baae-5450206d07dd	0674aea0-a7e1-11d8-9534-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	6038e54e-f762-11e1-a439-00145eb45e9a	0674aea0-a7e1-11d8-9534-b8a03c50a862	DE	BIOCASE	2024-06-07T15:52:29.772+00:00	2024-06-07T15:53:01.132+00:00	349	{}	PRESERVED_SPECIMEN		PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE				ASIA	{}	1991.0	4.0	1.0	1991-04-01	91.0	91.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'REFERENCES_URI_INVALID', 'COLLECTION_MATCH_NONE']		2024-06-07T15:53:01.132+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.snsb.info/zsm/collection_zsm/545215/610349/498626'}]	[]	[]	[]	774f65a5-ed87-4356-9515-ea9fd8d68650		False			Pycnogonida	MY	[]	[]	ASIA	Malaysia	EUROPE	http://id.snsb.info/zsm/collection_zsm/545215/610349/498626	ZSM-A-20071685 / 610349 / 498626	SNSB-ZSM	Pulau Babi Besar		1122941056	ZSMarthrovariacoll	http://id.snsb.info/zsm/collection_zsm/545215/610349/498626			Müller, Hans-Georg	http://grscicoll.org/institution/bavarian-state-collection-zoology																			
1318387112	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:10.592+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE	20.4028	121.964	0.75	ASIA	{}	1985.0	6.0	6.0	1985-06-06	157.0	157.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:09:00.000+00:00	2024-07-02T12:37:10.592+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/334663c6b-59b2-43ed-8c62-2ccac9279480'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/334663c6b-59b2-43ed-8c62-2ccac9279480	USNM 228545	USNM	Batan Islands, Batan Island, Mananioy Bay, At Rock Pinnacle		1318387112	IZ	http://n2t.net/ark:/65665/334663c6b-59b2-43ed-8c62-2ccac9279480	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	0.75	C. Child	urn:lsid:biocol.org:col:34871	Batanes	North Pacific Ocean	North Pacific Ocean, Philippines, Batanes	PARATYPE	NMNH Extant Biology	Alcohol (Ethanol)	06 JUN 1985	unknown, from legacy	Degrees Minutes Seconds	CAC 243	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae								
1322432104	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:55.927+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE	20.4028	121.964	0.75	ASIA	{}	1985.0	6.0	6.0	1985-06-06	157.0	157.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:09:00.000+00:00	2024-07-02T12:39:55.927+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e75a3193-13be-44a0-bdae-1cda8133e7d8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/3e75a3193-13be-44a0-bdae-1cda8133e7d8	USNM 228544	USNM	Batan Islands, Batan Island, Mananioy Bay, At Rock Pinnacle		1322432104	IZ	http://n2t.net/ark:/65665/3e75a3193-13be-44a0-bdae-1cda8133e7d8	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	0.75	C. Child	urn:lsid:biocol.org:col:34871	Batanes	North Pacific Ocean	North Pacific Ocean, Philippines, Batanes	HOLOTYPE	NMNH Extant Biology	Alcohol (Ethanol)	06 JUN 1985	unknown, from legacy	Degrees Minutes Seconds	CAC 243	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	MALE							
4055739417	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:15.144+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE	20.4	121.96	0.75	ASIA	{'level0': {'gid': 'PHL', 'name': 'Philippines'}, 'level1': {'gid': 'PHL.11_1', 'name': 'Batanes'}, 'level2': {'gid': 'PHL.11.4_1', 'name': 'Mahatao'}, 'level3': {'gid': 'PHL.11.4.4_1', 'name': 'Uvoy'}}	1985.0	6.0	6.0	1985-06-06	157.0	157.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:15.144+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1574'}]	[]	[]	[]			True		WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1574	sm_id_1574	WoRMS Editorial Board	Luzon Strait		4055739417	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1574		0.75						HOLOTYPE									http://www.marinespecies.org/aphia.php?p=specdetails&id=1574	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240188	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus brevirostris</i> Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240188			
296151523	86939734-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-12T19:58:14.444+00:00	2024-01-24T21:32:54.901+00:00	273	{}	PRESERVED_SPECIMEN		PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE					{}	1975.0	9.0	20.0	1975-09-20	263.0	263.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2022-02-17T00:00:00.000+00:00	2024-01-24T21:32:54.901+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a62cb952-f8a4-11e6-b7b1-70e2840fc270'}]	[]	[]	[]	876d009e-4933-421a-8441-369637d21128		False			Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	a62cb952-f8a4-11e6-b7b1-70e2840fc270	7645	OMNH			296151523	Ar	a62cb952-f8a4-11e6-b7b1-70e2840fc270	collectionID			institutionID	Shimane		Japan|Shimane								Animalia|ARTHROPODA|PYCNOGONIDEA|PANTOPODA|Phoxichilidiidae|Anoplodactylus|brevirostris	FEMALE					Anoplodactylus属の一種（和名不明）	en	text
3774616313	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862		603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.311+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT	2117302	1	54	354	9477065	6316	2117290	2117302	2117302	Anoplodactylus brevirostris Child, 1988	Anoplodactylus brevirostris Child, 1988	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus brevirostris	Anoplodactylus	brevirostris	SPECIES	ACCEPTED	NE				ASIA	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-01-26T14:32:40.311+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852587/874616/147573'}]	[]	[]	[]	07d2dd65-80b8-4402-bf51-b55809c85f87		False	H.-G. Müller		Pycnogonida	MY	[]	[]	ASIA	Malaysia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852587/874616/147573	ZFMK-Pa-00426	ZFMK			3774616313	Pa	http://id.zfmk.de/collection_ZFMK/223852587/874616/147573																							
