key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	coordinateUncertaintyInMeters	continent	waterBody	datasetName	samplingProtocol	eventID	scientificNameID	footprintWKT	occurrenceRemarks	language	bibliographicCitation	sex	preparations	locationID	typeStatus
3467540342	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.200+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1972', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Cheilopallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Clark, 1972', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|505003', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Cheilopallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'trappa', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|60625', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Cheilopallene trappa Clark, 1972'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-22.8855	167.281662	537.5	7.5	{}	2016.0	8.0	12.0	2016-08-12	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2022-05-19T11:01:08.000+00:00	2024-07-24T12:24:51.200+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1392'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	MNHN - conv. APA_NCPS_2016_012	Sabroux R.	WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1392	2016-1392	MNHN	SW Ile des Pins	KANACONO/DW4666	3467540342	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1392	10.15468/qgvvhd															
3467540313	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:51.001+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1972', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Cheilopallene;Callipallenidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Clark, 1972', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|505028', 'http://rs.tdwg.org/dwc/terms/family': 'Callipallenidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Cheilopallene', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'trappa', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|60625', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Cheilopallene trappa Clark, 1972'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-22.903334	167.281662	539.5	10.5	{}	2016.0	8.0	12.0	2016-08-12	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:51.001+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1443'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	MNHN - conv. APA_NCPS_2016_012	Sabroux R.	WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1443	2016-1443	MNHN	SW Ile des Pins	KANACONO/CP4667	3467540313	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-1443	10.15468/qgvvhd															
1426880215	5e2c9b3a-9d7c-4871-af8c-144e4f40e9d2	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:02:38.476+00:00	2024-01-29T08:15:29.916+00:00	299	{}	HUMAN_OBSERVATION	3.0	PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-48.0188	166.608	16.0	0.0	{}	1975.0	2.0	9.0	1975-02-09	40.0	40.0	['CONTINENT_DERIVED_FROM_COORDINATES']	2014-09-10T00:00:00.000+00:00	2024-01-29T08:15:29.916+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:SWPRON:MBIS:3903'}]	[]	[]	[]			False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	urn:catalog:SWPRON:MBIS:3903	MBIS-urn:catalog:SWPRON:MBIS:3903  Cheilopallene trappa		North side of Punui Bay, Snares Island		1426880215		urn:catalog:SWPRON:MBIS:3903		200.0	OCEANIA	Pacific Ocean	MBIS Marine Fauna and Flora observations around New Zealand	Scuba diving	1240	urn:lsid:marinespecies.org:taxname:240154	POINT (166.6080 -48.0188)	Scuba diving	en	W. C. Clark (1977) Pycnogonida from the Snares Islands (note), New Zealand Journal of Marine and Freshwater Research, 11:1, 173-177				
4081111356	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.130+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-46.5833	165.9667	220.0		{}	1967.0	10.0	23.0	1967-10-23	296.0	296.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.130+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d2d1c26-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5d2d1c26-fa36-11e2-96b3-aa6f927c92a3	4920	NIWA Invertebrate Collection			4081111356	NIWA	5d2d1c26-fa36-11e2-96b3-aa6f927c92a3		500.0			NIWA Invertebrate Collection	Trawl, Agassiz medium		urn:lsid:marinespecies.org:taxname:240154	POINT (165.9667 -46.5833)		en		FEMALE	Specimen(s), Unknown = 1	E820	
4081198550	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.610+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-48.025	166.5833	81.0	0.0	{}	1964.0	1.0	16.0	1964-01-16	16.0	16.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.610+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e54330a-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			False	NZOI		WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5e54330a-fa36-11e2-96b3-aa6f927c92a3	492	NIWA Invertebrate Collection			4081198550	NIWA	5e54330a-fa36-11e2-96b3-aa6f927c92a3		500.0	OCEANIA		NIWA Invertebrate Collection	Dredge, cone mesh with bag		urn:lsid:marinespecies.org:taxname:240154	POINT (166.5833 -48.025)		en			Specimen(s), None = 1	D156	PARATYPE
318005769	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:24.255+00:00	124	{}	OCCURRENCE		PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-46.5833	165.9666	189.5	30.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:24.255+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34032'}]	[]	[]	[]			False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34032	BAS			318005769	SOMBASE Pycnogonids																	
318005813	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.552+00:00	124	{}	OCCURRENCE		PRESENT	2118085	1	54	354	9477065	2011	2118081	2118085	2118085	Cheilopallene trappa Clark, 1971	Cheilopallene trappa Clark, 1971	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cheilopallene	Cheilopallene trappa	Cheilopallene	trappa	SPECIES	ACCEPTED	NE	-48.3333	166.0833			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.552+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34198'}]	[]	[]	[]			False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34198	BAS			318005813	SOMBASE Pycnogonids																	
