key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	depthAccuracy	stateProvince	higherGeography	typeStatus	modified	datasetName	verbatimCoordinateSystem	locationID	higherClassification	sex
4444205527	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.099+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117762	1	54	354	9477065	2013	2117630	2117762	2117762	Nymphon elongatum Hilton, 1942	Nymphon elongatum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon elongatum	Nymphon	elongatum	SPECIES	ACCEPTED	NE	54.7831096	167.1023225	{}	Pacific Ocean	1950	8	19	1950-08-19	231	231	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.099+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3b3f5ccb-cda4-4a4d-bb6b-f1190122a12f'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Beam Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 5_st.528	3b3f5ccb-cda4-4a4d-bb6b-f1190122a12f	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	528	OBFc	4444205527	3b3f5ccb-cda4-4a4d-bb6b-f1190122a12f	116.0 m	INV0002569	IORAS	IORAS	cruise 5	fd699988-ab5d-4737-9443-9085cea191d2											
1322227315	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:15.495+00:00	395	{}	PRESERVED_SPECIMEN	3	PRESENT	2117762	1	54	354	9477065	2013	2117630	2117762	2117762	Nymphon elongatum Hilton, 1942	Nymphon elongatum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon elongatum	Nymphon	elongatum	SPECIES	ACCEPTED	NE	54.6042	166.954	{}	North Pacific Ocean, Bering Sea	1906	6	14	1906-06-14	165	165	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:15.495+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3de483560-01d7-4578-9f4b-03be3c4c3454'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA		http://n2t.net/ark:/65665/3de483560-01d7-4578-9f4b-03be3c4c3454	urn:lsid:biocol.org:col:34871	Commander Islands, Bering Island, Cape Monati	USFC/A4792	IZ	1322227315	http://n2t.net/ark:/65665/3de483560-01d7-4578-9f4b-03be3c4c3454		USNM 81508	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	132.0	0.0	Kamchatka	North Pacific Ocean, Bering Sea, Russia, Kamchatka	SYNTYPE	2022-10-13T13:10:00.000+00:00	NMNH Extant Biology	Degrees Minutes Seconds	4792	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	
1320901718	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:36.736+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117762	1	54	354	9477065	2013	2117630	2117762	2117762	Nymphon elongatum Hilton, 1942	Nymphon elongatum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon elongatum	Nymphon	elongatum	SPECIES	ACCEPTED	NE	37.1361	137.133	{}	North Pacific Ocean, Sea of Japan	1906	7	21	1906-07-21	202	202	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:36.736+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a3a0cc48-79e4-411c-b543-a57ba3cdc9d3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)		WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA		http://n2t.net/ark:/65665/3a3a0cc48-79e4-411c-b543-a57ba3cdc9d3	urn:lsid:biocol.org:col:34871	Honshu Island, Toyama Bay	USFC/A4822	IZ	1320901718	http://n2t.net/ark:/65665/3a3a0cc48-79e4-411c-b543-a57ba3cdc9d3		USNM 80604	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	238.0	0.0	Toyama	North Pacific Ocean, Sea of Japan, Japan, Toyama		2015-06-26T14:21:00.000+00:00	NMNH Extant Biology	Degrees Minutes Seconds	4822	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	MALE
1320975758	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:47.492+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	2117762	1	54	354	9477065	2013	2117630	2117762	2117762	Nymphon elongatum Hilton, 1942	Nymphon elongatum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon elongatum	Nymphon	elongatum	SPECIES	ACCEPTED	NE	48.725	145.05	{}	North Pacific Ocean, Sea of Okhotsk	1906	9	27	1906-09-27	270	270	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:47.492+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a6e460f9-3532-4d6c-9ed3-8b275809b8a9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA		http://n2t.net/ark:/65665/3a6e460f9-3532-4d6c-9ed3-8b275809b8a9	urn:lsid:biocol.org:col:34871	Sakhalin Island, Cape Terpeniya, East of	USFC/A5023	IZ	1320975758	http://n2t.net/ark:/65665/3a6e460f9-3532-4d6c-9ed3-8b275809b8a9		USNM 80605	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	137.0	0.0		North Pacific Ocean, Sea of Okhotsk, Russia		2020-03-02T14:00:00.000+00:00	NMNH Extant Biology	Degrees Minutes Seconds	5023	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	
