key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	islandGroup	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID	sex	depth	depthAccuracy	stateProvince	higherGeography	typeStatus	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	references	datasetID	scientificNameID	bibliographicCitation
4399690332	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.700+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117875	1	54	354	9477065	2013	2117630	2117875	2117875	Nymphon brevis Nakamura & Child, 1991	Nymphon brevis Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevis	Nymphon	brevis	SPECIES	ACCEPTED	NE	44.5532416	146.8681614	ASIA	{}	Sea of Okhotsk	1987	7	25	1987-07-25	206	206	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.700+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5be99c54-ea87-4497-b11a-68ebc2cb4ed8'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%	Dredge	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.105	5be99c54-ea87-4497-b11a-68ebc2cb4ed8	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Kuril Islands	Iturup Is.	105	OBFc	4399690332	5be99c54-ea87-4497-b11a-68ebc2cb4ed8	500.0 m	INV0001267	IORAS	IORAS	fd699988-ab5d-4737-9443-9085cea191d2																	
1320017987	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:48.919+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117875	1	54	354	9477065	2013	2117630	2117875	2117875	Nymphon brevis Nakamura & Child, 1991	Nymphon brevis Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevis	Nymphon	brevis	SPECIES	ACCEPTED	NE	42.8733	145.103		{}	North Pacific Ocean	1983	7	10	1983-07-10	191	191	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:48.919+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37c89131b-a8c5-4296-b559-478464105688'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True		Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)		WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA		http://n2t.net/ark:/65665/37c89131b-a8c5-4296-b559-478464105688	urn:lsid:biocol.org:col:34871		Hokkaido Island, SE Of Akkeshi Bay		IZ	1320017987	http://n2t.net/ark:/65665/37c89131b-a8c5-4296-b559-478464105688		USNM 234484	USNM		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	102.0	0.0	Hokkaido	North Pacific Ocean, Japan, Hokkaido	HOLOTYPE	2014-10-21T10:23:00.000+00:00	NMNH Extant Biology	10 JUL 1983	unknown, from legacy	Degrees Minutes Seconds	KT83-11, B18	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae				
4055741324	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:38.985+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117875	1	54	354	9477065	2013	2117630	2117875	2117875	Nymphon brevis Nakamura & Child, 1991	Nymphon brevis Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon brevis	Nymphon	brevis	SPECIES	ACCEPTED	NE	42.87	145.1		{}		1983	7	10	1983-07-10	191	191	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:38.985+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1954'}]	[]	[]	[]			True					WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1954			Pacific Ocean		WoRMS type localities	4055741324	WoRMS Editorial Board:WoRMS type localities:sm_id_1954		sm_id_1954	WoRMS Editorial Board				102.0				HOLOTYPE	2007-06-20T15:52:33.000+00:00							http://www.marinespecies.org/aphia.php?p=specdetails&id=1954	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240190	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon brevis</i> Nakamura & Child, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240190
