key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	references	datasetID	scientificNameID	bibliographicCitation
1319823192	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:46.979+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118306	1	54	354	9477065	4338615	2118293	2118306	2118306	Eurycyde antarctica Child, 1987	Eurycyde antarctica Child, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde antarctica	Eurycyde	antarctica	SPECIES	ACCEPTED	NE	-72.008	172.508	525.5	2.5	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1968.0	1.0	10.0	1968-01-10	10.0	10.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-04-04T16:40:00.000+00:00	2024-07-02T12:37:46.979+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/373ecc321-e301-401a-80c1-020a605f440d'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=21038'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/373ecc321-e301-401a-80c1-020a605f440d	urn:lsid:biocol.org:col:34871	10 JAN 1968	unknown, from legacy	Victoria Land	Degrees Minutes Seconds	USARP/EL/32/1997/USC	IZ	1319823192	http://n2t.net/ark:/65665/373ecc321-e301-401a-80c1-020a605f440d	USNM 233606	USNM	1997	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1321936324	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:18.653+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2118306	1	54	354	9477065	4338615	2118293	2118306	2118306	Eurycyde antarctica Child, 1987	Eurycyde antarctica Child, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde antarctica	Eurycyde	antarctica	SPECIES	ACCEPTED	NE	-72.008	172.508	525.5	2.5	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1968.0	1.0	10.0	1968-01-10	10.0	10.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-04-04T16:40:00.000+00:00	2024-07-02T12:38:18.653+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d1689101-fb76-4148-9098-b0f6440a78d6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3d1689101-fb76-4148-9098-b0f6440a78d6	urn:lsid:biocol.org:col:34871	10 JAN 1968	unknown, from legacy	Victoria Land	Degrees Minutes Seconds	USARP/EL/32/1997/USC	IZ	1321936324	http://n2t.net/ark:/65665/3d1689101-fb76-4148-9098-b0f6440a78d6	USNM 233607	USNM	1997	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
4055741858	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:46.154+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2118306	1	54	354	9477065	4338615	2118293	2118306	2118306	Eurycyde antarctica Child, 1987	Eurycyde antarctica Child, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde antarctica	Eurycyde	antarctica	SPECIES	ACCEPTED	NE	-72.0	172.47	525.5	2.5	{}			1968.0	1.0	10.0	1968-01-10	10.0	10.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:46.154+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1885'}]	[]	[]	[]			True					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1885				Ross Sea			WoRMS type localities	4055741858	WoRMS Editorial Board:WoRMS type localities:sm_id_1885	sm_id_1885	WoRMS Editorial Board				http://www.marinespecies.org/aphia.php?p=specdetails&id=1885	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:172982	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Eurycyde antarctica</i> Child, 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=172982
1318591233	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:18.422+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	FEMALE	2118306	1	54	354	9477065	4338615	2118293	2118306	2118306	Eurycyde antarctica Child, 1987	Eurycyde antarctica Child, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde antarctica	Eurycyde	antarctica	SPECIES	ACCEPTED	NE	-71.275	171.517	686.5	27.5	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1967.0	1.0	14.0	1967-01-14	14.0	14.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-03-08T15:30:00.000+00:00	2024-07-02T12:37:18.422+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33d6c2bea-fdf3-4b5a-a275-facf12054b0e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/33d6c2bea-fdf3-4b5a-a275-facf12054b0e	urn:lsid:biocol.org:col:34871	14 JAN 1967	unknown, from legacy	Victoria Land, Cape Adare, south of cape	Degrees Minutes Seconds	USARP/EL/27/1870/USC	IZ	1318591233	http://n2t.net/ark:/65665/33d6c2bea-fdf3-4b5a-a275-facf12054b0e	USNM 233608	USNM	1870	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
318007481	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.695+00:00	124	{}	OCCURRENCE		PRESENT		2118306	1	54	354	9477065	4338615	2118293	2118306	2118306	Eurycyde antarctica Child, 1987	Eurycyde antarctica Child, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde antarctica	Eurycyde	antarctica	SPECIES	ACCEPTED	NE	-72.0	172.4666	525.5	2.5	{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.695+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39646'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318007481		39646	BAS							
318007482	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.698+00:00	124	{}	OCCURRENCE		PRESENT		2118306	1	54	354	9477065	4338615	2118293	2118306	2118306	Eurycyde antarctica Child, 1987	Eurycyde antarctica Child, 1987	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde antarctica	Eurycyde	antarctica	SPECIES	ACCEPTED	NE	-71.2833	171.55	686.5	27.5	{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.698+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39647'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318007482		39647	BAS							
