key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	verbatimLocality	eventID	habitat	scientificNameID	identificationVerificationStatus	verbatimIdentification	identificationRemarks	occurrenceRemarks	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	sex
3762705800	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.830+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1970', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1970', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|516181', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pudicus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|20125', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus pudicus Stock, 1970'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	42.331617	8.596117	155.0	45.0	EUROPE	{}	2021.0	5.0	18.0	2021-05-18	138.0	138.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:44.830+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-156'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-156	2021-156	MNHN	Golfe de Girolata	CORSICABENTHOS 3/CD146	3762705800	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-156	10.15468/qgvvhd															
3766177363	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.847+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1970', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1970', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|518868', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pudicus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|20125', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus pudicus Stock, 1970'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	42.602967	8.679717	130.5	0.5	EUROPE	{}	2021.0	5.0	27.0	2021-05-27	147.0	147.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2014-03-18T17:09:05.000+00:00	2024-07-24T12:24:44.847+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-185'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-185	2021-185	MNHN	Large La Revellata	CORSICABENTHOS 3/CD162	3766177363	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-185	10.15468/qgvvhd															
3766177402	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:56.338+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1970', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1970', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|519718', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pudicus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|20125', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus pudicus Stock, 1970'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	42.5975	8.70795	122.0		EUROPE	{}	2021.0	5.0	26.0	2021-05-26	146.0	146.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:56.338+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-6673'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-6673	2021-6673	MNHN	La Revellata	CORSICABENTHOS 3/CD159	3766177402	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2021-6673	10.15468/qgvvhd															
4007634455	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.455+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1970', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Ascorhynchidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1970', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|565171', 'http://rs.tdwg.org/dwc/terms/family': 'Ascorhynchidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pudicus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|20125', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus pudicus Stock, 1970'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	42.14444	9.55252	1.5	0.5	EUROPE	{'level0': {'gid': 'FRA', 'name': 'France'}, 'level1': {'gid': 'FRA.5_1', 'name': 'Corse'}, 'level2': {'gid': 'FRA.5.2_1', 'name': 'Haute-Corse'}, 'level3': {'gid': 'FRA.5.2.3_1', 'name': 'Corte'}}	2019.0	5.0	11.0	2019-05-11	131.0	131.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2014-03-18T17:09:01.000+00:00	2024-07-24T12:24:43.455+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2017-310'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2017-310	2017-310	MNHN	Étang de Diane	CORSICABENTHOS 1/CS13	4007634455	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2017-310	10.15468/qgvvhd	Tallone, Nord de la lagune														
3696590514	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:06.983+00:00	118	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	36.56	-11.5	312.5	7.5		{}	1987.0	9.0	24.0	1987-09-24	267.0	267.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-02T10:04:06.983+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24227'}]	[]	[]	[]			False		Jan H. Stock	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	NORTH_AMERICA	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24227	24227	SCSD	Gorringe Ridge	Station CP20	3696590514	SeamountsOnline	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24227			SCSD_SeamountsOnline_Gorringe_Ridge_537798	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134623	Validated	Ascorhynchus pudicus Stock, 1970	WoRMS Match Type: exact	NA | NA							
2434399801	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.638+00:00	393	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE						{}	1987.0	9.0	24.0	1987-09-24	267.0	267.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:33.638+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3416@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		Stock J.H.		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.3416@CRS	ZMA.PYC.3416				2434399801	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3416										WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	24 sep 1987	Animalia|Ascorhynchidae	
3696590497	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:06.982+00:00	118	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	36.69	-14.29	262.5	7.5		{}	1987.0	10.0	4.0	1987-10-04	277.0	277.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-02T10:04:06.982+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24228'}]	[]	[]	[]			False		Jan H. Stock	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24228	24228	SCSD	Josephine Seamount	Station DW37	3696590497	SeamountsOnline	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24228			SCSD_SeamountsOnline_Josephine_Seamount_537806	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134623	Validated	Ascorhynchus pudicus Stock, 1970	WoRMS Match Type: exact	NA | NA							
3696590498	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:06.981+00:00	118	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	36.69	-14.28	240.0	5.0		{}	1987.0	10.0	4.0	1987-10-04	277.0	277.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-02T10:04:06.981+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24229'}]	[]	[]	[]			False		Jan H. Stock	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24229	24229	SCSD	Josephine Seamount	Station DW38	3696590498	SeamountsOnline	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24229			SCSD_SeamountsOnline_Josephine_Seamount_537807	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134623	Validated	Ascorhynchus pudicus Stock, 1970	WoRMS Match Type: exact	NA | NA							
3696590508	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:06.981+00:00	118	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	36.67	-14.27	214.5	7.5		{}	1987.0	10.0	4.0	1987-10-04	277.0	277.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-02T10:04:06.981+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24230'}]	[]	[]	[]			False		Jan H. Stock	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24230	24230	SCSD	Josephine Seamount	Station DE39	3696590508	SeamountsOnline	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24230			SCSD_SeamountsOnline_Josephine_Seamount_537808	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134623	Validated	Ascorhynchus pudicus Stock, 1970	WoRMS Match Type: exact	NA | NA							
3696590500	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:06.982+00:00	118	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	36.67	-14.26	202.5	2.5		{}	1987.0	10.0	7.0	1987-10-07	280.0	280.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-02T10:04:06.982+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24231'}]	[]	[]	[]			False		Jan H. Stock	WGS84	Pycnogonida		[]	[]			NORTH_AMERICA	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24231	24231	SCSD	Josephine Seamount	Station DW61	3696590500	SeamountsOnline	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24231			SCSD_SeamountsOnline_Josephine_Seamount_537822	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134623	Validated	Ascorhynchus pudicus Stock, 1970	WoRMS Match Type: exact	NA | NA							
3696590504	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:04:06.981+00:00	118	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE	33.8	-14.37	253.0	3.0		{}	1987.0	10.0	10.0	1987-10-10	283.0	283.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-02T10:04:06.981+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24232'}]	[]	[]	[]			False		Jan H. Stock	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	NORTH_AMERICA	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24232	24232	SCSD	Seine Seamount	Station DE80	3696590504	SeamountsOnline	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134623_24232			SCSD_SeamountsOnline_Seine_Seamount_537834	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134623	Validated	Ascorhynchus pudicus Stock, 1970	WoRMS Match Type: exact	NA | NA							
2434399009	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:34.251+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118324	1	54	354	9477065	4338615	2118315	2118324	2118324	Ascorhynchus pudicus Stock, 1970	Ascorhynchus pudicus Stock, 1970	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus pudicus	Ascorhynchus	pudicus	SPECIES	ACCEPTED	NE						{}	1987.0	10.0	4.0	1987-10-04	277.0	277.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:34.251+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3417@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		Stock J.H.		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.3417@CRS	ZMA.PYC.3417				2434399009	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3417										WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	04 okt 1987	Animalia|Ascorhynchidae	
