key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	eventRemarks	gbifID	occurrenceRemarks	collectionCode	occurrenceID
2012925768	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:26:08.358+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1955', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': 'Pycnogonida from the West Indies, Central America, and the Pacific Coast of North America'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'a4a26069-19e8-1099-26f6-39fa6ace08de', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus discrepans Stock, 1955'}]}	PRESERVED_SPECIMEN	PRESENT	2118321	1	54	354	9477065	4338615	2118315	2118321	2118321	Ascorhynchus discrepans Stock, 1955	Ascorhynchus discrepans Stock, 1955	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus discrepans	Ascorhynchus	discrepans	SPECIES	ACCEPTED	NE	{}	TYPE	[]	2019-12-19T00:00:00.000+00:00	2024-07-21T10:26:08.358+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3a221c83-49bb-46db-bdfe-90b733af03f6'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	False	Natural History Museum Denmark Invertebrate Zoology	PYC-006291	70% EtOH - 4|slide, unspec - 1|slide, unspec - 1	Pycnogonida	[]	[]	EUROPE	3a221c83-49bb-46db-bdfe-90b733af03f6	NHMD110659	Ascorhynchus discrepans	http://grbio.org/cool/mci8-ehqk	NHMD	TS Mar. 2022: This 'station' is what Martin Stein called SINGLETON305. I just changed to name to something more descriptive.	2012925768	MKB05: Was not found. MKB05: The holotype is an adult female from Thatch Island, St. John, West Indies, Mar 12 1906 Mortensen. 3 juveniles from the West Indies are paratypes. Type status checked 2003-2011, but may need reconfirmation. TS: Labelled with correct number Mar. 2012.	IV	3a221c83-49bb-46db-bdfe-90b733af03f6
