key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	associatedSequences	identifiers	media	facts	relations	isInCluster	datasetID	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	recordNumber	identifier	scientificNameID	verbatimEventDate	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	associatedReferences	gbifID	occurrenceID	taxonID	networkKeys	higherGeography	typeStatus	institutionKey	otherCatalogNumbers	catalogNumber	institutionCode	dynamicProperties	locality	collectionCode	higherClassification	individualCount	decimalLatitude	decimalLongitude	recordedBy	geodeticDatum
3466773027	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862	1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:22.358+00:00	273	{}	HUMAN_OBSERVATION	PRESENT	2117864	1	54	354	9477065	2013	2117630	2117864	2117864	Nymphon phasmatodes Bohm, 1879	Nymphon phasmatodes Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon phasmatodes	Nymphon	phasmatodes	SPECIES	ACCEPTED	NE	816.12	ANTARCTICA	{}	2008.0	1.0	11.0	2008-01-11	11.0	11.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED', 'SCIENTIFIC_NAME_AND_ID_INCONSISTENT', 'TAXON_MATCH_NAME_AND_ID_AMBIGUOUS']	2024-06-23T06:51:22.358+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	True	http://www.ncbi.nlm.nih.gov/nuccore/GU573492|http://www.ncbi.nlm.nih.gov/nuccore/GU573494	[{'identifier': 'f8609260-06b9-4914-8fcc-d0795c5fa348'}]	[]	[]	[]	False	ASAC_3010_0200	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 33A	CEA36	f8609260-06b9-4914-8fcc-d0795c5fa348	urn:lsid:marinespecies.org:taxname:239746	1/11/2008	6000	https://biodiversity.org.au/afd/taxa/0e0ee853-5f2a-47ab-9bbd-d4050064456c	Species	Arango,C.P., Soler-Membrives,A. and Miller,K.J. 2011 Genetic differentiation in the circum--Antarctic sea spider Nymphon australe (Pycnogonida; Nymphonidae). Deep Sea Res. Part II Top. Stud. Oceanogr. 58 (1-2), 212-219	3466773027	f8609260-06b9-4914-8fcc-d0795c5fa348	239746																
1057184920	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:00.369+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 220', 'http://purl.org/dc/terms/created': '1187778651000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/24475c10-35b2-4456-8b08-1f1849a9174c'}]}	PRESERVED_SPECIMEN	PRESENT	2117775	1	54	354	9477065	2013	2117630	2117864	2117864	Nymphon capense Hodgson, 1908	Nymphon phasmatodes Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon phasmatodes	Nymphon	capense	SPECIES	SYNONYM	NE		AFRICA	{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:00.369+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False		[{'identifier': '1216148'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 220', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/24475c10-35b2-4456-8b08-1f1849a9174c'}]	[]	[]	False		Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			1216148							1057184920	7c15d563-9be7-4e21-866a-9301e643910c		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	Africa; South Africa	COTYPE	1d808a7c-1f9e-4379-9616-edb749ecf10e	NHMUK:ecatalogue:1216148	1933.4.5.1	NHMUK	"{""associatedMediaCount"": 1, ""barcode"": ""011163987"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355702000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphon capense Hodgson, 1908"", ""determinationTypes"": null, ""donorName"": ""Royal Scottish Museum"", ""expedition"": ""Scotia Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057184920"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Scotia""}"	8 miles N of Dassen Isd., Cape Colony	ZOO	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae					
1056040713	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.801+00:00	391	{}	PRESERVED_SPECIMEN	PRESENT	2117775	1	54	354	9477065	2013	2117630	2117864	2117864	Nymphon capense Hodgson, 1908	Nymphon phasmatodes Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon phasmatodes	Nymphon	capense	SPECIES	SYNONYM	NE	64.0		{}							['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:11.801+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False		[{'identifier': '3646608'}]	[]	[]	[]	False		Pycnogonida		[]	[]			EUROPE			3646608							1056040713	1c60d755-c5b8-4573-90fd-81134759055d		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		COTYPE	1d808a7c-1f9e-4379-9616-edb749ecf10e	NHMUK:ecatalogue:3646608	1933.4.5.1	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""010980329"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180302600000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Nymphon capense Hodgson, 1908"", ""determinationTypes"": null, ""donorName"": ""Royal Museum of Scotland"", ""expedition"": ""Scotia Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056040713"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR02"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Eight miles north of Dassen, Cape  Colony.	ZOO	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae	1.0				
1038144058	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862	6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:05.977+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	2117864	1	54	354	9477065	2013	2117630	2117864	2117864	Nymphon phasmatodes Bohm, 1879	Nymphon phasmatodes Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon phasmatodes	Nymphon	phasmatodes	SPECIES	ACCEPTED	NE			{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T09:13:05.977+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False		[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:170380'}]	[]	[]	[]	False		Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE										1038144058					TYPE			170380	ZMB/Pyc			Museum für Naturkunde, Berlin - Pycnogonida			-34.0	18.0	Gazelle Exp.	WGS84
