key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	sex	occurrenceRemarks	identificationRemarks	modified	continent	lifeStage	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	elevation	stateProvince	references	combinationAuthors	verbatimScientificName	municipality	http://unknown.org/verbatimLabel	combinationYear	canonicalName	dateIdentified	datasetName	otherCatalogNumbers	associatedReferences	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	georeferenceSources	dynamicProperties	http://unknown.org/occurrenceDetails	http://unknown.org/language	originalNameUsage	county	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders	associatedSequences	verbatimIdentification
3386517501	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.009+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-74.5071	-28.7444	{}		2012.0	2.0	28.0	2012-02-28	59.0	59.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.009+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_1166.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1166.1	https://ror.org/01rhff309		JR275_81		3386517501	JR275_1166.1		JR275_1166.1	BAS				GOIPG/2019/4020	151.0	1564.1799999999998	5.899999999999977	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	28/02/2012	LINESTRING (-28.74527 -74.50839, -28.74355 -74.50573)	en	PhysicalObject																																										
3386517180	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.863+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-77.3538	-35.3468	{}		2012.0	2.0	19.0	2012-02-19	50.0	50.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.863+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_120.2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_120.2	https://ror.org/01rhff309		JR275_21		3386517180	JR275_120.2		JR275_120.2	BAS				GOIPG/2019/4020	155.0	650.49	2.3100000000000023	3.0	individuals	urn:lsid:marinespecies.org:taxname:239762	19/02/2012	LINESTRING (-35.35131 -77.35482, -35.34232 -77.35286)	en	PhysicalObject	MALE	1 male with eggs																																								
3386516827	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.717+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-74.6746	-29.4295	{}		2012.0	2.0	29.0	2012-02-29	60.0	60.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.717+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_1230.7'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1230.7	https://ror.org/01rhff309		JR275_85		3386516827	JR275_1230.7		JR275_1230.7	BAS				GOIPG/2019/4020	153.0	595.615	8.875	2.0	individuals	urn:lsid:marinespecies.org:taxname:239762	29/02/2012	LINESTRING (-29.42462 -74.67411, -29.43436 -74.67504)	en	PhysicalObject																																										
3386517247	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.932+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-74.6746	-29.4295	{}		2012.0	2.0	29.0	2012-02-29	60.0	60.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.932+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_1230.7a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1230.7a	https://ror.org/01rhff309		JR275_85		3386517247	JR275_1230.7a		JR275_1230.7a	BAS				GOIPG/2019/4020	153.0	595.615	8.875	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	29/02/2012	LINESTRING (-29.42462 -74.67411, -29.43436 -74.67504)	en	PhysicalObject																																										
3386517332	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.954+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-74.6746	-29.4295	{}		2012.0	2.0	29.0	2012-02-29	60.0	60.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.954+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_1316.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1316.1	https://ror.org/01rhff309		JR275_88		3386517332	JR275_1316.1		JR275_1316.1	BAS				GOIPG/2019/4020	34.0	597.49	4.779999999999973	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	29/02/2012	LINESTRING (-29.43061 -74.67467, -29.42842 -74.67446)	en	PhysicalObject			long smooth setae, not in rows, long chelae fingers, long setae not so much on ventral surface of legs,																																							
3386517294	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.938+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-76.1986	-31.8579	{}		2012.0	2.0	20.0	2012-02-20	51.0	51.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.938+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_265'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_265	https://ror.org/01rhff309		JR275_29		3386517294	JR275_265		JR275_265	BAS				GOIPG/2019/4020	79.0	577.46	1.509999999999991	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	20/02/2012	LINESTRING (-31.86015 -76.19908, -31.85561 -76.19816)	en	PhysicalObject																																										
3386517629	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.239+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-76.1986	-31.8579	{}		2012.0	2.0	20.0	2012-02-20	51.0	51.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.239+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_265a'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_265a	https://ror.org/01rhff309		JR275_29		3386517629	JR275_265a		JR275_265a	BAS				GOIPG/2019/4020	79.0	577.46	1.509999999999991	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	20/02/2012	LINESTRING (-31.86015 -76.19908, -31.85561 -76.19816)	en	PhysicalObject																																										
3386516926	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.755+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-76.0191	-26.9757	{}		2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.755+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_409.4'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_409.4	https://ror.org/01rhff309		JR275_34		3386516926	JR275_409.4		JR275_409.4	BAS				GOIPG/2019/4020	78.0	610.5	2.5	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	21/02/2012	LINESTRING (-26.97793 -76.01957, -26.97352 -76.01868)	en	PhysicalObject					ANTARCTICA																																					
3386516321	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.078+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-76.1691	-27.7973	{}		2012.0	2.0	21.0	2012-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.078+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_496.2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_496.2	https://ror.org/01rhff309		JR275_38		3386516321	JR275_496.2		JR275_496.2	BAS				GOIPG/2019/4020	78.0	552.9449999999999	8.055000000000007	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	21/02/2012	LINESTRING (-27.79567 -76.16965, -27.79901 -76.1685)	en	PhysicalObject					ANTARCTICA																																					
3386517493	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.001+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-75.7648	-30.4538	{}		2012.0	2.0	22.0	2012-02-22	53.0	53.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.001+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_625'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_625	https://ror.org/01rhff309		JR275_43		3386517493	JR275_625		JR275_625	BAS				GOIPG/2019/4020	34.0	428.97	1.0300000000000011	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	22/02/2012	LINESTRING (-30.45297 -75.76453, -30.45472 -75.76497)	en	PhysicalObject																																										
3386516983	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.778+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-75.2532	-30.2593	{}		2012.0	2.0	23.0	2012-02-23	54.0	54.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.778+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_801.2'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_801.2	https://ror.org/01rhff309		JR275_54		3386516983	JR275_801.2		JR275_801.2	BAS				GOIPG/2019/4020	77.0	418.905	0.2050000000000125	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	23/02/2012	LINESTRING (-30.25835 -75.25256, -30.26024 -75.25386)	en	PhysicalObject																																										
3386516564	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.489+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-75.2574	-30.2653	{}		2012.0	2.0	23.0	2012-02-23	54.0	54.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.489+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_826.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_826.1	https://ror.org/01rhff309		JR275_55		3386516564	JR275_826.1		JR275_826.1	BAS				GOIPG/2019/4020	75.0	418.495	0.1150000000000091	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	23/02/2012	LINESTRING (-30.26436 -75.25672, -30.26619 -75.25798)	en	PhysicalObject																																										
3386517516	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.016+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-75.2634	-31.1286	{}		2012.0	2.0	23.0	2012-02-23	54.0	54.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.016+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_854.1'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_854.1	https://ror.org/01rhff309		JR275_58		3386517516	JR275_854.1		JR275_854.1	BAS				GOIPG/2019/4020	78.0	605.71	1.420000000000016	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	23/02/2012	LINESTRING (-31.12627 -75.26308, -31.131 -75.26378)	en	PhysicalObject																																										
3386516757	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.651+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	2117454	1	54	354	9477065	3254684	2117433	2117454	2117454	Pallenopsis hodgsoni Gordon, 1938	Pallenopsis hodgsoni Gordon, 1938	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis hodgsoni	Pallenopsis	hodgsoni	SPECIES	ACCEPTED	NE	-75.2689	-31.1658	{}		2012.0	2.0	23.0	2012-02-23	54.0	54.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.651+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'JR275_907.2_01'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_907.2_01	https://ror.org/01rhff309		JR275_60		3386516757	JR275_907.2_01		JR275_907.2_01	BAS				GOIPG/2019/4020	73.0	615.41	1.1100000000000136	1.0	individuals	urn:lsid:marinespecies.org:taxname:239762	23/02/2012	LINESTRING (-31.16355 -75.26856, -31.168 -75.26921)	en	PhysicalObject																																										
