key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetID	datasetName	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	scientificNameID	institutionID	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	taxonID	verbatimIdentification	catalogNumber	institutionCode	networkKeys	waterBody	higherGeography	modified	collectionKey	recordedBy	identifiedBy	preparations	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	locationID	higherClassification	collectionID	typeStatus	references	bibliographicCitation	otherCatalogNumbers	acceptedNameUsage	eventRemarks
3127658538	93efc16a-7eb1-4792-bdec-de1ea69b8c65	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	5ff1c992-5c84-40aa-bd9a-c1743a870c32	09a9c196-cb5b-4fa1-afc2-3499b868b225	CA	EML	2024-07-17T23:36:27.118+00:00	2024-07-17T23:36:43.604+00:00	160	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117894	1	54	354	9477065	2013	2117890	2117894	2117894	Boreonymphon compactum Just, 1972	Boreonymphon compactum Just, 1972	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon compactum	Boreonymphon	compactum	SPECIES	ACCEPTED	NE	62.8	-65.6	58.5	31.5	NORTH_AMERICA	{}	1967.0	8.0	19.0	1967-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-17T23:36:43.604+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'DFO_MLI_MuseumCollection_6595'}]	[]	[]	[]	2ae7293d-9c89-46ee-9aa8-ea116dacad3f	False	dfo_que_mli_museum	DFO Quebec Region MLI museum collection	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	His Majesty the King in right of Canada, as represented by the Minister of Fisheries and Oceans	DFO_MLI_MuseumCollection_6595	urn:lsid:marinespecies.org:taxname:134677	https://edmo.seadatanet.org/report/4160	SAB 67-9-11 OT3-5	en	MuseumCollection	3127658538	DFO_MLI_MuseumCollection_6595	PhysicalObject	083_00402	Boreonymphon compectum	6595	IML																					
1317817717	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:15.854+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117894	1	54	354	9477065	2013	2117890	2117894	2117894	Boreonymphon compactum Just, 1972	Boreonymphon compactum Just, 1972	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon compactum	Boreonymphon	compactum	SPECIES	ACCEPTED	NE	77.75	-70.0			NORTH_AMERICA	{'level0': {'gid': 'GRL', 'name': 'Greenland'}, 'level1': {'gid': 'GRL.3_1', 'name': 'Qaasuitsup'}}	1938.0	8.0	7.0	1938-08-07	219.0	219.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:15.854+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31b33b300-3fe1-4859-a37e-52f71f09cea8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		NMNH Extant Biology	WGS84	Pycnogonida	GL	[]	[]	NORTH_AMERICA	Greenland	NORTH_AMERICA		http://n2t.net/ark:/65665/31b33b300-3fe1-4859-a37e-52f71f09cea8		urn:lsid:biocol.org:col:34871			IZ	1317817717	http://n2t.net/ark:/65665/31b33b300-3fe1-4859-a37e-52f71f09cea8				USNM 79972	USNM	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	Arctic Ocean	Arctic Ocean, Greenland	2013-01-11T15:43:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	R. Bartlett	Just, J.	Alcohol (Ethanol)	07 AUG 1938	unknown, from legacy	Murchison Sound, Walrus Grounds	Degrees Minutes Seconds	124	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
4055770193	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.272+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117894	1	54	354	9477065	2013	2117890	2117894	2117894	Boreonymphon compactum Just, 1972	Boreonymphon compactum Just, 1972	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon compactum	Boreonymphon	compactum	SPECIES	ACCEPTED	NE	60.03	-6.07	878.0			{}	1869.0			1869			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:19.272+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_862'}]	[]	[]	[]		True	https://marineinfo.org/id/dataset/5184		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_862	urn:lsid:marinespecies.org:taxname:134677				WoRMS type localities	4055770193	WoRMS Editorial Board:WoRMS type localities:sm_id_862				sm_id_862	WoRMS Editorial Board	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']			2007-06-20T15:52:33.000+00:00							Faroe-Shetland Channel					HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=862	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Boreonymphon compactum</i> Just, 1972. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134677			
2012925661	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:15:43.812+00:00	275	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'd315e415-dbdb-17b5-b845-ee1ab955b003', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Boreonymphon compactum Just, 1972'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/title': 'PYC-000012_hab.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/rightsHolder': 'Natural History Museum of Denmark', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67469163132071086793.att.jpg'}, {'http://purl.org/dc/terms/title': 'PYC-000012_label.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/rightsHolder': 'Natural History Museum of Denmark', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp6551521596833903191.att.jpg'}, {'http://purl.org/dc/terms/title': 'PYC-000012_hab-ven.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/rightsHolder': 'Natural History Museum of Denmark', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp62996530661859569157.att.jpg'}, {'http://purl.org/dc/terms/title': 'PYC-000012_hab-dor.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/rightsHolder': 'Natural History Museum of Denmark', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67861295698844519652.att.jpg'}, {'http://purl.org/dc/terms/title': 'PYC-000012_hab-dor.tif', 'http://purl.org/dc/terms/format': 'image/tif', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp66233535947500746742.att.tif'}, {'http://purl.org/dc/terms/title': 'PYC-000012_hab-ven.tif', 'http://purl.org/dc/terms/format': 'image/tif', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67168182347891748600.att.tif'}, {'http://purl.org/dc/terms/title': 'PYC-000012_hab.tif', 'http://purl.org/dc/terms/format': 'image/tif', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp62894175163901170906.att.tif'}, {'http://purl.org/dc/terms/title': 'PYC-000012_label.jpg', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'CC BY 4.0', 'http://purl.org/dc/terms/identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp68783538443988937164.att.jpg'}]}	PRESERVED_SPECIMEN		PRESENT	2117894	1	54	354	9477065	2013	2117890	2117894	2117894	Boreonymphon compactum Just, 1972	Boreonymphon compactum Just, 1972	Animalia	Arthropoda	Pantopoda	Nymphonidae	Boreonymphon	Boreonymphon compactum	Boreonymphon	compactum	SPECIES	ACCEPTED	NE						{}							[]	2024-07-21T10:15:43.812+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '11769e14-43d8-4b58-9be6-75f069bf5b86'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-000012_label.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'Natural History Museum of Denmark', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp6551521596833903191.att.jpg'}, {'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-000012_hab-ven.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'Natural History Museum of Denmark', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp62996530661859569157.att.jpg'}, {'type': 'StillImage', 'format': 'image/tif', 'title': 'PYC-000012_hab-ven.tif', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67168182347891748600.att.tif'}, {'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-000012_hab-dor.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'Natural History Museum of Denmark', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67861295698844519652.att.jpg'}, {'type': 'StillImage', 'format': 'image/tif', 'title': 'PYC-000012_hab.tif', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp62894175163901170906.att.tif'}, {'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-000012_hab.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'Natural History Museum of Denmark', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp67469163132071086793.att.jpg'}, {'type': 'StillImage', 'format': 'image/tif', 'title': 'PYC-000012_hab-dor.tif', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp66233535947500746742.att.tif'}, {'type': 'StillImage', 'format': 'image/jpeg', 'title': 'PYC-000012_label.jpg', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://specify-attachments.science.ku.dk/static/NHMD_Invertebrate_Zoology/originals/sp68783538443988937164.att.jpg'}]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	True		Natural History Museum Denmark Invertebrate Zoology		Pycnogonida		[]	[]			EUROPE		11769e14-43d8-4b58-9be6-75f069bf5b86		http://grbio.org/cool/mci8-ehqk			IV	2012925661	11769e14-43d8-4b58-9be6-75f069bf5b86				NHMD110616	NHMD	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			2021-01-20T00:00:00.000+00:00	e4cac6b7-41e4-404d-b9b2-ea507703f671			various								TYPE			PYC-000012	Boreonymphon compactum	TS Mar. 2022: This 'station' is what Martin Stein called SINGLETON305. I just changed to name to something more descriptive.
