key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	locality	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	locationID	eventTime	higherClassification	collectionID	individualCount	depthAccuracy	stateProvince	waterBody	higherGeography	typeStatus	datasetName	identifiedBy	verbatimCoordinateSystem	sex	references	datasetID	scientificNameID	bibliographicCitation
4173702424	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:19.348+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117861	1	54	354	9477065	2013	2117630	2117861	2117861	Nymphon aculeatum Child, 1994	Nymphon aculeatum Child, 1994	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon aculeatum	Nymphon	aculeatum	SPECIES	ACCEPTED	NE	37.665683	-123.51565	2897.0	{}	2004	10	2	2004-10-02	276	276	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_COORDINATE_MISMATCH']	2023-07-24T09:16:30.000+00:00	2024-07-22T23:00:19.348+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:237242'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:237242	http://grscicoll.org/institution/california-academy-sciences	ICZN	02 Oct 2004	GPS	North Pacific Ocean, Northeast Pacific Ocean, W of the Gulf of the Farallones	SAIC, ENSR, & GANDA. 2005. San Francisco Deep Ocean Dredged Material Disposal Site (SF-DODS) Monitoring Program. Physical, Chemical, and Benthic Community Monitoring September-October 2004. Final Report. Submitted to Department of the Army, San Francisco District, Corps of Engineers, San Francisco, CA. Submitted by Science Applications International Corporation, Bothell, WA, in association with ENSR Marine & Coastal Center, Woods Hole, MA, on behalf of Garcia and Associates, San Anselmo, CA. July 27, 2005.SF-DODS is the acronym for San Francisco Deep Ocean Disposal Site.	084766	en	IZ	4173702424	urn:catalog:CAS:IZ:237242	Physical Object	237242	CAS	06d6b5c5-2598-11ed-aace-005056be1b7a	0314	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Nymphonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470														
1318789670	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:11.855+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117861	1	54	354	9477065	2013	2117630	2117861	2117861	Nymphon aculeatum Child, 1994	Nymphon aculeatum Child, 1994	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon aculeatum	Nymphon	aculeatum	SPECIES	ACCEPTED	NE	34.73	-123.18	4100.0	{}	1990	2	18	1990-02-18	49	49	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:39:11.855+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3462c32fb-4187-425b-a903-f7dc407e459e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3462c32fb-4187-425b-a903-f7dc407e459e	urn:lsid:biocol.org:col:34871		18 FEB 1990	unknown, from legacy	W Of Point Arguelo				IZ	1318789670	http://n2t.net/ark:/65665/3462c32fb-4187-425b-a903-f7dc407e459e		USNM 234636	USNM	PULSE 3, 314M		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	3.0	0.0	California	North Pacific Ocean	North Pacific Ocean, United States, California	PARATYPE	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Degrees Minutes Seconds					
1318509517	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:01.841+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117861	1	54	354	9477065	2013	2117630	2117861	2117861	Nymphon aculeatum Child, 1994	Nymphon aculeatum Child, 1994	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon aculeatum	Nymphon	aculeatum	SPECIES	ACCEPTED	NE	34.68	-123.13	4100.0	{}	1989	10	30	1989-10-30	303	303	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:39:01.841+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/339d02b54-6392-4f63-a62f-e86f184b97fe'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/339d02b54-6392-4f63-a62f-e86f184b97fe	urn:lsid:biocol.org:col:34871		30 OCT 1989	unknown, from legacy	W Of Point Arguelo				IZ	1318509517	http://n2t.net/ark:/65665/339d02b54-6392-4f63-a62f-e86f184b97fe		USNM 234635	USNM	PULSE 2, 224M		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0	0.0	California	North Pacific Ocean	North Pacific Ocean, United States, California	PARATYPE	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Degrees Minutes Seconds	MALE				
1319701600	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:37.078+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117861	1	54	354	9477065	2013	2117630	2117861	2117861	Nymphon aculeatum Child, 1994	Nymphon aculeatum Child, 1994	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon aculeatum	Nymphon	aculeatum	SPECIES	ACCEPTED	NE	34.8	-123.0	4100.0	{}	1989	10	26	1989-10-26	299	299	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:37:37.078+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36e8a295b-1cfa-4276-80b3-664ee6adfa97'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/36e8a295b-1cfa-4276-80b3-664ee6adfa97	urn:lsid:biocol.org:col:34871		26 OCT 1989	unknown, from legacy	W Of Point Arguelo				IZ	1319701600	http://n2t.net/ark:/65665/36e8a295b-1cfa-4276-80b3-664ee6adfa97		USNM 234633	USNM	PULSE 2, 216M		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	0.0	California	North Pacific Ocean	North Pacific Ocean, United States, California	HOLOTYPE	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Degrees Minutes Seconds	MALE				
1322070506	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:01.715+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117861	1	54	354	9477065	2013	2117630	2117861	2117861	Nymphon aculeatum Child, 1994	Nymphon aculeatum Child, 1994	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon aculeatum	Nymphon	aculeatum	SPECIES	ACCEPTED	NE	34.8	-123.0	4100.0	{}	1989	10	26	1989-10-26	299	299	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:38:01.715+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d75ebcdc-ffc1-40d7-abda-fe45341d06fc'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3d75ebcdc-ffc1-40d7-abda-fe45341d06fc	urn:lsid:biocol.org:col:34871		26 OCT 1989	unknown, from legacy	W Of Point Arguelo				IZ	1322070506	http://n2t.net/ark:/65665/3d75ebcdc-ffc1-40d7-abda-fe45341d06fc		USNM 234634	USNM	PULSE 2, 216M		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	0.0	California	North Pacific Ocean	North Pacific Ocean, United States, California	PARATYPE	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Degrees Minutes Seconds	FEMALE				
4055741732	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:45.181+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117861	1	54	354	9477065	2013	2117630	2117861	2117861	Nymphon aculeatum Child, 1994	Nymphon aculeatum Child, 1994	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon aculeatum	Nymphon	aculeatum	SPECIES	ACCEPTED	NE	34.8	-123.0	4100.0	{}	1989	10	26	1989-10-26	299	299	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:45.181+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1936'}]	[]	[]	[]			True		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1936					Pacific Ocean				WoRMS type localities	4055741732	WoRMS Editorial Board:WoRMS type localities:sm_id_1936		sm_id_1936	WoRMS Editorial Board										HOLOTYPE					http://www.marinespecies.org/aphia.php?p=specdetails&id=1936	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239602	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon aculeatum</i> Child, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239602
