key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	sex	continent	stateProvince	higherGeography	typeStatus	modified	datasetName	verbatimEventDate	locationID	higherClassification
4444205550	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.814+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117838	1	54	354	9477065	2013	2117630	2117838	2117838	Nymphon giltayi Hedgpeth, 1948	Nymphon giltayi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giltayi	Nymphon	giltayi	SPECIES	ACCEPTED	NE	76.9486503	70.3173848	{}	Kara Sea	2007	9.0	23.0	2007-09-23	266.0	266.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.814+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '53519a1e-3226-446e-b6c2-22395e97347d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Raiskiy, Alexey	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 54_st.4983	53519a1e-3226-446e-b6c2-22395e97347d	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Kara Sea	4983	OBFc	4444205550	53519a1e-3226-446e-b6c2-22395e97347d	554.0 m	INV0003199	IORAS	IORAS	cruise 54	fd699988-ab5d-4737-9443-9085cea191d2										
4444205375	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.046+00:00	69	{}	PRESERVED_SPECIMEN	4	PRESENT	2117838	1	54	354	9477065	2013	2117630	2117838	2117838	Nymphon giltayi Hedgpeth, 1948	Nymphon giltayi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giltayi	Nymphon	giltayi	SPECIES	ACCEPTED	NE	76.6146533	71.2488727	{}	Kara Sea	2007	9.0	24.0	2007-09-24	267.0	267.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.046+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'ebfdfbbc-4675-4adb-8fe3-865c9a3f5c3a'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Raiskiy, Alexey	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 54_st.4988	ebfdfbbc-4675-4adb-8fe3-865c9a3f5c3a	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	St. Anna Trench	4988	OBFc	4444205375	ebfdfbbc-4675-4adb-8fe3-865c9a3f5c3a	215.0 - 220.0 m	INV0003217	IORAS	IORAS	cruise 54	fd699988-ab5d-4737-9443-9085cea191d2										
1318766371	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:17.253+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117838	1	54	354	9477065	2013	2117630	2117838	2117838	Nymphon giltayi Hedgpeth, 1948	Nymphon giltayi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giltayi	Nymphon	giltayi	SPECIES	ACCEPTED	NE			{}	North Atlantic Ocean	1879			1879			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:17.253+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34527d685-836f-4bce-94f2-b09b9ff78d08'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Hedgpeth, J. W.	Alcohol (Ethanol)			Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/34527d685-836f-4bce-94f2-b09b9ff78d08	urn:lsid:biocol.org:col:34871	Grand Banks		IZ	1318766371	http://n2t.net/ark:/65665/34527d685-836f-4bce-94f2-b09b9ff78d08		USNM 124016	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	NORTH_AMERICA	Newfoundland	North Atlantic Ocean, Canada, Newfoundland	PARATYPE	2014-10-20T11:49:00.000+00:00	NMNH Extant Biology	-- --- 1879	360	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae
1322560757	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:29.535+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	2117838	1	54	354	9477065	2013	2117630	2117838	2117838	Nymphon giltayi Hedgpeth, 1948	Nymphon giltayi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon giltayi	Nymphon	giltayi	SPECIES	ACCEPTED	NE			{}	North Atlantic Ocean	1879			1879			['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TYPE_STATUS_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:29.535+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ed0618a5-c630-4b03-bf73-ef990abb70bb'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Hedgpeth, J. W.	Alcohol (Ethanol)			Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/3ed0618a5-c630-4b03-bf73-ef990abb70bb	urn:lsid:biocol.org:col:34871	Grand Banks		IZ	1322560757	http://n2t.net/ark:/65665/3ed0618a5-c630-4b03-bf73-ef990abb70bb		USNM 37912	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		NORTH_AMERICA	Newfoundland	North Atlantic Ocean, Canada, Newfoundland		2013-01-11T15:38:00.000+00:00	NMNH Extant Biology	-- --- 1879	360	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae
