key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	sex	elevation	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	verbatimLocality	waterBody	higherGeography	datasetName	preparations	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	verbatimDepth	locationID	higherClassification	stateProvince	rightsHolder	nomenclaturalCode	eventID	habitat	lifeStage	dateIdentified	coordinateUncertaintyInMeters	organismQuantity	organismQuantityType	datasetID	otherCatalogNumbers	scientificNameID	language	type	disposition	ownerInstitutionCode	parentNameUsage	recordNumber	materialEntityID	typeStatus	dynamicProperties	distanceFromCentroidInMeters	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
3762705714	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:55.189+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Dohrn, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|516230', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pusillum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24979', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum pusillum Dohrn, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	41.336043	9.257501	0.5	0.5	EUROPE	{}	2020.0	10.0	19.0	2020-10-19	293.0	293.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:55.189+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2020-613'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	La_Planète_Revisitée	Sabroux R.	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2020-613	2020-613	MNHN	Embarcadère Ile Lavezzi	CORSICABENTHOS 2/CM39	3762705714	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2020-613	10.15468/qgvvhd																																																			
4012366825	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.663+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	14.563334	-60.793335			NORTH_AMERICA	{}	2016.0	9.0	16.0	2016-09-16	260.0	260.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-07-19T16:28:54.663+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E73FFC0FDCC079E0064BA3D.mc.3B68E54D3E6EFFC0FF4003E500DDBD56'}]	[]	[]	[]			True	Passe du Brigot		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	03A95E063E73FFC0FDCC079E0064BA3D.mc.3B68E54D3E6EFFC0FF4003E500DDBD56			MARTINIQUE		4012366825		03A95E063E73FFC0FDCC079E0064BA3D.mc.3B68E54D3E6EFFC0FF4003E500DDBD56		FEMALE	17.0	https://treatment.plazi.org/id/03A95E063E73FFC0FDCC079E0064BA3D#3B68E54D3E6EFFC0FF4003E500DDBD56	Dohrn	Pycnogonum cf. pusillum Dohrn, 1881	MARTINIQUE • 1 ♀; Passe du Brigot; 14 ° 33.8 ʹ N, 60 ° 47.6 ʹ W; depth 17 m; 16 Sep. 2016; st. AB 183; MNHN-IU- 2016 - 815	03A95E063E73FFC0FDCC079E0064BA3D.taxon	1881	Pycnogonum pusillum																																										
1945782771	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.810+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Dohrn, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414695', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pusillum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24979', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum pusillum Dohrn, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	14.563334	-60.793333	17.0		NORTH_AMERICA	{}	2016.0	9.0	16.0	2016-09-16	260.0	260.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2018-11-26T11:50:32.000+00:00	2024-07-24T12:24:53.810+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-815'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True		Sabroux R.	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-815	2016-815	MNHN	Passe du Brigot	MADIBENTHOS/AB183	1945782771	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-815	10.15468/qgvvhd										E Cayes du Vauclin																																									
4012366568	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.926+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	14.508333	-60.808334			NORTH_AMERICA	{}	2016.0	10.0	10.0	2016-10-10	284.0	284.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']		2024-07-19T16:28:53.926+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E73FFC0FDCC079E0064BA3D.mc.3B68E54D3E6EFFC0FE2903C100A5BD74'}]	[]	[]	[]			False			WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	03A95E063E73FFC0FDCC079E0064BA3D.mc.3B68E54D3E6EFFC0FE2903C100A5BD74					4012366568		03A95E063E73FFC0FDCC079E0064BA3D.mc.3B68E54D3E6EFFC0FE2903C100A5BD74		FEMALE		https://treatment.plazi.org/id/03A95E063E73FFC0FDCC079E0064BA3D#3B68E54D3E6EFFC0FE2903C100A5BD74	Dohrn	Pycnogonum cf. pusillum Dohrn, 1881	1 ♀; Le Vauclin; 14 ° 30.5 ʹ N, 60 ° 48.5 ʹ W; depth 2 m; 10 Oct. 2016; st. AB 419; MNHN-IU- 2016 - 860.	03A95E063E73FFC0FDCC079E0064BA3D.taxon	1881	Pycnogonum pusillum																																										
1945782860	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.785+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Dohrn, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414740', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pusillum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24979', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum pusillum Dohrn, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	14.507778	-60.808888	2.0		NORTH_AMERICA	{}	2016.0	10.0	10.0	2016-10-10	284.0	284.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2018-11-26T11:50:32.000+00:00	2024-07-24T12:24:53.785+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-860'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Sabroux R.	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-860	2016-860	MNHN	Le Vauclin	MADIBENTHOS/AB419	1945782860	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-860	10.15468/qgvvhd										S Cayes de Macabou																																									
442597711	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.566+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum (Retroviger);Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Dohrn, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|306299', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum (Retroviger)', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'pusillum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|42008', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum (Retroviger) pusillum Dohrn, 1881'}, {'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|75720', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'sp.', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '2011-02-01', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '0', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|5739', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum sp.'}], 'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by-nc-nd', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1415854129640slDef2eh8RNjh9Ra'}, {'http://purl.org/dc/terms/creator': 'Corbari L. & Leprieur S.', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'cc-by-nc-nd', 'http://purl.org/dc/terms/identifier': 'http://mediaphoto.mnhn.fr/media/1415854387796vDJhlMeAANVKWGOR'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	-25.158833	46.748665	9.5	0.5	AFRICA	{}	2010.0	5.0	12.0	2010-05-12	132.0	132.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2014-11-13T05:48:55.000+00:00	2024-07-24T12:24:40.566+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-716'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by-nc-nd/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1415854129640slDef2eh8RNjh9Ra'}, {'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Corbari L. & Leprieur S.', 'license': 'http://creativecommons.org/licenses/by-nc-nd/4.0/', 'identifier': 'http://mediaphoto.mnhn.fr/media/1415854387796vDJhlMeAANVKWGOR'}]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Sabroux R.	WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-716	2011-716	MNHN	Baie des Galions	ATIMO VATAE/TS16	442597711	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-716	10.15468/qgvvhd																																																			
1321960844	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:12.028+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	45.13	14.88			EUROPE	{'level0': {'gid': 'HRV', 'name': 'Croatia'}, 'level1': {'gid': 'HRV.13_1', 'name': 'Primorsko-Goranska'}, 'level2': {'gid': 'HRV.13.29_1', 'name': 'Novi Vinodolski'}}	1965.0	12.0	20.0	1965-12-20	354.0	354.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:58:00.000+00:00	2024-07-02T12:38:12.028+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d27f49ff-eda7-4e40-9846-3d1f189ff96c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	ZZ	[]	[]		unknown or invalid	NORTH_AMERICA	http://n2t.net/ark:/65665/3d27f49ff-eda7-4e40-9846-3d1f189ff96c	USNM 127675	USNM	Between Krk And Mainland		1321960844	IZ	http://n2t.net/ark:/65665/3d27f49ff-eda7-4e40-9846-3d1f189ff96c	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE										North Atlantic Ocean, Mediterranean Sea, Adriatic Sea	North Atlantic Ocean, Mediterranean Sea, Adriatic Sea, Yugoslavia	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	20 DEC 1965	unknown, from legacy	Degrees Minutes Seconds	Intertidal	E/0	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae																														
1322169722	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:24.268+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE	45.19	14.76	10.0	0.0	EUROPE	{'level0': {'gid': 'HRV', 'name': 'Croatia'}, 'level1': {'gid': 'HRV.13_1', 'name': 'Primorsko-Goranska'}, 'level2': {'gid': 'HRV.13.39_1', 'name': 'Vinodolska'}}	1965.0	12.0	19.0	1965-12-19	353.0	353.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:58:00.000+00:00	2024-07-02T12:39:24.268+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3dbbfe8d4-cf3b-435a-839d-582023d6cd52'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	ZZ	[]	[]		unknown or invalid	NORTH_AMERICA	http://n2t.net/ark:/65665/3dbbfe8d4-cf3b-435a-839d-582023d6cd52	USNM 127674	USNM	Between Krk And Mainland		1322169722	IZ	http://n2t.net/ark:/65665/3dbbfe8d4-cf3b-435a-839d-582023d6cd52	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE										North Atlantic Ocean, Mediterranean Sea, Adriatic Sea	North Atlantic Ocean, Mediterranean Sea, Adriatic Sea, Yugoslavia	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	19 DEC 1965	unknown, from legacy	Degrees Minutes Seconds		D/10	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae																														
2434363522	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:17.485+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1443/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1443_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1443/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117265	1	54	354	9477065	2014	2117211	2117265	2117265	Pycnogonum pusillum Dohrn, 1881	Pycnogonum pusillum Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum pusillum	Pycnogonum	pusillum	SPECIES	ACCEPTED	NE					ASIA	{}	1962.0	3.0	20.0	1962-03-20	79.0	79.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:17.485+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1443@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1443_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1443/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	J.H. Stock			Pycnogonida	IL	[]	[]	EUROPE	Israel	EUROPE	ZMA.PYC.P.1443@CRS	ZMA.PYC.P.1443		Condabilu		2434363522	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1443		FEMALE													WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	20.III.1962					Animalia	(Dahlak Archipel)	Naturalis Biodiversity Center	ICZN																											
