key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionCode	footprintWKT	locality	fieldNumber	gbifID	occurrenceRemarks	collectionCode	occurrenceID	continent	typeStatus	references	datasetID	catalogNumber	bibliographicCitation	sex	elevation	elevationAccuracy	stateProvince	higherGeography	institutionKey	recordedBy	identifiedBy	preparations	samplingProtocol	rightsHolder	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	verbatimLocality	language	type	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	dateIdentified	datasetName	locationID	eventTime
1272739792	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:26.896+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-29.5333	114.983		2.0		{}	1986	4	22.0	1986-04-22	112.0	112.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:26.896+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '4c9755f4-828b-4961-a1c8-eb7b6ae81709'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 86	4c9755f4-828b-4961-a1c8-eb7b6ae81709		NMV		Cliff Head, 30 km south of Dongara	SWA 86	1272739792		Invertebrates	4c9755f4-828b-4961-a1c8-eb7b6ae81709	OCEANIA				J45353					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	airlift	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Cliff Head, 30 km south of Dongara	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 86	
1272739292	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:34.598+00:00	381	{}	PRESERVED_SPECIMEN	2.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-29.2	114.883		1.0		{}	1986	4	24.0	1986-04-24	114.0	114.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:34.598+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'c0c61b05-4a45-4c4c-8630-b0e2b16228b2'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 87	c0c61b05-4a45-4c4c-8630-b0e2b16228b2		NMV		Seven Mile Beach, North of Dongara	SWA 87	1272739292		Invertebrates	c0c61b05-4a45-4c4c-8630-b0e2b16228b2	OCEANIA				J45359					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	hand	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Seven Mile Beach, North of Dongara	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 87	
1272739738	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:43.252+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-29.2667	114.917		3.0		{}	1986	4	25.0	1986-04-25	115.0	115.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:43.252+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'da5d33f8-7b9a-48e3-be6c-9a3350d2d0f4'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 95	da5d33f8-7b9a-48e3-be6c-9a3350d2d0f4		NMV		Dongara- Port Dennison beach, 300 m offshore	SWA 95	1272739738		Invertebrates	da5d33f8-7b9a-48e3-be6c-9a3350d2d0f4	OCEANIA				J45349					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	Hand dredge	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Dongara- Port Dennison beach, 300 m offshore	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 95	
1272739714	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:31.129+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-31.7883	115.713		8.0		{}	1986	5	2.0	1986-05-02	122.0	122.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:27:00.000+00:00	2024-07-02T06:37:31.129+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '6b0e7372-696d-42b6-ab0b-81dca865a326'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 110	6b0e7372-696d-42b6-ab0b-81dca865a326		NMV		North Lumps, 2 km off Mullaloo	SWA 110	1272739714		Invertebrates	6b0e7372-696d-42b6-ab0b-81dca865a326	OCEANIA				J45347					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	North Lumps, 2 km off Mullaloo	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 110	
1272739726	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:20.475+00:00	381	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/creator': 'Patullo, Blair', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '3190f2e2-6148-4123-83d2-2635f8ca57d1', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/identifier': 'https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8f7c38a9-9728-4cff-9de3-589a45d0b299'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-35.0117	118.168		27.0		{}	1984	4	15.0	1984-04-15	106.0	106.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2023-05-23T08:47:00.000+00:00	2024-07-02T06:37:20.475+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '3190f2e2-6148-4123-83d2-2635f8ca57d1'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'creator': 'Patullo, Blair', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'identifier': 'https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8f7c38a9-9728-4cff-9de3-589a45d0b299'}]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 57	3190f2e2-6148-4123-83d2-2635f8ca57d1		NMV		King George Sound, N of False Island	SWA 57	1272739726		Invertebrates	3190f2e2-6148-4123-83d2-2635f8ca57d1	OCEANIA				J45348					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria	D Staples	Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	King George Sound, N of False Island	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 57	
1272739328	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:23.202+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-35.065	118.042		20.0		{}	1984	4	7.0	1984-04-07	98.0	98.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:26:00.000+00:00	2024-07-02T06:37:23.202+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '46f239c5-b68d-4179-a619-7a0b6557d381'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 17	46f239c5-b68d-4179-a619-7a0b6557d381		NMV		Breaksea Island, SW corner	SWA 17	1272739328		Invertebrates	46f239c5-b68d-4179-a619-7a0b6557d381	OCEANIA				J45363					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Breaksea Island, SW corner	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 17	
1272739823	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:23.930+00:00	381	{}	PRESERVED_SPECIMEN	2.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-35.0117	118.168		25.0		{}	1984	4	15.0	1984-04-15	106.0	106.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:23.930+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '4da4bcfd-d1f9-4cc7-b275-aeb486021825'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 54	4da4bcfd-d1f9-4cc7-b275-aeb486021825		NMV		King George Sound, N of False Island	SWA 54	1272739823		Invertebrates	4da4bcfd-d1f9-4cc7-b275-aeb486021825	OCEANIA				J45356					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	King George Sound, N of False Island	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 54	
1272739772	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:30.481+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-33.98	122.23		12.0		{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.11_1', 'name': 'Western Australia'}, 'level2': {'gid': 'AUS.11.47_1', 'name': 'Esperance'}}	1984	4	12.0	1984-04-12	103.0	103.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:30.481+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '68ae2875-b59e-4931-be66-99765ab46f4e'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 41	68ae2875-b59e-4931-be66-99765ab46f4e		NMV		Lucky Bay, western end	SWA 41	1272739772		Invertebrates	68ae2875-b59e-4931-be66-99765ab46f4e	OCEANIA				J45351					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Lucky Bay, western end	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 41	
1272739831	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:30.762+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-34.0	122.2		7.0		{}	1984	4	11.0	1984-04-11	102.0	102.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:27:00.000+00:00	2024-07-02T06:37:30.762+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '6c00e807-26b6-4485-ab72-72e72ceb0141'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 27	6c00e807-26b6-4485-ab72-72e72ceb0141		NMV		Thistle Cove, eastern end	SWA 27	1272739831		Invertebrates	6c00e807-26b6-4485-ab72-72e72ceb0141	OCEANIA				J45357					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Thistle Cove, eastern end	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 27	
1272739320	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:32.992+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-34.0	122.2		8.0		{}	1984	4	11.0	1984-04-11	102.0	102.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:32.992+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '6d527f2a-3895-422e-a611-c6956ed11031'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 32	6d527f2a-3895-422e-a611-c6956ed11031		NMV		Thistle Cove, eastern end	SWA 32	1272739320		Invertebrates	6d527f2a-3895-422e-a611-c6956ed11031	OCEANIA				J45362					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	Thistle Cove, eastern end	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 32	
1272739305	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:38.482+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-35.0117	118.168		27.0		{}	1984	4	15.0	1984-04-15	106.0	106.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:25:00.000+00:00	2024-07-02T06:37:38.482+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '8af6dbd3-de7a-4aa0-a404-e741ed9d86e5'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 57	8af6dbd3-de7a-4aa0-a404-e741ed9d86e5		NMV		King George Sound, N of False Island	SWA 57	1272739305		Invertebrates	8af6dbd3-de7a-4aa0-a404-e741ed9d86e5	OCEANIA				J45360					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	King George Sound, N of False Island	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 57	
1272739336	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:38.741+00:00	381	{}	PRESERVED_SPECIMEN	6.0	PRESENT	11195034	1	54	354	9477065	2011	2117979	11195034	11195034	Pallenella watsonae (Staples, 2005)	Pallenella watsonae (Staples, 2005)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pallenella	Pallenella watsonae	Pallenella	watsonae	SPECIES	ACCEPTED	NE	-35.0117	118.168		27.0		{}	1984	4	15.0	1984-04-15	106.0	106.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-06-24T15:27:00.000+00:00	2024-07-02T06:37:38.741+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'a0346bfc-2a97-4390-92e0-cf51b77e9cd0'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SWA 57	a0346bfc-2a97-4390-92e0-cf51b77e9cd0		NMV		King George Sound, N of False Island	SWA 57	1272739336		Invertebrates	a0346bfc-2a97-4390-92e0-cf51b77e9cd0	OCEANIA				J45364					Western Australia	Australia|Western Australia	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	Museum Victoria		Wet|ethanol 70%	SCUBA	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	7000	King George Sound, N of False Island	en	PhysicalObject	https://biodiversity.org.au/afd/taxa/45c21635-cff9-4d6e-ad21-64575f795218	NMV	Pallenella watsonae	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Callipallenidae		SWA	SWA 57	
