key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	individualCount	institutionKey	identifiedBy	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	sex	continent
4055738419	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:04.576+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118375	1	54	354	9477065	4338615	2118315	2118375	2118375	Ascorhynchus somaliensis Stock, 1994	Ascorhynchus somaliensis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus somaliensis	Ascorhynchus	somaliensis	SPECIES	ACCEPTED	NE	11.23	51.13	29.0	2.0	{}	1964	12	17	1964-12-17	352	352	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:04.576+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1724	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1724'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	SO	[]	[]	AFRICA	Somalia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1724	sm_id_1724	urn:lsid:marinespecies.org:taxname:240019	WoRMS Editorial Board	Indian Ocean	4055738419	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus somaliensis</i> Stock, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240019	WoRMS Editorial Board:WoRMS type localities:sm_id_1724											
2434400426	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:26.421+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118375	1	54	354	9477065	4338615	2118315	2118375	2118375	Ascorhynchus somaliensis Stock, 1994	Ascorhynchus somaliensis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus somaliensis	Ascorhynchus	somaliensis	SPECIES	ACCEPTED	NE	11.233333	51.133333			{}	1964	12	17	1964-12-17	352	352	HOLOTYPE	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:26.421+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200949.a1@CRS'}]	[]	[]	[]	True		WGS84	Pycnogonida	SO	[]	[]	AFRICA	Somalia	EUROPE	ZMA.PYC.200949.a1@CRS	ZMA.PYC.200949.a1				2434400426	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200949.a1	1.0	0e919a55-08d3-4bd2-aec1-200858fafd92	Stock J.H.	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	17 dec 1964	Animalia|Ascorhynchidae		
2434399793	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:25.014+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118375	1	54	354	9477065	4338615	2118315	2118375	2118375	Ascorhynchus somaliensis Stock, 1994	Ascorhynchus somaliensis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus somaliensis	Ascorhynchus	somaliensis	SPECIES	ACCEPTED	NE	11.233333	51.133333			{}	1964	12	17	1964-12-17	352	352	HOLOTYPE	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:25.014+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200949.a2@CRS'}]	[]	[]	[]	True		WGS84	Pycnogonida	SO	[]	[]	AFRICA	Somalia	EUROPE	ZMA.PYC.200949.a2@CRS	ZMA.PYC.200949.a2				2434399793	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200949.a2	1.0	0e919a55-08d3-4bd2-aec1-200858fafd92	Stock J.H.	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	17 dec 1964	Animalia|Ascorhynchidae		
2434399907	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:37.433+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118375	1	54	354	9477065	4338615	2118315	2118375	2118375	Ascorhynchus somaliensis Stock, 1994	Ascorhynchus somaliensis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus somaliensis	Ascorhynchus	somaliensis	SPECIES	ACCEPTED	NE	11.233333	51.133333			{}	1964	12	17	1964-12-17	352	352	PARATYPE	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:37.433+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200949.b@CRS'}]	[]	[]	[]	True		WGS84	Pycnogonida	SO	[]	[]	AFRICA	Somalia	EUROPE	ZMA.PYC.200949.b@CRS	ZMA.PYC.200949.b				2434399907	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200949.b	1.0	0e919a55-08d3-4bd2-aec1-200858fafd92	Stock J.H.	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	17 dec 1964	Animalia|Ascorhynchidae		
2434364489	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:25.408+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1183/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1183_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1183/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2118375	1	54	354	9477065	4338615	2118315	2118375	2118375	Ascorhynchus somaliensis Stock, 1994	Ascorhynchus somaliensis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus somaliensis	Ascorhynchus	somaliensis	SPECIES	ACCEPTED	NE					{}	1964	12	17	1964-12-17	352	352	HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:25.408+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1183@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1183_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1183/format/large'}]	[]	[]	True			Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	ZMA.PYC.P.1183@CRS	ZMA.PYC.P.1183			Three Kings	2434364489	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1183		0e919a55-08d3-4bd2-aec1-200858fafd92		WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	17 dec. 1964	Animalia	MALE	OCEANIA
