key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	habitat	institutionID	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID
1322686931	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:59.083+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2118303	1	54	354	9477065	4338615	2118293	2118303	2118303	Eurycyde sertula Child, 1991	Eurycyde sertula Child, 1991	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Eurycyde	Eurycyde sertula	Eurycyde	sertula	SPECIES	ACCEPTED	NE	1.0	0.0	{}	North Pacific Ocean	North Pacific Ocean	1984	9	23	1984-09-23	267	267	HOLOTYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:39:59.083+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f29ee208-b396-4400-857c-96887fd009e6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	R. Kropp	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/3f29ee208-b396-4400-857c-96887fd009e6	USNM 234586	Branching coralline algae	urn:lsid:biocol.org:col:34871	23 SEP 1984	USNM	Guam, Ypan, Algal Ridge	1322686931	IZ	http://n2t.net/ark:/65665/3f29ee208-b396-4400-857c-96887fd009e6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
