key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	waterBody	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	geodeticDatum	countryCode	gbifRegion	country	locality
1056798519	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:53.488+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 129', 'http://purl.org/dc/terms/created': '1187778251000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/b5daf611-e0ed-4054-9f05-eb61b53fc82d'}]}	PRESERVED_SPECIMEN	PRESENT	2117468	1	54	354	9477065	3254684	2117433	2117468	2117468	Pallenopsis alcocki Calman, 1923	Pallenopsis alcocki Calman, 1923	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis alcocki	Pallenopsis	alcocki	SPECIES	ACCEPTED	NE	{}	Andaman Sea	SYNTYPE	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:53.488+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1208083'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 129', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/b5daf611-e0ed-4054-9f05-eb61b53fc82d'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:1208083	Pycnogonida	[]	[]	EUROPE	1208083	1923.10.6.7-12	NHMUK	"{""associatedMediaCount"": 1, ""barcode"": ""011047230"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1294696402000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Pallenopsis alcocki Calman, 1923"", ""determinationTypes"": null, ""donorName"": ""Zoological Survey of India"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056798519"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	225	1056798519	ZOO	e0cace8c-f8d7-4607-96b7-25c0502a13d3	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Pallenopsidae							
90239520	8598edb6-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	60022950-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	IN	DWC_ARCHIVE	2024-07-16T20:02:33.066+00:00	2024-07-16T20:02:52.299+00:00	304	{}	OCCURRENCE	PRESENT	2117468	1	54	354	9477065	3254684	2117433	2117468	2117468	Pallenopsis alcocki Calman, 1923	Pallenopsis alcocki Calman, 1923	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis alcocki	Pallenopsis	alcocki	SPECIES	ACCEPTED	NE	{}			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-07-16T20:02:52.299+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '90239520'}]	[]	[]	[]		False		Pycnogonida	[]	[]	ASIA		36205	NCL			90239520	INDOBIS-DATASET1			10.0	93.0	WGS84	IN	ASIA	India	Andaman & Nicobar Islands
90239587	8598edb6-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	60022950-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	IN	DWC_ARCHIVE	2024-07-16T20:02:33.066+00:00	2024-07-16T20:02:52.316+00:00	304	{}	OCCURRENCE	PRESENT	2117468	1	54	354	9477065	3254684	2117433	2117468	2117468	Pallenopsis alcocki Calman, 1923	Pallenopsis alcocki Calman, 1923	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis alcocki	Pallenopsis	alcocki	SPECIES	ACCEPTED	NE	{}			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-07-16T20:02:52.316+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '90239587'}]	[]	[]	[]		False		Pycnogonida	[]	[]	ASIA		67083	NCL			90239587	INDOBIS-DATASET1			10.0	93.0	WGS84	IN	ASIA	India	Andaman
