key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceVerificationStatus	locality	eventRemarks	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	accessRights	higherClassification	collectionID	depth	organismQuantity	organismQuantityType	datasetID	eventID	recordNumber	scientificNameID	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	networkKeys	coordinateUncertaintyInMeters	depthAccuracy	samplingProtocol	footprintWKT	fieldNumber	occurrenceRemarks	datasetName	recordedBy	identifiedBy	locationID	georeferenceSources	dynamicProperties	associatedSequences	parentNameUsageID	organismID	dateIdentified	taxonRemarks	bibliographicCitation	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
1426808233	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.751+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.727833	171.735333		{}	Southern Ocean		2004.0	2.0	5.0	2004-02-05T07:59/2004-02-05T08:14	36.0	36.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.751+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1838'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1838				Ross 3			MBIS BioRoss	1426808233	en	1838		TAN0402/15 Colossendeis notialis	NIWA				466.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	0.5	Epibenthic sled	LINESTRING (171.735333 -71.727833, 171.7445 -71.730833)	TAN0402/15	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1838)							
1426808206	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.758+00:00	259	{}	HUMAN_OBSERVATION	4.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.727167	171.781333		{}	Southern Ocean		2004.0	2.0	5.0	2004-02-05T11:36/2004-02-05T11:51	36.0	36.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.758+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1846'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1846				Ross 3			MBIS BioRoss	1426808206	en	1846		TAN0402/18 Colossendeis notialis	NIWA				526.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	4.0	Bottom trawl	LINESTRING (171.781333 -71.727167, 171.821 -71.716667)	TAN0402/18	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1846)							
1426808245	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.763+00:00	259	{}	HUMAN_OBSERVATION	8.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.801	170.941333		{}	Southern Ocean		2004.0	2.0	9.0	2004-02-09T12:38/2004-02-09T12:53	40.0	40.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.763+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1863'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1863				Ross 3			MBIS BioRoss	1426808245	en	1863		TAN0402/22 Colossendeis notialis	NIWA				166.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	15.0	Epibenthic sled	LINESTRING (170.941333 -71.801, 170.959333 -71.7985)	TAN0402/22	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1863)							
1426808241	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.767+00:00	259	{}	HUMAN_OBSERVATION	14.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.798667	170.932833		{}	Southern Ocean		2004.0	2.0	9.0	2004-02-09T14:19/2004-02-09T14:34	40.0	40.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.767+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1870'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1870				Ross 3			MBIS BioRoss	1426808241	en	1870		TAN0402/25 Colossendeis notialis	NIWA				125.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	15.0	Epibenthic sled	LINESTRING (170.932833 -71.798667, 170.949167 -71.796333)	TAN0402/25	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1870)							
1426808200	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.767+00:00	259	{}	HUMAN_OBSERVATION	5.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.778167	170.963833		{}	Southern Ocean		2004.0	2.0	9.0	2004-02-09T15:54/2004-02-09T16:09	40.0	40.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.767+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1877'}]	[]	[]	[]			False		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1877				Ross 3			MBIS BioRoss	1426808200	en	1877		TAN0402/26 Colossendeis notialis	NIWA				224.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	5.5	Bottom trawl	LINESTRING (170.963833 -71.778167, 170.9985 -71.768)	TAN0402/26	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1877)							
1426808264	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.769+00:00	259	{}	HUMAN_OBSERVATION	4.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.772833	171.148833		{}	Southern Ocean		2004.0	2.0	10.0	2004-02-10T04:39/2004-02-10T04:54	41.0	41.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.769+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1887'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1887				Ross 3			MBIS BioRoss	1426808264	en	1887		TAN0402/36 Colossendeis notialis	NIWA				238.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	2.0	Bottom trawl	LINESTRING (171.148833 -71.772833, 171.119833 -71.762833)	TAN0402/36	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1887)							
1426808307	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:29.424+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-72.278833	171.413667		{}	Southern Ocean		2004.0	2.0	14.0	2004-02-14T18:44/2004-02-14T18:59	45.0	45.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:29.424+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1948'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1948				Ross 5			MBIS BioRoss	1426808307	en	1948		TAN0402/89 Colossendeis notialis	NIWA				416.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	4.0	Bottom trawl	LINESTRING (171.413667 -72.278833, 171.45 -72.275333)	TAN0402/89	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1948)							
1426808326	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:29.449+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.188667	170.977167		{}	Southern Ocean		2004.0	2.0	18.0	2004-02-18T00:21/2004-02-18T00:36	49.0	49.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:29.449+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1959'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1959				Ross 1			MBIS BioRoss	1426808326	en	1959		TAN0402/96 Colossendeis notialis	NIWA				727.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	8.5	Epibenthic sled	LINESTRING (170.977167 -71.188667, 170.984667 -71.193333)	TAN0402/96	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1959)							
1426808347	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:29.455+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.201167	170.9405		{}	Southern Ocean		2004.0	2.0	18.0	2004-02-18T02:15/2004-02-18T04:12	49.0	49.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:29.455+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1967'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1967				Ross 1			MBIS BioRoss	1426808347	en	1967		TAN0402/101 Colossendeis notialis	NIWA				568.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	3.0	Epibenthic sled	LINESTRING (170.9405 -71.201167, 170.960333 -71.201833)	TAN0402/101	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 1967)							
1426808306	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.280+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.309167	170.450333		{}	Southern Ocean		2004.0	2.0	19.0	2004-02-19T01:59/2004-02-19T02:14	50.0	50.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.280+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2001'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2001				Ross 1			MBIS BioRoss	1426808306	en	2001		TAN0402/126 Colossendeis notialis	NIWA				160.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	1.0	Epibenthic sled	LINESTRING (170.450333 -71.309167, 170.4595 -71.314)	TAN0402/126	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 2001)							
1426808433	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.343+00:00	259	{}	HUMAN_OBSERVATION	4.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-72.0135	170.7745		{}	Southern Ocean		2004.0	2.0	26.0	2004-02-26T01:28/2004-02-26T01:43	57.0	57.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.343+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2041'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2041				Ross 4			MBIS BioRoss	1426808433	en	2041		TAN0402/140 Colossendeis notialis	NIWA				235.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	4.5	Epibenthic sled	LINESTRING (170.7745 -72.0135, 170.766167 -72.018)	TAN0402/140	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 2041)							
1426808528	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.380+00:00	259	{}	HUMAN_OBSERVATION	4.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.488667	171.943		{}	Southern Ocean		2004.0	2.0	27.0	2004-02-27T18:46/2004-02-27T18:51	58.0	58.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.380+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2075'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2075				Ross 2			MBIS BioRoss	1426808528	en	2075		TAN0402/185 Colossendeis notialis	NIWA				598.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	2.0	Beam trawl	LINESTRING (171.943 -71.488667, 171.937833 -71.486833)	TAN0402/185	GearType= Beam trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 2075)							
1426808497	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:30.496+00:00	259	{}	HUMAN_OBSERVATION	1.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.5475	171.111167		{}	Southern Ocean		2004.0	2.0	27.0	2004-02-27T21:53/2004-02-27T22:03	58.0	58.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:30.496+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2120'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2120				Ross 2			MBIS BioRoss	1426808497	en	2120		TAN0402/188 Colossendeis notialis	NIWA				283.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	3.0	Epibenthic sled	LINESTRING (171.111167 -71.5475, 171.1165 -71.551667)	TAN0402/188	GearType= Epibenthic sled			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 2120)							
1426806644	03e5566b-7802-45cc-a1be-bac840e2a133	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:08:32.177+00:00	2024-01-29T08:17:29.401+00:00	259	{}	HUMAN_OBSERVATION	2.0	PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.7352	171.7333		{}	Southern Ocean		2004.0	2.0	5.0	2004-02-05T13:32/2004-02-05T13:47	36.0	36.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2013-11-03T00:00:00.000+00:00	2024-01-29T08:17:29.401+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '263'}]	[]	[]	[]			True		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	263				Ross 3			MBIS BioRoss	1426806644	en	263		TAN0402/19 Colossendeis notialis	NIWA				441.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	30.0	12.5	Bottom trawl	LINESTRING (171.7333 -71.7352, 172.222167 -71.748)	TAN0402/19	GearType= Bottom trawl			Johanna Nielsen							2005-06-20T00:00:00	Colossendeis notialis	Colossendeis notialis (MBIS BioRoss 263)							
4081119364	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.242+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.735167	171.733333		{}			2004.0	2.0	5.0	2004-02-05	36.0	36.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.242+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d9e1728-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 2	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	5d9e1728-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081119364	en	5d9e1728-fa36-11e2-96b3-aa6f927c92a3		28477	NIWA Invertebrate Collection				441.5						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	12.5	Trawl, Fish, Bottom	LINESTRING (171.733333 -71.735167, 171.719167 -71.748)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/19	GPS														
4081094920	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.725+00:00	166	{}	PRESERVED_SPECIMEN		PRESENT		4338378	1	54	354	9477065	2012	2117538	4338378	4338378	Colossendeis notialis Child, 1995	Colossendeis notialis Child, 1995	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis notialis	Colossendeis	notialis	SPECIES	ACCEPTED	NE	-71.772833	171.148833		{}			2004.0	2.0	10.0	2004-02-10	41.0	41.0	['CONTINENT_COORDINATE_MISMATCH', 'RECORDED_DATE_INVALID', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']		2024-01-25T07:20:25.725+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '605984fc-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]			True	Specimen(s), Ethanol - no formalin = 4	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	605984fc-fa36-11e2-96b3-aa6f927c92a3							NIWA	4081094920	en	605984fc-fa36-11e2-96b3-aa6f927c92a3		70350	NIWA Invertebrate Collection				238.0						urn:lsid:marinespecies.org:taxname:240090						['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	100.0	2.0	Trawl, Fish, Bottom	LINESTRING (171.148833 -71.772833, 171.119833 -71.762833)			NIWA Invertebrate Collection	NIWA; MFish	Nielsen, Johanna	TAN0402/36	GPS					2006-01-01T00:00:00									
