key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	individualCount	typeStatus	nameAccordingTo
4399690697	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.104+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118351	1	54	354	9477065	4338615	2118315	2118351	2118351	Ascorhynchus birsteini Turpaeva, 1971	Ascorhynchus birsteini Turpaeva, 1971	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus birsteini	Ascorhynchus	birsteini	SPECIES	ACCEPTED	NE	-7.9346342	-81.1661866	{}	Pacific Ocean	1978	3	7	1978-03-07	66	66	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.104+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '0417de03-d999-475d-a6c8-75c92bbcfc1e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	EUROPE	RV Dmitry Mendeleev_cruise 20_st.1636	0417de03-d999-475d-a6c8-75c92bbcfc1e	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East Pacific	1636	OBFc	4399690697	0417de03-d999-475d-a6c8-75c92bbcfc1e	5770.0 - 5800.0 m	INV0001369	IORAS	IORAS	cruise 20	fd699988-ab5d-4737-9443-9085cea191d2			
4432773303	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.852+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118351	1	54	354	9477065	4338615	2118315	2118351	2118351	Ascorhynchus birsteini Turpaeva, 1971	Ascorhynchus birsteini Turpaeva, 1971	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus birsteini	Ascorhynchus	birsteini	SPECIES	ACCEPTED	NE	-8.1679691	-81.0661871	{}	Pacific Ocean	1968	11	2	1968-11-02	307	307	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.852+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5c11d8e1-f089-44b2-9dac-388ad7d2e9f2'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002362.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002362label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	EUROPE	RV Akademik Kurchatov_cruise 4_st.296	5c11d8e1-f089-44b2-9dac-388ad7d2e9f2	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East Pacific	296	OBFc	4432773303	5c11d8e1-f089-44b2-9dac-388ad7d2e9f2	6040.0 m	INV0002362	IORAS	IORAS	cruise 4	fd699988-ab5d-4737-9443-9085cea191d2	1.0	HOLOTYPE	Turpaeva, E.P. (1971). The genus Ascorhynchus (Pantopoda) in the deep-sea fauna of the pacific ocean. Bulletin of Moscow Society of Naturalists. Biological series. 76(3): 104-110.
4430288303	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:44.888+00:00	141	{}	PRESERVED_SPECIMEN	PRESENT	2118351	1	54	354	9477065	4338615	2118315	2118351	2118351	Ascorhynchus birsteini Turpaeva, 1971	Ascorhynchus birsteini Turpaeva, 1971	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus birsteini	Ascorhynchus	birsteini	SPECIES	ACCEPTED	NE	-8.1679691	-81.0661871	{}	Pacific Ocean	1968	11	2	1968-11-02	307	307	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-04-16T14:00:44.888+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '5c11d8e1-f089-44b2-9dac-388ad7d2e9f2'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002362.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002362label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	EUROPE	RV Akademik Kurchatov_cruise 4_st.296	5c11d8e1-f089-44b2-9dac-388ad7d2e9f2	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East Pacific	296	OBFc	4430288303	5c11d8e1-f089-44b2-9dac-388ad7d2e9f2	6040.0 m	INV0002362	IORAS	IORAS	cruise 4	fd699988-ab5d-4737-9443-9085cea191d2	1.0	HOLOTYPE	Turpaeva, E.P. (1971). The genus ascorhynchuc (pantopoda) in the deep-sea fauna of the pacific ocean. Bulletin of Moscow Society of Naturalists. Biological series. 76(3): 104-110.
4430288308	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:39.012+00:00	141	{}	PRESERVED_SPECIMEN	PRESENT	2118351	1	54	354	9477065	4338615	2118315	2118351	2118351	Ascorhynchus birsteini Turpaeva, 1971	Ascorhynchus birsteini Turpaeva, 1971	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus birsteini	Ascorhynchus	birsteini	SPECIES	ACCEPTED	NE	-8.1679691	-81.0661871	{}	Pacific Ocean	1968	11	2	1968-11-02	307	307	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-04-16T14:00:39.012+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8535423c-6328-48a4-8534-8d1340234970'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002597label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002597.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	EUROPE	RV Akademik Kurchatov_cruise 4_st.296	8535423c-6328-48a4-8534-8d1340234970	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East Pacific	296	OBFc	4430288308	8535423c-6328-48a4-8534-8d1340234970	6040.0 m	INV0002597	IORAS	IORAS	cruise 4	fd699988-ab5d-4737-9443-9085cea191d2	1.0	PARATYPE	Turpaeva, E.P. (1971). The genus ascorhynchuc (pantopoda) in the deep-sea fauna of the pacific ocean. Bulletin of Moscow Society of Naturalists. Biological series. 76(3): 104-110.
4432773308	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.040+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118351	1	54	354	9477065	4338615	2118315	2118351	2118351	Ascorhynchus birsteini Turpaeva, 1971	Ascorhynchus birsteini Turpaeva, 1971	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus birsteini	Ascorhynchus	birsteini	SPECIES	ACCEPTED	NE	-8.1679691	-81.0661871	{}	Pacific Ocean	1968	11	2	1968-11-02	307	307	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.040+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8535423c-6328-48a4-8534-8d1340234970'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002597label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0002597.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	EUROPE	RV Akademik Kurchatov_cruise 4_st.296	8535423c-6328-48a4-8534-8d1340234970	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East Pacific	296	OBFc	4432773308	8535423c-6328-48a4-8534-8d1340234970	6040.0 m	INV0002597	IORAS	IORAS	cruise 4	fd699988-ab5d-4737-9443-9085cea191d2	1.0	PARATYPE	Turpaeva, E.P. (1971). The genus ascorhynchuc (Pantopoda) in the deep-sea fauna of the pacific ocean. Bulletin of Moscow Society of Naturalists. Biological series. 76(3): 104-110.
