key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locationID	footprintWKT	gbifID	language	collectionCode	occurrenceID	modified	references	datasetID	locality	bibliographicCitation
4081132777	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.372+00:00	166	{}	PRESERVED_SPECIMEN	PRESENT	5166783	1	54	354	9477065	6313	2118547	5166783	5166783	Ammothea makara Clark, 1977	Ammothea makara Clark, 1977	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea makara	Ammothea	makara	SPECIES	ACCEPTED	NE	1977-01-01T00:00:00	-41.2192	174.7117	500.0	3.0	0.0	OCEANIA	{}	1963.0	11.0	30.0	1963-11-30	334.0	334.0	HOLOTYPE	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.372+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e5ca6ac-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]	True	NIWA Invertebrate Collection	Clark, W.C.	Specimen(s), Unknown = 1,  Missing	Underwater hand sampler	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5e5ca6ac-fa36-11e2-96b3-aa6f927c92a3	1569	urn:lsid:marinespecies.org:taxname:239436	NIWA Invertebrate Collection	Z1916	POINT (174.7117 -41.2192)	4081132777	en	NIWA	5e5ca6ac-fa36-11e2-96b3-aa6f927c92a3					
4055769238	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:10.907+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	5166783	1	54	354	9477065	6313	2118547	5166783	5166783	Ammothea makara Clark, 1977	Ammothea makara Clark, 1977	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea makara	Ammothea	makara	SPECIES	ACCEPTED	NE		-41.28	174.77		0.0		OCEANIA	{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.18_1', 'name': 'Wellington'}, 'level2': {'gid': 'NZL.18.8_1', 'name': 'Wellington'}}	1963.0	11.0	30.0	1963-11-30	334.0	334.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:10.907+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_671'}]	[]	[]	[]	True					WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_671	sm_id_671	urn:lsid:marinespecies.org:taxname:239436	WoRMS Editorial Board			4055769238		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_671	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=671	https://marineinfo.org/id/dataset/5184	Cook Strait	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothea makara</i> Clark, 1977. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239436
4055755387	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:09:59.789+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	5166783	1	54	354	9477065	6313	2118547	5166783	5166783	Ammothea makara Clark, 1977	Ammothea makara Clark, 1977	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea makara	Ammothea	makara	SPECIES	ACCEPTED	NE		-41.2192	174.7117		3.0		OCEANIA	{}	1963.0	11.0	30.0	1963-11-30	334.0	334.0	HOLOTYPE	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INDIVIDUAL_COUNT_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:09:59.789+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_89974'}]	[]	[]	[]	True					WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_89974	sm_id_89974	urn:lsid:marinespecies.org:taxname:239436	WoRMS Editorial Board			4055755387		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_89974	2020-11-16T11:12:20.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=89974	https://marineinfo.org/id/dataset/5184		Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothea makara</i> Clark, 1977. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239436
318004911	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.568+00:00	124	{}	OCCURRENCE	PRESENT	5166783	1	54	354	9477065	6313	2118547	5166783	5166783	Ammothea makara Clark, 1977	Ammothea makara Clark, 1977	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea makara	Ammothea	makara	SPECIES	ACCEPTED	NE		-41.33	174.84		5.0	5.0	OCEANIA	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.568+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34194'}]	[]	[]	[]	False					WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE		34194		BAS			318004911		SOMBASE Pycnogonids						
