key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	island	locality	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	continent	references	datasetID	geodeticDatum	scientificNameID	institutionCode	bibliographicCitation	collectionKey	collectionID
4907803345	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:39.596+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2118457	1	54	354	9477065	6313	2118396	2118457	2118457	Achelia anomala Arnaud, 1974	Achelia anomala Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia anomala	Achelia	anomala	SPECIES	ACCEPTED	NE	1973-06-01T00:00:00	Azores	{}	1969.0	7.0	25.0	1969-07-25	206.0	206.0	PARATYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-06-18T00:00:00.000+00:00	2024-07-23T00:33:39.596+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.2021@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Zibrowius H.W.	Arnaud F.	WholeOrganism (alcohol 70%)	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.2021@CRS	ZMA.PYC.2021	ICZN	Naturalis Biodiversity Center	25/07/1969	São Miguel	Capelas	4907803345	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.2021	Animalia|Pycnogonida|Pantopoda|Ammotheidae											
4055739996	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:21.446+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2118457	1	54	354	9477065	6313	2118396	2118457	2118457	Achelia anomala Arnaud, 1974	Achelia anomala Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia anomala	Achelia	anomala	SPECIES	ACCEPTED	NE			{'level0': {'gid': 'PRT', 'name': 'Portugal'}, 'level1': {'gid': 'PRT.2_1', 'name': 'Azores'}, 'level2': {'gid': 'PRT.2.10_1', 'name': 'Ponta Delgada'}, 'level3': {'gid': 'PRT.2.10.4_1', 'name': 'Capelas'}}	1969.0			1969-07/1969-08			HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:21.446+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1452'}]	[]	[]	[]		True				Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1452	sm_id_1452					Atlantic Ocean	4055739996	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1452		37.83	-25.69	EUROPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1452	https://marineinfo.org/id/dataset/5184	WGS84	urn:lsid:marinespecies.org:taxname:134597	WoRMS Editorial Board	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Achelia anomala</i> Arnaud, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134597		
774193538	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.623+00:00	564	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Arnaud, F.', 'http://purl.org/dc/terms/bibliographicCitation': 'Arnaud, F., 1974 - Pycnogonides recoltes aux Acores par les campagnes 1969 et Biacores 1971. Bulletin Zoologisch Museum, Universiteit van Amsterdam, 3 (21): 173-4.', 'http://purl.org/dc/terms/date': '1974', 'http://purl.org/dc/terms/type': 'publication', 'http://rs.tdwg.org/dwc/terms/taxonRemarks': 'Achelia anomala Arnaud, 1974', 'http://purl.org/dc/terms/subject': 'Pycnogonides recoltes aux Acores par les campagnes 1969 et Biacores 1971. Bulletin Zoologisch Museum, Universiteit van Amsterdam, 3 (21): 173-4.'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1974', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Arnaud, 1974', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170035', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'anomala', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22378', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia anomala Arnaud, 1974'}]}	PRESERVED_SPECIMEN	1.0	PRESENT		2118457	1	54	354	9477065	6313	2118396	2118457	2118457	Achelia anomala Arnaud, 1974	Achelia anomala Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia anomala	Achelia	anomala	SPECIES	ACCEPTED	NE			{}							HOLOTYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:21.000+00:00	2024-07-24T12:24:36.623+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2921'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True		Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2921	2009-2921						774193538	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2921									MNHN		0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	10.15468/qgvvhd
1019678975	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.130+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1974', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Arnaud, 1974', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|232842', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'anomala', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22378', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia anomala Arnaud, 1974'}]}	PRESERVED_SPECIMEN	1.0	PRESENT		2118457	1	54	354	9477065	6313	2118396	2118457	2118457	Achelia anomala Arnaud, 1974	Achelia anomala Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia anomala	Achelia	anomala	SPECIES	ACCEPTED	NE			{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-09-14T11:49:13.000+00:00	2024-07-24T12:24:43.130+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5517'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5517	2009-5517						1019678975	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5517									MNHN		0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	10.15468/qgvvhd
