key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	continent	waterBody	higherGeography	collectionKey	datasetName	geodeticDatum	habitat	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	verbatimDepth	institutionCode	collectionID	depth	depthAccuracy	locationID	sex	georeferenceRemarks	stateProvince	typeStatus	lifeStage	occurrenceRemarks	http://unknown.org/occurrenceDetails
1322337259	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:04.928+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	10.0	1972-08-10	223.0	223.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:38:04.928+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e325cdbe-2214-48bb-9144-eb0aa92db7c4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3e325cdbe-2214-48bb-9144-eb0aa92db7c4	USNM 170640		urn:lsid:biocol.org:col:34871	10 AUG 1972	1322337259	IZ	http://n2t.net/ark:/65665/3e325cdbe-2214-48bb-9144-eb0aa92db7c4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef Flat			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			14	MALE		Canal Zone	PARATYPE			
1322602695	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:34.240+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	16.0	1972-08-16	229.0	229.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:19:00.000+00:00	2024-07-02T12:39:34.240+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3eede7a7f-d31b-43e9-a20a-656d8d82552a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3eede7a7f-d31b-43e9-a20a-656d8d82552a	USNM 170641		urn:lsid:biocol.org:col:34871	16 AUG 1972	1322602695	IZ	http://n2t.net/ark:/65665/3eede7a7f-d31b-43e9-a20a-656d8d82552a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			16	MALE		Canal Zone	PARATYPE			
1322937132	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:58.766+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	20.0	1972-08-20	233.0	233.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:39:58.766+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fdb9f261-8a1d-496d-a62f-315a621d8ba7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute & A. Reimer	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3fdb9f261-8a1d-496d-a62f-315a621d8ba7	USNM 170637		urn:lsid:biocol.org:col:34871	20 AUG 1972	1322937132	IZ	http://n2t.net/ark:/65665/3fdb9f261-8a1d-496d-a62f-315a621d8ba7	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef Flat			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			21	MALE		Canal Zone	PARATYPE			
1318453255	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:20.367+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	4.0	8.0	1971-04-08	98.0	98.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:20:00.000+00:00	2024-07-02T12:37:20.367+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/337522966-0337-4892-8263-791485149a48'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/337522966-0337-4892-8263-791485149a48	USNM 168770		urn:lsid:biocol.org:col:34871	08 APR 1971	1318453255	IZ	http://n2t.net/ark:/65665/337522966-0337-4892-8263-791485149a48	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9			Canal Zone	PARATYPE	Juvenile		
1319339318	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:54.661+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	4.0	8.0	1971-04-08	98.0	98.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:20:00.000+00:00	2024-07-02T12:37:54.661+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35e895c6d-d4cc-4041-99ea-ab78b367277f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/35e895c6d-d4cc-4041-99ea-ab78b367277f	USNM 168769		urn:lsid:biocol.org:col:34871	08 APR 1971	1319339318	IZ	http://n2t.net/ark:/65665/35e895c6d-d4cc-4041-99ea-ab78b367277f	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9	MALE		Canal Zone	HOLOTYPE			
1319380185	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:52.566+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	6.0	8.0	1971-06-08	159.0	159.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:19:00.000+00:00	2024-07-02T12:37:52.566+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36057a8fd-2090-4ff7-b11f-7d2a7a47d56a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/36057a8fd-2090-4ff7-b11f-7d2a7a47d56a	USNM 170643		urn:lsid:biocol.org:col:34871	08 JUN 1971	1319380185	IZ	http://n2t.net/ark:/65665/36057a8fd-2090-4ff7-b11f-7d2a7a47d56a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef Flat			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			10	FEMALE		Canal Zone	PARATYPE			
1321138719	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:26.467+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	7.0	15.0	1971-07-15	196.0	196.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:20:00.000+00:00	2024-07-02T12:38:26.467+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ae12e0f3-25ef-48db-8a67-229a6a64e01e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3ae12e0f3-25ef-48db-8a67-229a6a64e01e	USNM 170638		urn:lsid:biocol.org:col:34871	15 JUL 1971	1321138719	IZ	http://n2t.net/ark:/65665/3ae12e0f3-25ef-48db-8a67-229a6a64e01e	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef Flats			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9	MALE		Canal Zone	PARATYPE			
1320956889	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:11.614+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	17.0	1971-08-17	229.0	229.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:16:00.000+00:00	2024-07-02T12:39:11.614+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a610d7bd-7bdf-4393-a614-b897c9352df7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3a610d7bd-7bdf-4393-a614-b897c9352df7	USNM 170635		urn:lsid:biocol.org:col:34871	17 AUG 1971	1320956889	IZ	http://n2t.net/ark:/65665/3a610d7bd-7bdf-4393-a614-b897c9352df7	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef Flats			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			10	MALE		Canal Zone	PARATYPE			
1322882642	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:58.764+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	8.0	2.0	1971-08-02	214.0	214.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:20:00.000+00:00	2024-07-02T12:39:58.764+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fb4f75d2-c0d2-4074-b836-6eb11e06e2ff'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3fb4f75d2-c0d2-4074-b836-6eb11e06e2ff	USNM 170639		urn:lsid:biocol.org:col:34871	02 AUG 1971	1322882642	IZ	http://n2t.net/ark:/65665/3fb4f75d2-c0d2-4074-b836-6eb11e06e2ff	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae	9.4	-79.87	NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84			Galeta Island, Reef Flats			Intertidal	USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			12	MALE		Canal Zone	PARATYPE			
1320882167	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:22.136+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117961	1	54	354	9477065	2015	2117960	2117961	2117961	Rhynchothorax architectus Child, 1979	Rhynchothorax architectus Child, 1979	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax architectus	Rhynchothorax	architectus	SPECIES	ACCEPTED	NE	{}	1959.0	4.0	9.0	1959-04-09	99.0	99.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:22:00.000+00:00	2024-07-02T12:38:22.136+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a2c04609-cd9f-40b8-95fc-141f5679400f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	TT	[]	[]	LATIN_AMERICA	Trinidad and Tobago	NORTH_AMERICA		http://n2t.net/ark:/65665/3a2c04609-cd9f-40b8-95fc-141f5679400f	USNM 170657		urn:lsid:biocol.org:col:34871	09 APR 1959	1320882167	IZ	http://n2t.net/ark:/65665/3a2c04609-cd9f-40b8-95fc-141f5679400f	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Rhynchothoracidae			SOUTH_AMERICA	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Trinidad and Tobago	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology				Tobago Island, Buccoo Reef		BREDIN/26-59		USNM	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			26-59							
