key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	decimalLatitude	decimalLongitude	samplingProtocol	geodeticDatum	eventID	fieldNumber	verbatimDepth	ownerInstitutionCode	parentEventID	continent	georeferenceProtocol	verbatimCoordinateSystem	locationID	vernacularName	county	language	type	sex
1319791992	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:06.366+00:00	395	{}	PRESERVED_SPECIMEN	9.0	PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE	30.0	0.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1973	8	8	1973-08-08	220	220	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-02-21T09:28:00.000+00:00	2024-07-02T12:38:06.366+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3728d05d4-4ab4-4ca2-b5bf-7f3634791b47'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3728d05d4-4ab4-4ca2-b5bf-7f3634791b47	USNM 183842	urn:lsid:biocol.org:col:34871	08 AUG 1973	USNM	Honshu Island, Sagami Bay, Off Shimoda	1319791992	IZ	http://n2t.net/ark:/65665/3728d05d4-4ab4-4ca2-b5bf-7f3634791b47	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																		
4444205937	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.210+00:00	69	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE				{}	Pacific Ocean		1972	6	22	1972-06-22	174	174	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:59.210+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '577a0ab5-8205-4839-9310-28f2b011d35e'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False		RV Vityaz	Turpaeva, Elena	EtOH 75%	Pycnogonida		[]	[]			EUROPE	577a0ab5-8205-4839-9310-28f2b011d35e	INV0002520	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86		IORAS	West Pacific	4444205937	OBFc	577a0ab5-8205-4839-9310-28f2b011d35e		fd699988-ab5d-4737-9443-9085cea191d2	39.9785996	-142.3266474	Sigsbee Trawl	WGS84	RV Vityaz_cruise 52_st.6669	6669	425.0 m	IORAS	cruise 52									
1317584460	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:56.184+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE	295.0	5.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1971	2	1	1971-02-01	32	32	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:36:56.184+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/310e6ff26-eec3-470b-bcc6-2f8509eafe32'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/310e6ff26-eec3-470b-bcc6-2f8509eafe32	USNM 183841	urn:lsid:biocol.org:col:34871	01 FEB 1971	USNM	Honshu Island, Sagami Bay	1317584460	IZ	http://n2t.net/ark:/65665/310e6ff26-eec3-470b-bcc6-2f8509eafe32	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	34.9767	139.173		WGS84						ASIA	unknown, from legacy	Degrees Minutes Seconds	KT71-2-29					
1318394328	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:14.732+00:00	395	{}	PRESERVED_SPECIMEN	97.0	PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE	80.0	5.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	13	1969-07-13	194	194	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-02-21T09:35:00.000+00:00	2024-07-02T12:37:14.732+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/334b7e46d-d0c3-4dc6-a78e-db044fb8e849'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/334b7e46d-d0c3-4dc6-a78e-db044fb8e849	USNM 183840	urn:lsid:biocol.org:col:34871	13 JUL 1969	USNM	Honshu Island, Suruga Bay	1318394328	IZ	http://n2t.net/ark:/65665/334b7e46d-d0c3-4dc6-a78e-db044fb8e849	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	34.6633	138.76		WGS84						ASIA	unknown, from legacy	Degrees Minutes Seconds	KT69-12-5					
723290349	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:02.580+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE	80.0	0.0	Kanagawa	{}	Pacific	Pacific|Japan|Kanagawa|Ashigarashimo-gun Manatsurumachi|off Manazuru, Sagami Bay	1960	6	8	1960-06-08	160	160	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:56.000+00:00	2024-01-24T18:21:02.580+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '218'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	218	9083			SMBL	off Manazuru, Sagami Bay	723290349	Art	9a6d5100-f8b6-11e6-8563-70e2840fc270	Animalia|Arthropoda|Pycnogonida|Pantopoda|Ammotheidae|Achelia|superba															メナガイソウミグモ	Ashigarashimo-gun Manatsurumachi	en	text	
723290331	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:02.299+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE			Shizuoka	{}	Pacific	Pacific|Japan|Shizuoka|Omaezaki-shi|Omae-zaki	1928	8	13	1928-08-13	226	226	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:51.000+00:00	2024-01-24T18:21:02.299+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '200'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	200	9060			SMBL	Omae-zaki	723290331	Art	9a6a6242-f8b6-11e6-ac35-70e2840fc270	Animalia|Arthropoda|Pycnogonida|Pantopoda|Ammotheidae|Achelia|superba															メナガイソウミグモ	Omaezaki-shi	en	text	
1321923069	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:46.197+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118472	1	54	354	9477065	6313	2118396	2118472	2118472	Achelia superba (Loman, 1911)	Achelia superba (Loman, 1911)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia superba	Achelia	superba	SPECIES	ACCEPTED	NE	134.0	0.0		{}	North Pacific Ocean, Sea of Okhotsk	North Pacific Ocean, Sea of Okhotsk, Russia	1906	9	27	1906-09-27	270	270	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-07-02T09:39:00.000+00:00	2024-07-02T12:39:46.197+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d0d192ef-1781-4b80-ac97-f2b3aa55c374'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA	http://n2t.net/ark:/65665/3d0d192ef-1781-4b80-ac97-f2b3aa55c374	USNM 80559	urn:lsid:biocol.org:col:34871		USNM	Sakhalin Island, Cape Terpeniya	1321923069	IZ	http://n2t.net/ark:/65665/3d0d192ef-1781-4b80-ac97-f2b3aa55c374	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	48.5417	145.146		WGS84		USFC/A5021						Degrees Minutes Seconds	5021					MALE
