key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	month	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	occurrenceRemarks	higherClassification	collectionID
1322927091	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:25.189+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117632	1	54	354	9477065	2013	2117630	2117632	2117632	Nymphon spiniventris Stock, 1953	Nymphon spiniventris Stock, 1953	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon spiniventris	Nymphon	spiniventris	SPECIES	ACCEPTED	NE	6.9	122.075	0.0	0.0	ASIA	Zamboanga del Sur	{}	North Pacific Ocean	North Pacific Ocean, Philippines, Zamboanga del Sur	1909	10	1909-10-06/1909-10-07	279	280	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2023-02-09T09:49:00.000+00:00	2024-07-02T12:38:25.189+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fd47fe0c-bb28-47a9-9fc3-fe88677be3b5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	United States Fish Commission	Stock, Jan H., Zoological Museum Amsterdam	Alcohol (Ethanol); Slide	WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA	http://n2t.net/ark:/65665/3fd47fe0c-bb28-47a9-9fc3-fe88677be3b5	urn:lsid:biocol.org:col:34871	Mindanao Island, Zamboanga	Degrees Minutes Seconds	USFC/A5595	IZ	1322927091	http://n2t.net/ark:/65665/3fd47fe0c-bb28-47a9-9fc3-fe88677be3b5	USNM 93555	USNM	5595	Slide labeled Faure's liquid but no apparent seal. Mountant discoloration, loss, cracking and cavities.	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
