key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	habitat	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1321608944	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:38.341+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117675	1	54	354	9477065	2013	2117630	2117675	2117675	Nymphon kensleyi Child, 1988	Nymphon kensleyi Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon kensleyi	Nymphon	kensleyi	SPECIES	ACCEPTED	NE	15.0	0.0	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Belize	1979	11	12	1979-11-12	316	316	HOLOTYPE	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-04-15T17:09:00.000+00:00	2024-07-02T12:38:38.341+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c2dc72ff-51f8-43a8-81cd-13aae8f37d84'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/3c2dc72ff-51f8-43a8-81cd-13aae8f37d84	Rubble	urn:lsid:biocol.org:col:34871	Carrie Bow Cay	Belize/K-074	IZ	1321608944	http://n2t.net/ark:/65665/3c2dc72ff-51f8-43a8-81cd-13aae8f37d84	USNM 233783	USNM	K-74	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
