key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID	networkKeys	waterBody
4406604324	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:40.521+00:00	141	{}	PRESERVED_SPECIMEN	1	PRESENT	2117702	1	54	354	9477065	2013	2117630	2117702	2117702	Nymphon filatovae Turpaeva, 1993	Nymphon filatovae Turpaeva, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon filatovae	Nymphon	filatovae	SPECIES	ACCEPTED	NE	-60.6998335	-41.049986	{}	1989	3	5	1989-03-05	64	64	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-04-16T14:00:40.521+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '32e6e0dd-70b1-471f-ac45-5fbbff83d436'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000921.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000921label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4094	32e6e0dd-70b1-471f-ac45-5fbbff83d436	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctic	4094	OBFc	4406604324	32e6e0dd-70b1-471f-ac45-5fbbff83d436	4070.0-4570.0 m	INV0000921	IORAS	IORAS	Turpaeva, E.P. (1993). Pycnogonida collected during the Dmitry Mendeleev 43 cruise to the South Atlantic basins. Trudy Instituta Okeanologii 127: 159-175.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2		
4399691089	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.177+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117702	1	54	354	9477065	2013	2117630	2117702	2117702	Nymphon filatovae Turpaeva, 1993	Nymphon filatovae Turpaeva, 1993	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon filatovae	Nymphon	filatovae	SPECIES	ACCEPTED	NE	-60.6998335	-41.049986	{}	1989	3	5	1989-03-05	64	64	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.177+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '32e6e0dd-70b1-471f-ac45-5fbbff83d436'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000921.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0000921label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4094	32e6e0dd-70b1-471f-ac45-5fbbff83d436	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctica	4094	OBFc	4399691089	32e6e0dd-70b1-471f-ac45-5fbbff83d436	4070.0 - 4570.0 m	INV0000921	IORAS	IORAS	Turpaeva, E.P. (1993). Pycnogonida collected during the Dmitry Mendeleev 43 cruise to the South Atlantic basins. Trudy Instituta Okeanologii 127: 159-175.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Atlantic Ocean
