key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	locality	gbifID	collectionCode	occurrenceID	higherClassification	decimalLatitude	decimalLongitude	depth	depthAccuracy	references	datasetID	geodeticDatum	countryCode	gbifRegion	country	scientificNameID	institutionCode	bibliographicCitation
2434361148	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:40.525+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.354/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.354_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.354/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117236	1	54	354	9477065	2014	2117211	2117236	2117236	Pycnogonum guyanae Stock, 1975	Pycnogonum guyanae Stock, 1975	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum guyanae	Pycnogonum	guyanae	SPECIES	ACCEPTED	NE	{}	1970	8	24	1970-08-24	236	236	HOLOTYPE	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2021-10-12T00:00:00.000+00:00	2024-07-23T00:33:40.525+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.354@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.354_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.354/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	True	Luymes Guyana Shelf Exp.	WholeOrganism (alcohol)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.354@CRS	RMNH.PYC.354	ICZN	Naturalis Biodiversity Center	24 aug. 1970	sta. 1	2434361148	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.354	Animalia|Endeidae													
4055736417	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:39.731+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117236	1	54	354	9477065	2014	2117211	2117236	2117236	Pycnogonum guyanae Stock, 1975	Pycnogonum guyanae Stock, 1975	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum guyanae	Pycnogonum	guyanae	SPECIES	ACCEPTED	NE	{}	1970	8	24	1970-08-24	236	236	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:06:39.731+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1354'}]	[]	[]	[]		True			Pycnogonida	[]	[]	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1354	sm_id_1354				Atlantic Ocean	4055736417	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1354		7.17	-53.58	117.0	13.0	http://www.marinespecies.org/aphia.php?p=specdetails&id=1354	https://marineinfo.org/id/dataset/5184	WGS84	SR	LATIN_AMERICA	Suriname	urn:lsid:marinespecies.org:taxname:240388	WoRMS Editorial Board	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum guyanae</i> Stock, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240388
