key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	county	gbifID	language	collectionCode	occurrenceID	type	higherClassification	networkKeys	decimalLatitude	decimalLongitude	typeStatus	references	datasetID	geodeticDatum	scientificNameID	bibliographicCitation	collectionKey	datasetName	otherCatalogNumbers	preparations	acceptedNameUsage	institutionID	eventRemarks	occurrenceRemarks
723290351	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:02.606+00:00	301	{}	PRESERVED_SPECIMEN	PRESENT	2117334	1	54	354	9477065	6316	2117290	2117334	2117334	Anoplodactylus mamillosus Stock, 1954	Anoplodactylus mamillosus Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus mamillosus	Anoplodactylus	mamillosus	SPECIES	ACCEPTED	NE	2.0	0.0	Kagawa	{}	Pacific	Pacific|Japan|Kagawa|Takamatsu-shi|Kozuchi-jima, Shiwaku Strait	1965.0	7.0	1965-07-01/1965-07-31	182.0	212.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:56.000+00:00	2024-01-24T18:21:02.606+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '220'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	False	Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	220	9085	トゲソコウミグモ	SMBL	Kozuchi-jima, Shiwaku Strait	Takamatsu-shi	723290351	en	Art	9a6da696-f8b6-11e6-b0d0-70e2840fc270	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Phoxichilidiidae|Anoplodactylus|mamillosus																	
4055738841	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:08.856+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117334	1	54	354	9477065	6316	2117290	2117334	2117334	Anoplodactylus mamillosus Stock, 1954	Anoplodactylus mamillosus Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus mamillosus	Anoplodactylus	mamillosus	SPECIES	ACCEPTED	NE	640.5	91.5		{}			1914.0	6.0	1914-06			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:08.856+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1618'}]	[]	[]	[]		True	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1618	sm_id_1618		WoRMS Editorial Board	Pacific Ocean		4055738841		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1618			['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	35.25	139.42	HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1618	https://marineinfo.org/id/dataset/5184	WGS84	urn:lsid:marinespecies.org:taxname:239474	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus mamillosus</i> Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239474								
2012925750	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:15:44.226+00:00	275	"{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1954', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': ""Pycnogonida from Indo-West-Pacific, Australian, and New-Zealand Waters. Papers from Dr. Th. Mortensen's Pacific Expedition 1914-16. LXXVII""}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '3fedefba-e98d-479b-966d-6b781af87c68', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus mamillosus Stock, 1954'}]}"	PRESERVED_SPECIMEN	PRESENT	2117334	1	54	354	9477065	6316	2117290	2117334	2117334	Anoplodactylus mamillosus Stock, 1954	Anoplodactylus mamillosus Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus mamillosus	Anoplodactylus	mamillosus	SPECIES	ACCEPTED	NE				{}								[]	2020-04-09T00:00:00.000+00:00	2024-07-21T10:15:44.226+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '48f96727-9d5d-4073-aa62-3b023ec0952c'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	True	Pycnogonida		[]	[]			EUROPE	48f96727-9d5d-4073-aa62-3b023ec0952c	NHMD110688		NHMD			2012925750		IV	48f96727-9d5d-4073-aa62-3b023ec0952c			['17abcf75-2f1e-46dd-bf75-a5b21dd02655']			HOLOTYPE						e4cac6b7-41e4-404d-b9b2-ea507703f671	Natural History Museum Denmark Invertebrate Zoology	PYC-007202	70% EtOH|slide, unspec - 2	Anoplodactylus mamillosus	http://grbio.org/cool/mci8-ehqk	TS Mar. 2022: This 'station' is what Martin Stein called SINGLETON305. I just changed to name to something more descriptive.	MKB05: Was not found. MKB05: The holotype is a female from June 28, the two paratypes are from June 29 and July 3, all Sagami Sea, Mortensen 1914. TS Mar. 2012: The paratypes mentioned by MKB05 have not been found in the lot. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.
