key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	dateIdentified	decimalLatitude	decimalLongitude	stateProvince	identifiedBy	geodeticDatum	http://unknown.org/taxonRankID	locality	language	type	institutionCode	taxonConceptID	http://unknown.org/species
2434399329	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:42.864+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117225	1	54	354	9477065	2014	2117211	2117225	2117225	Pycnogonum moolenbeeki Stock, 1992	Pycnogonum moolenbeeki Stock, 1992	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum moolenbeeki	Pycnogonum	moolenbeeki	SPECIES	ACCEPTED	NE	ASIA	{}	1991.0	11.0	24.0	1991-11-24	328.0	328.0	HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:42.864+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3543.a@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Moolenbeek R.	WholeOrganism (wet specimen)	Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3543.a@CRS	ZMA.PYC.3543.a	ICZN	Naturalis Biodiversity Center	24 nov 1991	2434399329	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3543.a	Animalia|Pycnogonidae													
2434365477	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:40.093+00:00	393	{}	PRESERVED_SPECIMEN		PRESENT	2117225	1	54	354	9477065	2014	2117211	2117225	2117225	Pycnogonum moolenbeeki Stock, 1992	Pycnogonum moolenbeeki Stock, 1992	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum moolenbeeki	Pycnogonum	moolenbeeki	SPECIES	ACCEPTED	NE	ASIA	{}	1991.0	11.0	24.0	1991-11-24	328.0	328.0	PARATYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:40.093+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3543.b@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Moolenbeek R.	WholeOrganism (wet specimen)	Pycnogonida	OM	[]	[]	ASIA	Oman	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3543.b@CRS	ZMA.PYC.3543.b	ICZN	Naturalis Biodiversity Center	24 nov 1991	2434365477	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3543.b	Animalia|Pycnogonidae													
4141825359	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:07.799+00:00	374	{}	PRESERVED_SPECIMEN		PRESENT	2117225	1	54	354	9477065	2014	2117211	2117225	2117225	Pycnogonum moolenbeeki Stock, 1992	Pycnogonum moolenbeeki Stock, 1992	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum moolenbeeki	Pycnogonum	moolenbeeki	SPECIES	ACCEPTED	NE	OCEANIA	{}	1984.0	2.0	23.0	1984-02-23	54.0	54.0		['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:38:07.799+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '46414b16-a4dd-433e-bc2e-24e7ea13156a'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False		whole animal (ETOH)	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Board of the Museum and Art Gallery of the Northern Territory	46414b16-a4dd-433e-bc2e-24e7ea13156a	N000009				4141825359	Minor Invertebrate	46414b16-a4dd-433e-bc2e-24e7ea13156a		2000-01-01T00:00:00	-12.234	122.98367	Western Australia	D. Staples	WGS84	7000	Ashmore Reef, lagoon patch, Timor Sea	en	PhysicalObject	MAGNT	https://biodiversity.org.au/afd/taxa/35a78199-6bdf-43fd-83e0-f29663da8b65	Pycnogonum moolenbeeki
90258809	8598edb6-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	60022950-f762-11e1-a439-00145eb45e9a	ff6a9550-c5c3-11d9-b4b2-b8a03c50a862	IN	DWC_ARCHIVE	2024-07-16T20:02:33.066+00:00	2024-07-16T20:02:54.190+00:00	304	{}	OCCURRENCE		PRESENT	2117225	1	54	354	9477065	2014	2117211	2117225	2117225	Pycnogonum moolenbeeki Stock, 1992	Pycnogonum moolenbeeki Stock, 1992	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum moolenbeeki	Pycnogonum	moolenbeeki	SPECIES	ACCEPTED	NE		{}								['ZERO_COORDINATE', 'GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']		2024-07-16T20:02:54.190+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '90258809'}]	[]	[]	[]		False			Pycnogonida		[]	[]			ASIA			112426				90258809	INDOBIS-DATASET1				0.0	0.0			WGS84		Timor sea			NCL		
