key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	institutionCode	collectionCode
1275071229	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.252+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2118027	1	54	354	9477065	2011	2118026	2118027	2118027	Parapallene algoae Barnard, 1946	Parapallene algoae Barnard, 1946	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene algoae	Parapallene	algoae	SPECIES	ACCEPTED	NE	-27.991667	32.68	{}	1976.0	5.0	22.0	1976-05-22T00:00	143.0	143.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:01.252+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071229'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud,1981	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM162	urn:catalog:IZIKO:SAM-A-10252	SAM-A-10252	27°59,5'S 32°40,8'E	1275071229	2Female	urn:catalog:IZIKO:SAM-A-10252	Catalogue	620-560 m		
1275071095	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.865+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118027	1	54	354	9477065	2011	2118026	2118027	2118027	Parapallene algoae Barnard, 1946	Parapallene algoae Barnard, 1946	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene algoae	Parapallene	algoae	SPECIES	ACCEPTED	NE			{}	1901.0	8.0	13.0	1901-08-13T00:00	225.0	225.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:03.865+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071095'}]	[]	[]	[]	False	SS.Pieter Faure		Dredge on rock		Pycnogonida		[]	[]			AFRICA	PF.13399	urn:catalog:IZIKO:SAM-A-10092	SAM-A-10092	Cape Morgan N.W. ¼ N. 11 ½ miles	1275071095		urn:catalog:IZIKO:SAM-A-10092		0-87 fms		
1275071099	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.865+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118027	1	54	354	9477065	2011	2118026	2118027	2118027	Parapallene algoae Barnard, 1946	Parapallene algoae Barnard, 1946	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene algoae	Parapallene	algoae	SPECIES	ACCEPTED	NE			{}							['TYPE_STATUS_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:03.865+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071099'}]	[]	[]	[]	False	SS.Pieter Faure		Shrimp trawl		Pycnogonida		[]	[]			AFRICA	PF.552	urn:catalog:IZIKO:SAM-A-10091	SAM-A-10091	Lat.33° 26 '20 'S Long. 25° 55 'E	1275071099		urn:catalog:IZIKO:SAM-A-10091		0-34 fms		
318009247	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.192+00:00	124	{}	OCCURRENCE		PRESENT	2118027	1	54	354	9477065	2011	2118026	2118027	2118027	Parapallene algoae Barnard, 1946	Parapallene algoae Barnard, 1946	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene algoae	Parapallene	algoae	SPECIES	ACCEPTED	NE	-35.45	23.49	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.192+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37229'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			37229		318009247					BAS	SOMBASE Pycnogonids
