key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	eventDate	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	verbatimEventDate	institutionCode	locality	county	gbifID	verbatimLocality	collectionCode	occurrenceID	verbatimDepth	networkKeys	dateIdentified	depth	higherGeography	day	startDayOfYear	endDayOfYear	typeStatus	collectionKey	identifiedBy	habitat	institutionID	nomenclaturalCode	fieldNumber	language	type	locationID	occurrenceRemarks	higherClassification	collectionID
4103863194	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862	c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:27.596+00:00	57	{}	PRESERVED_SPECIMEN	PRESENT	2118116	1	54	354	9477065	2011	2118112	2118116	2118116	Callipallene pacifica (Hedgpeth, 1939)	Callipallene pacifica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene pacifica	Callipallene	pacifica	SPECIES	ACCEPTED	NE	33.845833	-118.398889	NORTH_AMERICA	California	{}	1975	2	1975-02	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:27.596+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6747b80d-6553-4169-9c73-01718a7a8b6c'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	False	Dale Straughan	1 Fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	6747b80d-6553-4169-9c73-01718a7a8b6c	687965	1975-02	SBMNH	Los Angeles County, California, USA	Los Angeles County	4103863194	King Harbor Benthic Survey, Site 2-3 #6	IZ	6747b80d-6553-4169-9c73-01718a7a8b6c	5-10 ft																				
609398419	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.006+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	9201105	1	54	354	9477065	2011	2118112	2118116	2118116	Pallene pacifica Hedgpeth, 1939	Callipallene pacifica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene pacifica	Pallene	pacifica	SPECIES	SYNONYM	NE	35.133333	-120.866667		California	{}	1938	9	1938-09-12	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH']	2024-07-22T23:00:00.006+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:18633'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	"R/V ""Zaca"""	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:18633	18633	12 Sep 1938	CAS	off Point San Luis	San Luis Obispo County	609398419		IZ	urn:catalog:CAS:IZ:18633		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1939-01-01T00:00:00	102.41	North America, United States, California	12.0	255.0	255.0	HOLOTYPE	5d4a63d3-e994-4b19-b592-e853a8e3b470	Joel W. Hedgpeth	rock [?]	http://grscicoll.org/institution/california-academy-sciences	ICZN	039805	en	Physical Object	060b8e07-2598-11ed-aace-005056be1b7a	Spec. notes: 1 female spec.; NOTES:formerly Ty80, SNHM 3211	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Pallenidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470
609398420	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T22:59:59.977+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	9201105	1	54	354	9477065	2011	2118112	2118116	2118116	Pallene pacifica Hedgpeth, 1939	Callipallene pacifica (Hedgpeth, 1939)	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene pacifica	Pallene	pacifica	SPECIES	SYNONYM	NE	35.133333	-120.866667		California	{}	1938	9	1938-09-12	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH']	2024-07-22T22:59:59.977+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:18634'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	"R/V ""Zaca"""	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:18634	18634	12 Sep 1938	CAS	off Point San Luis.	San Luis Obispo County	609398420		IZ	urn:catalog:CAS:IZ:18634		['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	1939-01-01T00:00:00	102.41	North America, United States, California	12.0	255.0	255.0	PARATYPE	5d4a63d3-e994-4b19-b592-e853a8e3b470	Joel W. Hedgpeth	Rock (?)	http://grscicoll.org/institution/california-academy-sciences	ICZN	039806	en	Physical Object	060b8e9f-2598-11ed-aace-005056be1b7a	Spec. notes: 1 female spec.; NOTES:formerly Ty80, SNHM 3212	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Pallenidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470
