key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	habitat	institutionID	georeferenceProtocol	locality	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex	typeStatus	verbatimEventDate
1319627127	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:01.853+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	Juvenile	2118132	1	54	354	9477065	2011	2118112	2118132	2118132	Callipallene belizae Child, 1982	Callipallene belizae Child, 1982	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene belizae	Callipallene	belizae	SPECIES	ACCEPTED	NE	16.8	-88.0833	18.3	0.0	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Belize	1979	4	5	1979-04-05	95	95	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-12-15T12:35:00.000+00:00	2024-07-02T12:38:01.853+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36b401056-93c0-46f3-90f5-526cc903f71c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/36b401056-93c0-46f3-90f5-526cc903f71c	Coral rubble with algae + sponges	urn:lsid:biocol.org:col:34871	Google Earth	Carrie Bow Cay, center of reef slope	Belize/K-035	IZ	1319627127	http://n2t.net/ark:/65665/36b401056-93c0-46f3-90f5-526cc903f71c	USNM 184446	USNM	K-35	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			
1317466972	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:07.167+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT		2118132	1	54	354	9477065	2011	2118112	2118132	2118132	Callipallene belizae Child, 1982	Callipallene belizae Child, 1982	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene belizae	Callipallene	belizae	SPECIES	ACCEPTED	NE			27.0	0.0	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Belize	1978	2	7	1978-02-07	38	38	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-12-07T17:12:00.000+00:00	2024-07-02T12:37:07.167+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30bb68a66-9a26-42c4-b8a1-ea3454b0f187'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/30bb68a66-9a26-42c4-b8a1-ea3454b0f187		urn:lsid:biocol.org:col:34871		Carrie Bow Cay, Trough Behind Outer Reef Ridge		IZ	1317466972	http://n2t.net/ark:/65665/30bb68a66-9a26-42c4-b8a1-ea3454b0f187	USNM 171037	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	PARATYPE	07 FEB 1978
1319944658	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:47.856+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	Juvenile	2118132	1	54	354	9477065	2011	2118112	2118132	2118132	Callipallene belizae Child, 1982	Callipallene belizae Child, 1982	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene belizae	Callipallene	belizae	SPECIES	ACCEPTED	NE			18.0	0.0	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Belize	1978	2	7	1978-02-07	38	38	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-12-07T17:12:00.000+00:00	2024-07-02T12:37:47.856+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/379502acd-8833-4564-9b7a-de5ed4881252'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/379502acd-8833-4564-9b7a-de5ed4881252		urn:lsid:biocol.org:col:34871		Carrie Bow Cay, Rubble On Outer Reef Ridge		IZ	1319944658	http://n2t.net/ark:/65665/379502acd-8833-4564-9b7a-de5ed4881252	USNM 171036	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		PARATYPE	07 FEB 1978
1321842008	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:21.653+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT		2118132	1	54	354	9477065	2011	2118112	2118132	2118132	Callipallene belizae Child, 1982	Callipallene belizae Child, 1982	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene belizae	Callipallene	belizae	SPECIES	ACCEPTED	NE			18.0	0.0	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Belize	1978	2	7	1978-02-07	38	38	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-12-07T17:12:00.000+00:00	2024-07-02T12:39:21.653+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cd38d941-e4d5-4d51-990c-8c3637ad2fb4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/3cd38d941-e4d5-4d51-990c-8c3637ad2fb4		urn:lsid:biocol.org:col:34871		Carrie Bow Cay, Rubble On Outer Reef Ridge		IZ	1321842008	http://n2t.net/ark:/65665/3cd38d941-e4d5-4d51-990c-8c3637ad2fb4	USNM 171035	USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Callipallenidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE	HOLOTYPE	07 FEB 1978
