key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	continent	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	sex	dynamicProperties	datasetName	recordedBy	locationID	locality	collectionCode	georeferenceSources	waterBody	modified	occurrenceRemarks	associatedSequences	collectionKey	eventRemarks	parentNameUsageID	organismID	collectionID	locationRemarks	dateIdentified	higherGeography	rightsHolder	nomenclaturalCode	verbatimLocality	ownerInstitutionCode	eventTime	higherClassification	lifeStage	otherCatalogNumbers	disposition	parentNameUsage	materialEntityID	individualCount	acceptedNameUsage	nameAccordingTo	bibliographicCitation	coordinatePrecision	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	http://unknown.org/language
4081109799	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:22.271+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-76.193056	176.296111	100.0	447.0	0.0	{}	2008.0	2.0	17.0	2008-02-17	48.0	48.0	['COORDINATE_ROUNDED', 'CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:22.271+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5d6a875a-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		True	Arango, Claudia	Subsample(s), DNA subsample = 1; Specimen(s), Ethanol - no formalin = 1	Trawl, Fish, Bottom	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5d6a875a-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:240268			LINESTRING (176.2961111 -76.1930556, 176.2438889 -76.205)		en	4081109799	5d6a875a-fa36-11e2-96b3-aa6f927c92a3		36816	NIWA Invertebrate Collection												NIWA Invertebrate Collection	IPY CAML	TAN0802/94	Site C4, shelf, western Ross Sea	NIWA	GPS																																		
1426811364	081facf0-b768-41ad-b692-3b30a1bcbb1b	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-05-29T01:32:01.002+00:00	2024-01-24T15:46:48.315+00:00	270		{}	HUMAN_OBSERVATION	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-76.193056	176.296111	10.0	447.0	0.0	{}	2008.0	2.0	17.0	2008-02-17T20:16	48.0	48.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T15:46:48.315+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '886'}]	[]	[]	[]		True			GearType=Trawl, fish, bottom	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		886	urn:lsid:marinespecies.org:taxname:240268			LINESTRING (176.2961111111 -76.1930555556, 176.2438888889 -76.205)	TAN0802/94		1426811364	886		IPY TAN0802/94 Pallenopsis spicata	National Institute of Water and Atomspheric Reseach (NZ)															Site C4, shelf, western Ross Sea	International Polar Year-CAML New Zealand		Southern Ocean	2012-08-21T00:00:00.000+00:00	GearType=Trawl, fish, bottom																															
2382902240	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:17.605+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-76.1931	176.296005		447.0		{}	2008.0	2.0	17.0	2008-02-17	48.0	48.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:17.605+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12094'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	True	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01716	OGL_MSC_NortheasternUniversity_S12094	urn:lsid:marinespecies.org:taxname:240268	8c116cac-9394-4c4e-be14-06184bdc62bd					2382902240	OGL_MSC_NortheasternUniversity_S12094		S12094	OGL			OGL_MSC_NortheasternUniversity	36816; 1606					T02590			Ocean Genome Legacy Collection		CL02488		OGL		Ross Sea			BOLD ID: 36816	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134593	S12094	0f00dede-1a1f-49e5-ae69-2bc40db635c5																									
2382899118	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:49.216+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-71.125	-11.499		120.0		{}	2003.0	12.0	29.0	2003-12-29	363.0	363.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:49.216+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S10451'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Tomas Munilla		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01640	OGL_MSC_NortheasternUniversity_S10451	urn:lsid:marinespecies.org:taxname:240268	8c116cac-9394-4c4e-be14-06184bdc62bd					2382899118	OGL_MSC_NortheasternUniversity_S10451		S10451	OGL			OGL_MSC_NortheasternUniversity	03-624					T02590	FEMALE		Ocean Genome Legacy Collection	Katrin Linse	CL02227	PS65-278	OGL		Weddell Sea			BOLD ID: 03-624	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Contact Person: Linse, Katrin	134593	S10451	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Kapp Norvegia																								
240910690	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:53.511+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2118147	1	54	354	9477065	3254684	2117433	4338450	4338450	Clavigeropallene spicata Hodgson, 1915	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Clavigeropallene	spicata	SPECIES	SYNONYM	NE	-71.535	-13.735		362.0	0.0	{}	1996.0	2.0	25.0	1996-02-25	56.0	56.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:53.511+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1230'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1230	urn:lsid:marinespecies.org:taxname:240114						240910690	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1230		1230	AWI			IMIS:dasid:2432												Kapp Norvegia area	Weddell Sea macrozoobenthos EASIZ I			2010-05-11T18:09:00.000+00:00																																
240910691	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:53.511+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2118147	1	54	354	9477065	3254684	2117433	4338450	4338450	Clavigeropallene spicata Hodgson, 1915	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Clavigeropallene	spicata	SPECIES	SYNONYM	NE	-73.301667	-21.168333		459.0	0.0	{}	1996.0	2.0	13.0	1996-02-13	44.0	44.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:53.511+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1231'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1231	urn:lsid:marinespecies.org:taxname:240114						240910691	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1231		1231	AWI			IMIS:dasid:2432												South of Vestkapp	Weddell Sea macrozoobenthos EASIZ I			2010-05-11T18:09:00.000+00:00																																
240910692	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:53.511+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2118147	1	54	354	9477065	3254684	2117433	4338450	4338450	Clavigeropallene spicata Hodgson, 1915	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Clavigeropallene	spicata	SPECIES	SYNONYM	NE	-73.601667	-22.595		850.0	0.0	{}	1996.0	2.0	14.0	1996-02-14	45.0	45.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:53.511+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1232'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1232	urn:lsid:marinespecies.org:taxname:240114						240910692	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1232		1232	AWI			IMIS:dasid:2432												South of Vestkapp	Weddell Sea macrozoobenthos EASIZ I			2010-05-11T18:09:00.000+00:00																																
240910693	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:53.557+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2118147	1	54	354	9477065	3254684	2117433	4338450	4338450	Clavigeropallene spicata Hodgson, 1915	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Clavigeropallene	spicata	SPECIES	SYNONYM	NE	-71.525	-12.425		504.0	0.0	{}	1996.0	2.0	28.0	1996-02-28	59.0	59.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:53.557+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1233'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1233	urn:lsid:marinespecies.org:taxname:240114						240910693	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:1233		1233	AWI			IMIS:dasid:2432												Kapp Norvegia area	Weddell Sea macrozoobenthos EASIZ I			2010-05-11T18:09:00.000+00:00																																
1272735262	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:41.903+00:00	381		{}	PRESERVED_SPECIMEN	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-68.455	76.4617		614.5	5.5	{}	1987.0	2.0	17.0	1987-02-17	48.0	48.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:41.903+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'de251daa-6273-459d-b24d-380a834845f2'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%	trawl, beam	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	PRYDZ 4	de251daa-6273-459d-b24d-380a834845f2		urn:lsid:biocol.org:col:34978			PRYDZ 4	en	1272735262	de251daa-6273-459d-b24d-380a834845f2	PhysicalObject	J40710	NMV					7000	https://biodiversity.org.au/afd/taxa/4700be0a-6e38-45f9-8ddd-bec2baf8240c		Pallenopsis spicata				PRYDZ	Cochran, T.G.	PRYDZ 4	Prydz Bay	Invertebrates			2019-07-08T12:54:00.000+00:00									2001-01-01T00:00:00	Antarctica	Museums Victoria	ICZN	Prydz Bay	NMV	16:38:00\17:06:00	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae																
3025746178	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:49:43.968+00:00	274		{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-70.300014	-23.966667	1000.0			{}	1965.0	2.0	3.0	1965-02-03	34.0	34.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-29T14:49:43.968+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	1.0	SpecimensInContainer	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4'}]	[]	[]	[]		True	Krapp F	container type: vial; preservation method: alcohol		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4	urn:lsid:marinespecies.org:taxname:240268	https://www.wikidata.org/wiki/Q222297			23283	en	3025746178	https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4	PhysicalObject	INV.69212	RBINS-Scientific Heritage			be_rbins_darwin						https://www.gbif.org/species/4338450			Royal Belgian Institute of Natural Sciences Collection		http://www.geonames.org/6255152	Antarctica	urn:catalog:RBINS:Pycnogonida			2020-02-14T14:47:20.215+00:00							http://collections.naturalsciences.be/113		1975-01-01T00:00:00		Royal Belgian Institute of Natural Sciences	ICZN	Antarctica, Baie des Glacier	RBINS			Unknown	urn:catalog:RBINS:IG:23283	Present	Pallenopsis Wilson, 1881												
3024487386	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:01.901+00:00	174		{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN	PRESENT	4338450	1	54	354	9477065	3254684	2117433	4338450	4338450	Pallenopsis spicata Hodgson, 1914	Pallenopsis spicata Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis spicata	Pallenopsis	spicata	SPECIES	ACCEPTED	NE	-70.300014	-23.966667	1000.0			{}	1965.0	2.0	3.0	1965-02-03	34.0	34.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-17T09:08:01.901+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	1.0	SpecimensInContainer	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4'}]	[]	[]	[]	c2bfdeef-9c03-435e-8465-c483dadd6995	True	Krapp F	container type: vial; preservation method: alcohol		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4	urn:lsid:marinespecies.org:taxname:240268	https://ror.org/02y22ws83			23283		3024487386	https://darwin.naturalsciences.be/uri/object/bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4		INV.69212	RBINS			be_rbins_invertebrates_cheliceratamarine	urn:catalog:RBINS:IG:23283										http://www.geonames.org/6255152	Antarctica	INV-OTH			2020-02-14T14:47:20.215+00:00			f68566db-1ecc-4dd1-9743-fa7035a413ec				f68566db-1ecc-4dd1-9743-fa7035a413ec		1975-01-01T00:00:00		Royal Belgian Institute of Natural Sciences	ICZN	Antarctica, Baie des Glacier	RBINS			Unknown		Present	Pallenopsis Wilson, 1881	bbb8e8c8-30c5-4d43-8028-b4bcb9a944e4											
