key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	samplingProtocol	typeStatus	modified	references	datasetID	scientificNameID	locality	bibliographicCitation
1100788080	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:14.447+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118187	1	54	354	9477065	6313	2118169	2118187	2118187	Ammothella stocki Clark, 1963	Ammothella stocki Clark, 1963	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella stocki	Ammothella	stocki	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-30.316	153.155	1e-05	1000.0	OCEANIA	New South Wales	{}	1992	6	26	1992-06-26	178	178	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:14.447+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fdfa7eae-6cef-450a-adb7-5f6142e0c7e7'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1265435|urn:catalog:AM:Invertebrates - Marine & Other:P.78380	Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1062531	fdfa7eae-6cef-450a-adb7-5f6142e0c7e7	Ammothella stocki Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:100m-1km}	Solitary Islands, 100 m north of Korffs (Pig) Islet	Invertebrates - Marine & Other	1100788080	fdfa7eae-6cef-450a-adb7-5f6142e0c7e7	P.78380	ecatalogue.LocCollectionEventLocal: [NSW 476] Australia, New South Wales, Solitary Islands, 100 m north of Korffs (Pig) Islet (30° 19' S, 153° 09' 18 E) 26/06/1992 - 26/06/1992;	AM	https://biodiversity.org.au/afd/taxa/38d59484-f2d2-481b-95bd-8303b0b1f5ca	Ammothella stocki	Clark, 1963								
1100763126	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:48.948+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	MALE	2118187	1	54	354	9477065	6313	2118169	2118187	2118187	Ammothella stocki Clark, 1963	Ammothella stocki Clark, 1963	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella stocki	Ammothella	stocki	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-25.166	113.65	0.001	1000.0		Western Australia	{}	1984	1	6	1984-01-06	6	6	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:48.948+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b4a1a89b-d685-4b41-a0c6-c608af968515'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063056|urn:catalog:AM:Invertebrates - Marine & Other:P.43136	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	Krapp, F	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1075916	b4a1a89b-d685-4b41-a0c6-c608af968515	Ammothella stocki Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	30 km south of Carnarvon, 500 m offshore at Bush Bay, extensive shallow sea grass beds	Invertebrates - Marine & Other	1100763126	b4a1a89b-d685-4b41-a0c6-c608af968515	P.43136	ecatalogue.LocCollectionEventLocal: [WA 429] Australia, Western Australia, 30 km south of Carnarvon, 500 m offshore at Bush Bay, extensive shallow sea gras... (25° 10' S, 113° 39' E) 06/01/1984 - 06/01/1984, air lift;	AM	https://biodiversity.org.au/afd/taxa/38d59484-f2d2-481b-95bd-8303b0b1f5ca	Ammothella stocki	Clark, 1963	air lift							
1100763107	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:53.975+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT		2118187	1	54	354	9477065	6313	2118169	2118187	2118187	Ammothella stocki Clark, 1963	Ammothella stocki Clark, 1963	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella stocki	Ammothella	stocki	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-32.266	115.683	0.001	1000.0	OCEANIA	Western Australia	{}	1983	12	26	1983-12-26	360	360	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:53.975+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b10164b0-3ec7-4391-899f-19080ae4287a'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063051|urn:catalog:AM:Invertebrates - Marine & Other:P.43131	Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine	Krapp, F	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1075838	b10164b0-3ec7-4391-899f-19080ae4287a	Ammothella stocki Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	2 km south of Cape Peron, reef west of groyne	Invertebrates - Marine & Other	1100763107	b10164b0-3ec7-4391-899f-19080ae4287a	P.43131	ecatalogue.LocCollectionEventLocal: [WA 306] Australia, Western Australia, 2 km south of Cape Peron, reef west of groyne (32° 16' S, 115° 41' E) 26/12/1983 - 26/12/1983;	AM	https://biodiversity.org.au/afd/taxa/38d59484-f2d2-481b-95bd-8303b0b1f5ca	Ammothella stocki	Clark, 1963								
1100747657	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:58.332+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	MALE	2118187	1	54	354	9477065	6313	2118169	2118187	2118187	Ammothella stocki Clark, 1963	Ammothella stocki Clark, 1963	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella stocki	Ammothella	stocki	SPECIES	ACCEPTED	NE		-33.86999	151.19833	1e-05	1000.0	OCEANIA	New South Wales	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.5_1', 'name': 'New South Wales'}, 'level2': {'gid': 'AUS.5.122_1', 'name': 'Sydney'}}	1927	10	11	1927-10-11	284	284	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:18:58.332+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '11b251cd-b1b3-4868-9e3d-be13ac419d23'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1100174|urn:catalog:AM:Invertebrates - Marine & Other:P.13676	Mcneill, A. Frank|Australian Museum	Clark, W. C.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1017457	11b251cd-b1b3-4868-9e3d-be13ac419d23	Ammothella stocki Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/2/27,verbatimUncertainty:100m-1km}	Port Jackson, Darling Harbour, Grain Jetty	Invertebrates - Marine & Other	1100747657	11b251cd-b1b3-4868-9e3d-be13ac419d23	P.13676	ecatalogue.LocCollectionEventLocal: Australia, New South Wales, Port Jackson, Darling Harbour, Grain Jetty (33° 52' 12 S, 151° 11' 54 E) 11/10/1927 - 11/10/1927;	AM	https://biodiversity.org.au/afd/taxa/38d59484-f2d2-481b-95bd-8303b0b1f5ca	Ammothella stocki	Clark, 1963								
4055768512	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:03.987+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT		2118187	1	54	354	9477065	6313	2118169	2118187	2118187	Ammothella stocki Clark, 1963	Ammothella stocki Clark, 1963	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella stocki	Ammothella	stocki	SPECIES	ACCEPTED	NE		-33.87	151.2			OCEANIA		{}	1927	10	11	1927-10-11	284	284	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:03.987+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_700'}]	[]	[]	[]		False				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_700					WoRMS type localities	4055768512	WoRMS Editorial Board:WoRMS type localities:sm_id_700	sm_id_700		WoRMS Editorial Board					HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=700	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240287	Tasman Sea	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothella stocki</i> Clark, 1963. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240287
