key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	verbatimSRS	locality	verbatimCoordinateSystem	associatedReferences	verbatimLocality	collectionCode	gbifID	occurrenceID	disposition	catalogNumber	previousIdentifications	institutionCode	georeferenceSources	sex	modified	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	higherGeography	georeferencedBy	references	collectionKey	georeferenceProtocol	georeferenceVerificationStatus	ownerInstitutionCode
2234226838	97b22be7-a3a1-45d7-ab42-dd2b2260608c	315127e0-d7bb-11db-9885-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-22T00:17:00.853+00:00	2024-01-24T22:41:25.469+00:00	220	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117312	1	54	354	9477065	6316	2117290	2117312	2117312	Anoplodactylus polignaci Bouvier, 1914	Anoplodactylus polignaci Bouvier, 1914	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus polignaci	Anoplodactylus	polignaci	SPECIES	ACCEPTED	NE	2008-06-20T00:00:00	40.15	-9.816667	932.5	2.5	{}	North Atlantic	1984.0	11.0	21.0	1984-11-21	326.0	326.0	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T22:41:25.469+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MB10-000048'}]	[]	[]	[]	9f104689-1d05-4349-9906-07af9bcdd414	False	Pycnogonida_MNHNC_PT	Ana Maria Neves	Tomás Munilla	Liquid, Alchool 70%|Liquid, Alchool 75%	dredging	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	MB10-000048	unknown	Station 27	degrees minutes seconds	"Relatório Poseidon: Flugel, H. 1986. 113. Forschungsreise des F. S. ""Poseidon"" vom 12.11.-3.12.1984 ""Meereszoologische und Mikrobiologische Untersuchungen auf dem Kontinentalabhang in der Biscaya und vor Portugal"""	Poseidon - Est. 13	MB10	2234226838	MB10-000048	in collection	000048	Anoplodactylus Wilson, 1878, ID by Maria Nogueira	MB	from the original card file																	
2434401169	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:43.524+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1098/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1098_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1098/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117312	1	54	354	9477065	6316	2117290	2117312	2117312	Anoplodactylus polignaci Bouvier, 1914	Anoplodactylus polignaci Bouvier, 1914	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus polignaci	Anoplodactylus	polignaci	SPECIES	ACCEPTED	NE						{}		1946.0	4.0	13.0	1946-04-13	103.0	103.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:43.524+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1098@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1098_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1098/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False				WholeOrganism (microscopic slide)			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1098@CRS						Chelicerata and Myriapoda	2434401169	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1098		ZMA.PYC.P.1098				FEMALE	2020-04-03T00:00:00.000+00:00	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	13.IV.1946	Animalia										
895363448	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:28:57.999+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'migration', 'http://rs.tdwg.org/dwc/terms/identificationID': '1626066', 'http://rs.tdwg.org/dwc/terms/identifiedBy': '[no agent data]', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus polignaci'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117312	1	54	354	9477065	6316	2117290	2117312	2117312	Anoplodactylus polignaci Bouvier, 1914	Anoplodactylus polignaci Bouvier, 1914	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus polignaci	Anoplodactylus	polignaci	SPECIES	ACCEPTED	NE		24.62653	-81.11091			{}	Atlantic, Western Central	1872.0	4.0	2.0	1872-04-02	93.0	93.0	['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T00:28:57.999+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:CRU-12273'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	False		Bache Expedition 1872-1874	[no agent data]	whole animal (70% ethanol)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	MCZ:IZ:CRU-12273		Inside Sombrero Key	decimal degrees		USA, Florida, Sombrero Key	IZ	895363448	MCZ:IZ:CRU-12273	in collection	CRU-12273		MCZ	GEOLocate		2023-02-23T19:28:58.000+00:00	President and Fellows of Harvard College	ICZN	b4640710-8e03-11d8-b956-b8a03c50a862	2/4/1872	Animalia Arthropoda Pycnogonida Phoxichilidiidae Anoplodactylus polignaci	1e-05	3000.0	Florida	Atlantic Ocean: Atlantic, Western Central: United States: Florida	Meaghan H. Sorce	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-12273	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	GEOLocate	verified by MCZ collection	Museum of Comparative Zoology, Harvard University
2434361490	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:27.175+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1111/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1111_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1111/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2117312	1	54	354	9477065	6316	2117290	2117312	2117312	Anoplodactylus polignaci Bouvier, 1914	Anoplodactylus polignaci Bouvier, 1914	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus polignaci	Anoplodactylus	polignaci	SPECIES	ACCEPTED	NE						{}								['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:27.175+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1111@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1111_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1111/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False				WholeOrganism (microscopic slide)			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1111@CRS						Chelicerata and Myriapoda	2434361490	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1111		ZMA.PYC.P.1111				MALE	2020-04-03T00:00:00.000+00:00	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center		Animalia										
