key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	county	gbifID	collectionCode	occurrenceID	networkKeys	waterBody	collectionKey	recordedBy	preparations	samplingProtocol	eventID	institutionID	locality	fieldNumber	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	individualCount	higherGeography	modified	datasetName	verbatimEventDate	higherClassification
3970762439	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:21.944+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118090	1	54	354	9477065	2118089	2118090	2118090	Decachela dogieli Losina-Losinsky, 1961	Decachela dogieli Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Decachela	Decachela dogieli	Decachela	dogieli	SPECIES	ACCEPTED	NE	35.056978	128.979442	ASIA	Busan	{}	2014.0	6.0	30.0	2014-06-30	181.0	181.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:21.944+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00252180'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00252180	MABIK CR00252180	불가사리바다거미	MABIK	Saha-gu	3970762439	CR	MABIK CR00252180																				
3970762437	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:21.942+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118090	1	54	354	9477065	2118089	2118090	2118090	Decachela dogieli Losina-Losinsky, 1961	Decachela dogieli Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Decachela	Decachela dogieli	Decachela	dogieli	SPECIES	ACCEPTED	NE	35.056978	128.979442	ASIA	Busan	{}	2014.0	6.0	30.0	2014-06-30	181.0	181.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:21.942+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00252181'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00252181	MABIK CR00252181	불가사리바다거미	MABIK	Saha-gu	3970762437	CR	MABIK CR00252181																				
1809160174	9aa00786-772a-46d4-8fe1-ac6d8926a040	d6aeeb7c-db16-436f-98bb-f0d7e2c7a0db	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2023-01-06T23:22:09.574+00:00	2024-01-25T11:49:37.755+00:00	88	{}	PRESERVED_SPECIMEN	PRESENT	2118090	1	54	354	9477065	2118089	2118090	2118090	Decachela dogieli Losina-Losinsky, 1961	Decachela dogieli Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Decachela	Decachela dogieli	Decachela	dogieli	SPECIES	ACCEPTED	NE					{}	2012.0	1.0	1.0	2012-01-01	1.0	1.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-25T11:49:37.755+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1809160174'}]	[]	[]	[]	31c9e39d-1b4d-4b4c-9c8c-a93cc973f4e5	False			Pycnogonida		[]	[]			ASIA		NIBRIV0000121149		NIBR		1809160174	AM																					
3970762438	bef19e99-90a7-4b3d-a113-bdf4ea6c88f2	2b4e561b-0b1a-4c1b-b564-819bcfe006b8	9afa1395-6e93-4848-a42d-bce896f5195e	657b7bf0-766b-11d9-9f77-b8a03c50a862	KR	EML	2024-04-10T15:17:39.393+00:00	2024-04-10T15:19:21.944+00:00	116	{}	PRESERVED_SPECIMEN	PRESENT	2118090	1	54	354	9477065	2118089	2118090	2118090	Decachela dogieli Losina-Losinsky, 1961	Decachela dogieli Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Decachela	Decachela dogieli	Decachela	dogieli	SPECIES	ACCEPTED	NE	37.056256	129.423969	ASIA	Gyeongsangbuk-do	{}	2002.0	7.0	8.0	2002-07-08	189.0	189.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-04-10T15:19:21.944+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MABIK CR00252182'}]	[]	[]	[]	a8264021-9b25-41bb-88b5-eaba3fc66193	False	Lee Damin	WGS84	Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	ASIA	MABIK CR00252182	MABIK CR00252182	불가사리바다거미	MABIK	Uljin-gun	3970762438	CR	MABIK CR00252182																				
4399691129	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.183+00:00	69	{}	PRESERVED_SPECIMEN	PRESENT	2118090	1	54	354	9477065	2118089	2118090	2118090	Decachela dogieli Losina-Losinsky, 1961	Decachela dogieli Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Decachela	Decachela dogieli	Decachela	dogieli	SPECIES	ACCEPTED	NE	54.4168611	143.7851177			{}	1948.0	9.0	14.0	1948-09-14	258.0	258.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.183+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '6d47c0f0-efe1-40e1-b676-406689cf9e8a'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	6d47c0f0-efe1-40e1-b676-406689cf9e8a	INV0000934		IORAS		4399691129	OBFc	6d47c0f0-efe1-40e1-b676-406689cf9e8a	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Pacific Ocean	fd699988-ab5d-4737-9443-9085cea191d2	RV Vityaz	EtOH 75%	Otter Trawl	RV Vityaz_cruise 2_st.106	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Nortwest Pacific	106	130.0 m	IORAS	cruise 2	fd699988-ab5d-4737-9443-9085cea191d2						
1318542669	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.138+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118090	1	54	354	9477065	2118089	2118090	2118090	Decachela dogieli Losina-Losinsky, 1961	Decachela dogieli Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Decachela	Decachela dogieli	Decachela	dogieli	SPECIES	ACCEPTED	NE			ASIA		{}							['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:39.138+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33b45ef88-acfd-4e6a-a77d-cb1ecf2cfaae'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Kim, Il Hoi, Kangnung National University		Pycnogonida	KR	[]	[]	ASIA	Korea, Republic of	NORTH_AMERICA	http://n2t.net/ark:/65665/33b45ef88-acfd-4e6a-a77d-cb1ecf2cfaae	USNM 231375		USNM		1318542669	IZ	http://n2t.net/ark:/65665/33b45ef88-acfd-4e6a-a77d-cb1ecf2cfaae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Pacific Ocean, Sea of Japan	0174f5b3-da29-4967-b8dc-ce75ed53e35d		Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871						urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	4.0	North Pacific Ocean, Sea of Japan, South Korea	2014-10-21T09:55:00.000+00:00	NMNH Extant Biology	-- --- ----	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchoidea
