key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	depth	depthAccuracy
4444205945	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.214+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338375	1	54	354	9477065	2012	2117538	4338375	4338375	Colossendeis pseudochelata Pushkin, 1993	Colossendeis pseudochelata Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis pseudochelata	Colossendeis	pseudochelata	SPECIES	ACCEPTED	NE	-71.188333	-12.256667	{}	Weddell Sea	2000.0	3.0	31.0	2000-03-31	91.0	91.0	['COORDINATE_ROUNDED']	2024-06-18T12:44:59.214+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'abe769f6-baf9-4d71-a9fe-4f945e69f9cf'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Polarstern	Turpaeva, Elena	EtOH 75%	Bottom Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.85-1	abe769f6-baf9-4d71-a9fe-4f945e69f9cf	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Weddell Sea	85-1	OBFc	4444205945	abe769f6-baf9-4d71-a9fe-4f945e69f9cf	309.0 - 318.0 m	INV0003169	IORAS	IORAS	cruise ANTXVII/3	fd699988-ab5d-4737-9443-9085cea191d2		
318006981	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.841+00:00	124	{}	OCCURRENCE		PRESENT	4338375	1	54	354	9477065	2012	2117538	4338375	4338375	Colossendeis pseudochelata Pushkin, 1993	Colossendeis pseudochelata Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis pseudochelata	Colossendeis	pseudochelata	SPECIES	ACCEPTED	NE	-62.8133	-59.8719	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.841+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34340'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318006981			34340	BAS				659.5	12.5
318007195	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.189+00:00	124	{}	OCCURRENCE		PRESENT	4338375	1	54	354	9477065	2012	2117538	4338375	4338375	Colossendeis pseudochelata Pushkin, 1993	Colossendeis pseudochelata Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis pseudochelata	Colossendeis	pseudochelata	SPECIES	ACCEPTED	NE	-69.8316	11.2666	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.189+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37730'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318007195			37730	BAS				170.0	10.0
318007199	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.217+00:00	124	{}	OCCURRENCE		PRESENT	4338375	1	54	354	9477065	2012	2117538	4338375	4338375	Colossendeis pseudochelata Pushkin, 1993	Colossendeis pseudochelata Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis pseudochelata	Colossendeis	pseudochelata	SPECIES	ACCEPTED	NE	-55.1533	-34.7	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.217+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37742'}]	[]	[]	[]			False					WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE						SOMBASE Pycnogonids	318007199			37742	BAS				127.5	2.5
