key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	habitat	scientificNameID	institutionID	institutionCode	locality	eventRemarks	fieldNumber	gbifID	occurrenceID	individualCount	elevation	continent	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	sex	depthAccuracy	modified	collectionKey	catalogNumber	verbatimLocality	collectionCode	collectionID	stateProvince	higherGeography	otherCatalogNumbers	nomenclaturalCode	verbatimEventDate	county	language	type	locationID	eventTime	higherClassification	coordinatePrecision	coordinateUncertaintyInMeters	locationRemarks	http://unknown.org/taxonRankID	taxonConceptID	http://unknown.org/species	rightsHolder	waterBody	datasetName	georeferenceProtocol	verbatimCoordinateSystem	verbatimDepth	lifeStage	typeStatus	dynamicProperties	distanceFromCentroidInMeters	datasetID	originalNameUsage	identificationVerificationStatus	nameAccordingTo	http://unknown.org/language	associatedReferences	http://unknown.org/orders	associatedSequences	verbatimIdentification	occurrenceRemarks
3305420108	054cfdf9-ccff-4eb3-a815-ee934cf11e04	1e9400fa-ce73-4737-9eaa-f25df148945c	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b68add0c-c5b6-451a-818c-203a0253bac9	1e9400fa-ce73-4737-9eaa-f25df148945c	VE	EML	2024-01-23T21:59:25.716+00:00	2024-01-26T11:21:48.306+00:00	54	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE	2020-10-25T00:00:00	21.346917	-90.147611	7.0	{}	2019.0	2.0	18.0	2019-02-18	49.0	49.0	['COORDINATE_ROUNDED', 'CONTINENT_INVALID', 'COLLECTION_MATCH_NONE']	2024-01-26T11:21:48.306+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'B10-02-2019-0347'}]	[]	[]	[]	0bfbef89-d317-4483-ab7b-3c51e43d6078	False	Lilian Palomino-Alvarez	Magdalena García	Ethanol 70%	ARMS	WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	LATIN_AMERICA	ARMS-PILOTO-B10-02-2019	B10-02-2019-0347	Coral reef	urn:lsid:marinespecies.org:taxname:239883	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias	FCMM	B10 Reef, Gulf of Mexico	ARMS-1	B10_PLTO_ARM1_FEB19	3305420108	B10-02-2019-0347																																																							
3305420106	054cfdf9-ccff-4eb3-a815-ee934cf11e04	1e9400fa-ce73-4737-9eaa-f25df148945c	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	b68add0c-c5b6-451a-818c-203a0253bac9	1e9400fa-ce73-4737-9eaa-f25df148945c	VE	EML	2024-01-23T21:59:25.716+00:00	2024-01-26T11:21:48.306+00:00	54	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE	2020-10-26T00:00:00	21.346917	-90.147611	7.0	{}	2019.0	2.0	18.0	2019-02-18	49.0	49.0	['COORDINATE_ROUNDED', 'CONTINENT_INVALID', 'COLLECTION_MATCH_NONE']	2024-01-26T11:21:48.306+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'B10-02-2019-0348'}]	[]	[]	[]	0bfbef89-d317-4483-ab7b-3c51e43d6078	False	Lilian Palomino-Alvarez	Magdalena García	Ethanol 70%	ARMS	WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	LATIN_AMERICA	ARMS-PILOTO-B10-02-2019	B10-02-2019-0348	Coral reef	urn:lsid:marinespecies.org:taxname:239883	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias	FCMM	B10 Reef, Gulf of Mexico	ARMS-1	B10_PLTO_ARM1_FEB19	3305420106	B10-02-2019-0348																																																							
4012366421	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.300+00:00	84	{}	MATERIAL_CITATION	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		14.476666	-60.99		{}	2016.0	9.0	9.0	2016-09-09	253.0	253.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:53.300+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E5AFFF5FD9A045A0079BA4A.mc.3B68E54D3E5BFFF5FD120375003EBEC6'}]	[]	[]	[]		False	Grande Anse du Diamant				WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		03A95E063E5AFFF5FD9A045A0079BA4A.mc.3B68E54D3E5BFFF5FD120375003EBEC6				MNHN-	MARTINIQUE			4012366421	03A95E063E5AFFF5FD9A045A0079BA4A.mc.3B68E54D3E5BFFF5FD120375003EBEC6	1.0	2.0	NORTH_AMERICA	https://treatment.plazi.org/id/03A95E063E5AFFF5FD9A045A0079BA4A#3B68E54D3E5BFFF5FD120375003EBEC6	Calman	Endeis flaccida Calman, 1923	1 juv.; same collection data as for preceding; MNHN- IU- 2016 - 559	03A95E063E5AFFF5FD9A045A0079BA4A.taxon	1923	Endeis flaccida																																													
4012366740	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.428+00:00	84	{}	MATERIAL_CITATION	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		14.476666	-60.99		{}	2016.0	9.0	9.0	2016-09-09	253.0	253.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.428+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E5AFFF5FD9A045A0079BA4A.mc.3B68E54D3E5BFFF5FF40031803B6BE2B'}]	[]	[]	[]		False	Grande Anse du Diamant				WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		03A95E063E5AFFF5FD9A045A0079BA4A.mc.3B68E54D3E5BFFF5FF40031803B6BE2B					MARTINIQUE			4012366740	03A95E063E5AFFF5FD9A045A0079BA4A.mc.3B68E54D3E5BFFF5FF40031803B6BE2B	1.0	2.0	NORTH_AMERICA	https://treatment.plazi.org/id/03A95E063E5AFFF5FD9A045A0079BA4A#3B68E54D3E5BFFF5FF40031803B6BE2B	Calman	Endeis flaccida Calman, 1923	MARTINIQUE • 1 ♂; Grande Anse du Diamant; 14 ° 28.6 ʹ N, 60 ° 59.4 ʹ W; depth 1 – 2 m; 9 Sep. 2016; st. AD 215; MNHN-IU- 2016 - 840 / MK 411154	03A95E063E5AFFF5FD9A045A0079BA4A.taxon	1923	Endeis flaccida	MALE																																												
1945782656	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:54.172+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1923', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Endeis;Endeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Calman, 1923', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414649', 'http://rs.tdwg.org/dwc/terms/family': 'Endeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Endeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'flaccida', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16254', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Endeis flaccida Calman, 1923'}]}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		14.4775	-60.990278	1.5	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.2_1', 'name': 'Le Marin'}, 'level2': {'gid': 'MTQ.2.2_1', 'name': 'Le Diamant'}}	2016.0	9.0	9.0	2016-09-09	253.0	253.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:54.172+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-559'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False		Sabroux R.			WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-559				MNHN	Grande anse du Diamant		MADIBENTHOS/AD215	1945782656	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-559	1.0		NORTH_AMERICA									0.5	2015-06-19T19:23:01.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2016-559	Anse du Céron	IU	10.15468/qgvvhd																																					
1945782821	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.794+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1923', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Endeis;Endeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Calman, 1923', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|414720', 'http://rs.tdwg.org/dwc/terms/family': 'Endeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Endeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'flaccida', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16254', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Sabroux R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Endeis flaccida Calman, 1923'}]}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		14.4775	-60.990278	1.5	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.2_1', 'name': 'Le Marin'}, 'level2': {'gid': 'MTQ.2.2_1', 'name': 'Le Diamant'}}	2016.0	9.0	9.0	2016-09-09	253.0	253.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:53.794+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-840'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	True		Sabroux R.			WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-840				MNHN	Grande anse du Diamant		MADIBENTHOS/AD215	1945782821	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2016-840	1.0		NORTH_AMERICA									0.5	2018-11-26T11:54:30.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2016-840	Anse du Céron	IU	10.15468/qgvvhd																																					
1262269276	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:18.522+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE	2015-04-28T00:00:00	13.5118	120.9088	8.99	{}	2015.0	4.0	28.0	2015-04-28	118.0	118.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:18.522+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:216084'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	K.M. Markello	K. Markello	Fluid-95% EtOH(1)|Image(s)(1)		WGS84	Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA		urn:catalog:CAS:IZ:216084			http://grscicoll.org/institution/california-academy-sciences	CAS	"""Beyond Bluffs"""		083738	1262269276	urn:catalog:CAS:IZ:216084			ASIA									4.42		5d4a63d3-e994-4b19-b592-e853a8e3b470	216084		IZ	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	Oriental Mindoro Province	Asia, North Pacific Ocean, Philippines, Mindoro, Oriental Mindoro Province	448	ICZN	28 Apr 2015	Puerto Galera Municipality [= Puerto Galera]	en	Physical Object	06d27368-2598-11ed-aace-005056be1b7a	1245-1415	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Phoxichilidoidea, Endeidae, Endeinae																										
1633601675	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:39.178+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		-27.413333	153.525	8.0	{}	2005.0	2.0	18.0	2005-02-18	49.0	49.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-02T06:30:39.178+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '927e6759-3098-4505-b3cf-30607f43c71e'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	False	Parker, M.		Spirit		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		927e6759-3098-4505-b3cf-30607f43c71e				QM	Shag Rock, Moreton Bay area			1633601675	927e6759-3098-4505-b3cf-30607f43c71e			OCEANIA										2022-04-20T00:00:00.000+00:00	d3ab26a1-b655-42b3-ae4c-a04b651f4303	S73280		Arachnids		Queensland				18 Feb 2005							0.01667	500.0	(off North Stradbroke Island)	7000	https://biodiversity.org.au/afd/taxa/ba324ed7-3c69-49c6-ba23-0b3f58dab2b0	Endeis flaccida																				
1633598879	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:20.668+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		-16.233333	146.05		{}	2001.0	2.0	1.0	2001-02-01	32.0	32.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-02T06:30:20.668+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '33b06d76-9bbf-48ce-9e5c-7e7d679a703f'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	False		C P Arango	Spirit		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		33b06d76-9bbf-48ce-9e5c-7e7d679a703f				QM	Cairns, Trinity Inlet			1633598879	33b06d76-9bbf-48ce-9e5c-7e7d679a703f													2021-12-24T00:00:00.000+00:00	d3ab26a1-b655-42b3-ae4c-a04b651f4303	S105859		Arachnids		Queensland				01 Feb 2001									Cairns Marina. On fouling panels. 29 males, 30 females, 3 juveniles.	7000	https://biodiversity.org.au/afd/taxa/ba324ed7-3c69-49c6-ba23-0b3f58dab2b0	Endeis flaccida																				
1633598901	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:29.453+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE		-19.25	147.05		{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.67_1', 'name': 'Townsville'}}	1999.0	7.0	12.0	1999-07-12	193.0	193.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-02T06:30:29.453+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5f6f531b-7bcb-48d3-8c5c-6724d4f7e912'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	False		C P Arango	Spirit		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		5f6f531b-7bcb-48d3-8c5c-6724d4f7e912				QM	Townsville, Cape Ferguson, Turtle Bay			1633598901	5f6f531b-7bcb-48d3-8c5c-6724d4f7e912		18.0	OCEANIA										2021-12-24T00:00:00.000+00:00	d3ab26a1-b655-42b3-ae4c-a04b651f4303	S105857		Arachnids		Queensland				12 Jul 1999									Intertidal in Cladophora prolifera. ? damaged female.	7000	https://biodiversity.org.au/afd/taxa/ba324ed7-3c69-49c6-ba23-0b3f58dab2b0	Endeis flaccida																				
609404666	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.396+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE	1995-06-16T00:00:00			16.46	{}	1995.0	2.0	28.0	1995-02-28	59.0	59.0	['DEPTH_NON_NUMERIC']	2024-07-22T23:00:03.396+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:103555'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	T. M. Gosliner	C. A. Child	Fluid-75% EtOH(1)			Pycnogonida	PH	[]	[]	ASIA	Philippines	NORTH_AMERICA		urn:catalog:CAS:IZ:103555			http://grscicoll.org/institution/california-academy-sciences	CAS	(N side of island, mouth of northwest passage)		045768	609404666	urn:catalog:CAS:IZ:103555			ASIA											5d4a63d3-e994-4b19-b592-e853a8e3b470	103555		IZ	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	Oriental Mindoro Province	Asia, North Pacific Ocean, Philippines, Mindoro, Oriental Mindoro Province		ICZN		Puerto Galera Municipality [= Puerto Galera]	en	Physical Object	06226f00-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Phoxichilidoidea, Endeidae, Endeinae																										
4141825727	793c3890-6c8a-11de-8226-b8a03c50a862	8cdd9232-84eb-4bad-9d9b-a36910cd524b	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:22.318+00:00	2024-07-02T07:38:08.185+00:00	374	{}	PRESERVED_SPECIMEN	PRESENT	5166725	1	54	354	9477065	3254678	2118150	5166725	5166725	Endeis flaccida Calman, 1923	Endeis flaccida Calman, 1923	Animalia	Arthropoda	Pantopoda	Endeidae	Endeis	Endeis flaccida	Endeis	flaccida	SPECIES	ACCEPTED	NE	2002-01-01T00:00:00	-12.6	130.87367		{}	1993.0	7.0	13.0	1993-07-13	194.0	194.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:38:08.185+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5eee233d-b55c-404a-8510-9af3d4f7f1f4'}]	[]	[]	[]	c0f3ae0e-60d2-4671-a35f-40c754780c9f	False		C. Arango	whole animal (ETOH)		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		5eee233d-b55c-404a-8510-9af3d4f7f1f4				MAGNT	Darwin Harbour			4141825727	5eee233d-b55c-404a-8510-9af3d4f7f1f4			OCEANIA												N000174		Minor Invertebrate		Northern Territory						en	PhysicalObject							7000	https://biodiversity.org.au/afd/taxa/ba324ed7-3c69-49c6-ba23-0b3f58dab2b0	Endeis flaccida	Board of the Museum and Art Gallery of the Northern Territory																			
