key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	identifiedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	gbifID	collectionCode	occurrenceID	collectionID	decimalLatitude	decimalLongitude	geodeticDatum	countryCode	gbifRegion	country	typeStatus	recordedBy
1019679138	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.011+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1902', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Möbius, 1902', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|232808', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'aculeatus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25336', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus aculeatus Möbius, 1902'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117371	1	54	354	9477065	6316	2117290	2117371	2117371	Anoplodactylus aculeatus Möbius, 1902	Anoplodactylus aculeatus Möbius, 1902	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus aculeatus	Anoplodactylus	aculeatus	SPECIES	ACCEPTED	NE	{}	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:14:07.000+00:00	2024-07-24T12:24:43.011+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5494'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Arnaud F.	Pycnogonida	[]	[]	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5494	2009-5494	MNHN	1019679138	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5494	10.15468/qgvvhd								
318005033	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.173+00:00	124	{}	OCCURRENCE		PRESENT	2117371	1	54	354	9477065	6316	2117290	2117371	2117371	Anoplodactylus aculeatus Möbius, 1902	Anoplodactylus aculeatus Möbius, 1902	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus aculeatus	Anoplodactylus	aculeatus	SPECIES	ACCEPTED	NE	{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.173+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37238'}]	[]	[]	[]			False		Pycnogonida	[]	[]	EUROPE		37238	BAS	318005033	SOMBASE Pycnogonids			-35.45	23.49	WGS84	ZA	AFRICA	South Africa		
1037980643	7d8ed137-1d30-42f1-8b78-12a4957e4690	021121c0-f040-11d8-b22f-b8a03c50a862		6047d0d6-f762-11e1-a439-00145eb45e9a	021121c0-f040-11d8-b22f-b8a03c50a862	DE	BIOCASE	2023-09-21T02:23:27.615+00:00	2024-01-25T09:13:06.016+00:00	213	{}	PRESERVED_SPECIMEN		PRESENT	2117371	1	54	354	9477065	6316	2117290	2117371	2117371	Anoplodactylus aculeatus Möbius, 1902	Anoplodactylus aculeatus Möbius, 1902	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus aculeatus	Anoplodactylus	aculeatus	SPECIES	ACCEPTED	NE	{}	['INSTITUTION_MATCH_NONE']		2024-01-25T09:13:06.016+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMB/Pyc:Museum für Naturkunde, Berlin - Pycnogonida:171722'}]	[]	[]	[]			False		Pycnogonida	[]	[]	EUROPE		171722	ZMB/Pyc	1037980643	Museum für Naturkunde, Berlin - Pycnogonida						ZZ		unknown or invalid	SYNTYPE	Dt. Tiefsee-Exp.
