key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex	vernacularName	language	type
1322002507	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:39.869+00:00	395	{}	PRESERVED_SPECIMEN	11.0	PRESENT	2118350	1	54	354	9477065	4338615	2118315	2118350	2118350	Ascorhynchus cryptopygius Ortmann, 1890	Ascorhynchus cryptopygius Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus cryptopygius	Ascorhynchus	cryptopygius	SPECIES	ACCEPTED	NE	34.9767	139.173	295.0	5.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1971	2	1	1971-02-01	32	32	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:15:00.000+00:00	2024-07-02T12:38:39.869+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d45c8242-3f46-48ec-a9bf-8709879f2921'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3d45c8242-3f46-48ec-a9bf-8709879f2921	urn:lsid:biocol.org:col:34871	01 FEB 1971	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1322002507	http://n2t.net/ark:/65665/3d45c8242-3f46-48ec-a9bf-8709879f2921	USNM 183900	USNM	KT71-2-29	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1317946698	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:05.166+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118350	1	54	354	9477065	4338615	2118315	2118350	2118350	Ascorhynchus cryptopygius Ortmann, 1890	Ascorhynchus cryptopygius Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus cryptopygius	Ascorhynchus	cryptopygius	SPECIES	ACCEPTED	NE	34.57	138.868	85.0	9.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	14	1969-07-14	195	195	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:15:00.000+00:00	2024-07-02T12:37:05.166+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/320e651ed-7ca0-4a23-a358-4242c53e18ac'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/320e651ed-7ca0-4a23-a358-4242c53e18ac	urn:lsid:biocol.org:col:34871	14 JUL 1969	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1317946698	http://n2t.net/ark:/65665/320e651ed-7ca0-4a23-a358-4242c53e18ac	USNM 183898	USNM	KT69-12-9	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE			
1320510044	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:31.959+00:00	395	{}	PRESERVED_SPECIMEN	125.0	PRESENT	2118350	1	54	354	9477065	4338615	2118315	2118350	2118350	Ascorhynchus cryptopygius Ortmann, 1890	Ascorhynchus cryptopygius Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus cryptopygius	Ascorhynchus	cryptopygius	SPECIES	ACCEPTED	NE	35.015	139.143	113.0	0.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	17	1969-07-17	198	198	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:15:00.000+00:00	2024-07-02T12:39:31.959+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3924e264e-d71a-4821-a7ef-13ebf078baa8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3924e264e-d71a-4821-a7ef-13ebf078baa8	urn:lsid:biocol.org:col:34871	17 JUL 1969	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1320510044	http://n2t.net/ark:/65665/3924e264e-d71a-4821-a7ef-13ebf078baa8	USNM 183899	USNM	KT69-12-21	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1321318852	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:02.972+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118350	1	54	354	9477065	4338615	2118315	2118350	2118350	Ascorhynchus cryptopygius Ortmann, 1890	Ascorhynchus cryptopygius Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus cryptopygius	Ascorhynchus	cryptopygius	SPECIES	ACCEPTED	NE	34.6633	138.76	80.0	5.0	ASIA	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	13	1969-07-13	194	194	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:38:02.972+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b60d85b0-033d-49b8-b170-c008353e50ef'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3b60d85b0-033d-49b8-b170-c008353e50ef	urn:lsid:biocol.org:col:34871	13 JUL 1969	unknown, from legacy	Honshu Island, Suruga Bay	Degrees Minutes Seconds	IZ	1321318852	http://n2t.net/ark:/65665/3b60d85b0-033d-49b8-b170-c008353e50ef	USNM 183897	USNM	KT69-12-5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
723290318	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862		82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:03.898+00:00	301	{}	PRESERVED_SPECIMEN		PRESENT	2118350	1	54	354	9477065	4338615	2118315	2118350	2118350	Ascorhynchus cryptopygius Ortmann, 1890	Ascorhynchus cryptopygius Ortmann, 1890	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus cryptopygius	Ascorhynchus	cryptopygius	SPECIES	ACCEPTED	NE							{}	Pacific	Pacific|Japan|Sagami Bay	1927	11	6	1927-11-06	310	310	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:48.000+00:00	2024-01-24T18:21:03.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '187'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f		False					Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	187				Sagami Bay		Art	723290318	9a6840b6-f8b6-11e6-a797-70e2840fc270	9047	SMBL		Animalia|Arthropoda|Pycnogonida|Pantopoda|Ammotheidae|Ascorhynchus|cryptopygius			チビオトックリウミグモ	en	text
