key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	identifiedBy	sex	verbatimTaxonRank
1100790117	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:07.207+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.70638	152.23082	1e-05	100.0	OCEANIA	New South Wales	{}	2006	3	14.0	2006-03-14	73.0	73.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:07.207+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '251a93dc-10d9-4f65-94ab-28c637dfc3c8'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288717|urn:catalog:AM:Invertebrates - Marine & Other:P.80403	Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine	airlift on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116631	251a93dc-10d9-4f65-94ab-28c637dfc3c8	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north east side of Boondelbah Island, east of Port Stephens	Invertebrates - Marine & Other	1100790117	251a93dc-10d9-4f65-94ab-28c637dfc3c8	P.80403	ecatalogue.LocCollectionEventLocal: [NSW 3003] Australia, New South Wales, north east side of Boondelbah Island, east of Port Stephens (32° 42' 23 S, 152° 13' 51 E) 14/03/2006 - 14/03/2006, airlift on SCUBA, Field Collected - Aquatic, Marine Invertebrates Collection Management Port Stephe;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963			
1100790106	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:49.462+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.68499	152.22666	1e-05	100.0	OCEANIA	New South Wales	{}	2006	3	8.0	2006-03-08	67.0	67.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:49.462+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a8fff034-5e8e-4eed-a2e0-cd3f01acfe19'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288632|urn:catalog:AM:Invertebrates - Marine & Other:P.80362	Fraser, Ceridwen|Australian Museum	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1100951	a8fff034-5e8e-4eed-a2e0-cd3f01acfe19	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north-east side of Cabbage Tree Island, north-east of Port Stephens	Invertebrates - Marine & Other	1100790106	a8fff034-5e8e-4eed-a2e0-cd3f01acfe19	P.80362	ecatalogue.LocCollectionEventLocal: [NSW 2881] Australia, New South Wales, north-east side of Cabbage Tree Island, north-east of Port Stephens (32° 41' 06 S, 152° 13' 36 E) 08/03/2006 - 08/03/2006, Fraser, Ms Ceridwen - Australian Museum - Marine Invertebrates(Collector), hand collected o;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963			
1100790152	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:10.175+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.68499	152.22666	1e-05	100.0	OCEANIA	New South Wales	{}	2006	3	8.0	2006-03-08	67.0	67.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:10.175+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e2156e19-bd55-4fb8-9426-981741d96aef'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288652|urn:catalog:AM:Invertebrates - Marine & Other:P.80377	Keable, Stephen John|Australian Museum|Invertebrates, Marine	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1098164	e2156e19-bd55-4fb8-9426-981741d96aef	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north-east side of Cabbage Tree Island, north-east of Port Stephens	Invertebrates - Marine & Other	1100790152	e2156e19-bd55-4fb8-9426-981741d96aef	P.80377	ecatalogue.LocCollectionEventLocal: [NSW 2884] Australia, New South Wales, north-east side of Cabbage Tree Island, north-east of Port Stephens (32° 41' 06 S, 152° 13' 36 E) 08/03/2006 - 08/03/2006, Keable, Dr Stephen John - Australian Museum - Marine Invertebrates(Collector), Fraser, Ms C;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963			
1100790102	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:56.857+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.68499	152.22666	1e-05	100.0	OCEANIA	New South Wales	{}	2006	3	8.0	2006-03-08	67.0	67.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:56.857+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ee6a320d-0f0d-4c4c-84b6-19bc67c1407b'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288631|urn:catalog:AM:Invertebrates - Marine & Other:P.80361	Keable, J. Stephen|Australian Museum|Invertebrates, Marine	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1109656	ee6a320d-0f0d-4c4c-84b6-19bc67c1407b	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north east side of Cabbage Tree Island, north east of Port Stephens	Invertebrates - Marine & Other	1100790102	ee6a320d-0f0d-4c4c-84b6-19bc67c1407b	P.80361	ecatalogue.LocCollectionEventLocal: [NSW 2879] Australia, New South Wales, north east side of Cabbage Tree Island, north east of Port Stephens (32° 41' 06 S, 152° 13' 36 E) 08/03/2006 - 08/03/2006, Keable, Stephen J - Australian Museum - Marine Invertebrates(Collector), hand collected on;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963			
1100783994	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:18.552+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-30.20194	153.26638	1e-05	1000.0	OCEANIA	New South Wales	{}	2005	5	1.0	2005-05-01	121.0	121.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:18.552+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4ba61171-fef6-4516-a8a8-ffc713f55026'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1197919|urn:catalog:AM:Invertebrates - Marine & Other:P.73457	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	airlift	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1090318	4ba61171-fef6-4516-a8a8-ffc713f55026	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:100m-1km}	north-west end of South Solitary Island	Invertebrates - Marine & Other	1100783994	4ba61171-fef6-4516-a8a8-ffc713f55026	P.73457	ecatalogue.LocCollectionEventLocal: [NSW 2802] Australia, New South Wales, north-west end of South Solitary Island (30° 12' 07 S, 153° 15' 59 E) 01/05/2005 - 01/05/2005, Berents, Dr Penelope Blackburne - Australian Museum - Marine Invertebrates(Collector), airlift, Field Collected - Aquat;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Arango, Dr Claudia - Queensland Museum		
1100763253	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:23.543+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-38.19666	149.266	1e-05	1000.0		Victoria	{}	1994	8	29.0	1994-08-29	241.0	241.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:23.543+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6956a4b0-8a5c-40fe-8441-3b1f0fba327f'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063179|urn:catalog:AM:Invertebrates - Marine & Other:P.43391	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	benthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1067345	6956a4b0-8a5c-40fe-8441-3b1f0fba327f	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	east of Paradise Beach	Invertebrates - Marine & Other	1100763253	6956a4b0-8a5c-40fe-8441-3b1f0fba327f	P.43391	ecatalogue.LocCollectionEventLocal: [SS05/94/83] Australia, Victoria, east of Paradise Beach (38° 11' 48 S, 149° 16' E) 29/08/1994 - 29/08/1994, benthic sled;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Krapp, F		
1100788062	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:58.876+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-37.31	150.065	1e-05	1000.0	OCEANIA	New South Wales	{}	1994	9	2.0	1994-09-02	245.0	245.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:18:58.876+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '136c3c79-668a-491d-ab1a-60ae1c447dfd'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1265236|urn:catalog:AM:Invertebrates - Marine & Other:P.78372	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	benthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1067284	136c3c79-668a-491d-ab1a-60ae1c447dfd	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:100m-1km}	east of Disaster Bay	Invertebrates - Marine & Other	1100788062	136c3c79-668a-491d-ab1a-60ae1c447dfd	P.78372	ecatalogue.LocCollectionEventLocal: [SS05/94/119] Australia, New South Wales, east of Disaster Bay (37° 18' 36 S, 150° 03' 54 E) 02/09/1994 - 02/09/1994, benthic sled;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	MALE	
1100763283	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:03.961+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-36.933	150.20333	1e-05	1000.0		New South Wales	{}	1994	9	4.0	1994-09-04	247.0	247.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:03.961+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1feb5e0a-dc0b-4f61-8921-b2ae2a93048c'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063194|urn:catalog:AM:Invertebrates - Marine & Other:P.43410	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	benthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1067296	1feb5e0a-dc0b-4f61-8921-b2ae2a93048c	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	east of Merimbula	Invertebrates - Marine & Other	1100763283	1feb5e0a-dc0b-4f61-8921-b2ae2a93048c	P.43410	ecatalogue.LocCollectionEventLocal: [SS05/94/140] Australia, New South Wales, east of Merimbula (36° 56' S, 150° 12' 12 E) 04/09/1994 - 04/09/1994, benthic sled;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Krapp, F	FEMALE	
1100763872	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:13.672+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-36.92999	149.96832	1e-05	1000.0	OCEANIA	New South Wales	{}	1994	9	3.0	1994-09-03	246.0	246.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:13.672+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '469114f3-10b9-4973-897e-15ff042f5413'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063556|urn:catalog:AM:Invertebrates - Marine & Other:P.44167	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	benthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1067293	469114f3-10b9-4973-897e-15ff042f5413	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	east of Merimbula	Invertebrates - Marine & Other	1100763872	469114f3-10b9-4973-897e-15ff042f5413	P.44167	ecatalogue.LocCollectionEventLocal: [SS05/94/134] Australia, New South Wales, east of Merimbula (36° 55' 48 S, 149° 58' 06 E) 03/09/1994 - 03/09/1994, benthic sled;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	FEMALE	
1100788064	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:26.146+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-37.00166	150.04833	1e-05	1000.0		New South Wales	{}	1994	9	3.0	1994-09-03	246.0	246.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:26.146+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '70a31b27-a53f-42be-b946-e964ca430fee'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1265239|urn:catalog:AM:Invertebrates - Marine & Other:P.78373	Berents, Penelope Blackburne|Australian Museum|Invertebrates, Marine	benthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1067288	70a31b27-a53f-42be-b946-e964ca430fee	Nymphon novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:100m-1km}	north-east of Eden	Invertebrates - Marine & Other	1100788064	70a31b27-a53f-42be-b946-e964ca430fee	P.78373	ecatalogue.LocCollectionEventLocal: [SS05/94/129] Australia, New South Wales, north-east of Eden (37° 00' 06 S, 150° 02' 54 E) 03/09/1994 - 03/09/1994, benthic sled;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	MALE	
1100787714	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:53.967+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117834	1	54	354	9477065	2013	2117630	2117834	2117834	Nymphon novaehollandiae Clark, 1963	Nymphon novaehollandiae Clark, 1963	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon novaehollandiae	Nymphon	novaehollandiae	SPECIES	ACCEPTED	NE	2008-01-01T00:00:00	-30.02499	153.27499	1e-05	1000.0	OCEANIA	New South Wales	{}	1992	6	25.0	1992-06-25	177.0	177.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:18:53.967+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0b5554f0-a282-49f0-9081-409555afa27d'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1253630|urn:catalog:AM:Invertebrates - Marine & Other:P.77970	Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1062518	0b5554f0-a282-49f0-9081-409555afa27d	Nymphon cf. novaehollandiae Clark, 1963	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23,verbatimUncertainty:100m-1km}	Manta Reef, North West Solitary Island	Invertebrates - Marine & Other	1100787714	0b5554f0-a282-49f0-9081-409555afa27d	P.77970	ecatalogue.LocCollectionEventLocal: [NSW 461] Australia, New South Wales, Manta Reef, North West Solitary Island (30° 01' 30 S, 153° 16' 30 E) 25/06/1992 - 25/06/1992;	AM	https://biodiversity.org.au/afd/taxa/fb4c2562-a676-4e33-9e6d-8a83be3e7745	Nymphon novaehollandiae	Clark, 1963	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	FEMALE	species
