key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	networkKeys	modified	institutionKey	collectionKey	institutionCode	collectionCode	collectionID
1275071242	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.184+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117224	1	54	354	9477065	2014	2117211	2117224	2117224	Pycnogonum forte Flynn, 1928	Pycnogonum forte Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum forte	Pycnogonum	forte	SPECIES	ACCEPTED	NE	-33.655	27.193333	{}	1978.0	5.0	31.0	1978-05-31T00:00	151.0	151.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:01.184+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071242'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud,1981	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM185	urn:catalog:IZIKO:SAM-A-10249	SAM-A-10249	33°39,3'S 27°11,6'E	1275071242	Male	urn:catalog:IZIKO:SAM-A-10249	Catalogue	710-775 m							
1275071241	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.185+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117224	1	54	354	9477065	2014	2117211	2117224	2117224	Pycnogonum forte Flynn, 1928	Pycnogonum forte Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum forte	Pycnogonum	forte	SPECIES	ACCEPTED	NE	-32.476667	28.98	{}	1978.0	6.0	24.0	1978-06-24T00:00	175.0	175.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:01.185+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071241'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM129	urn:catalog:IZIKO:SAM-A-10248	SAM-A-10248	32°28,6'S 28°58,8'E	1275071241	Female	urn:catalog:IZIKO:SAM-A-10248	Catalogue	0-90 m							
1275071119	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.396+00:00	111	{}	PRESERVED_SPECIMEN	1	PRESENT	2117224	1	54	354	9477065	2014	2117211	2117224	2117224	Pycnogonum forte Flynn, 1928	Pycnogonum forte Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum forte	Pycnogonum	forte	SPECIES	ACCEPTED	NE			{}	1901.0	9.0	4.0	1901-09-04T00:00	247.0	247.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:04.396+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071119'}]	[]	[]	[]	False	SS.Pieter Fuare		Dredge		Pycnogonida		[]	[]			AFRICA	PF.A13748	urn:catalog:IZIKO:SAM-A-10121	SAM-A-10121	Great Fish N by W 7 ½ miles.	1275071119		urn:catalog:IZIKO:SAM-A-10121		0-49 fms							
1019679159	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.012+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1928', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Pycnogonum;Pycnogonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Flynn, 1928', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|232810', 'http://rs.tdwg.org/dwc/terms/family': 'Pycnogonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Pycnogonum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'forte', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25878', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pycnogonum forte Flynn, 1928'}]}	PRESERVED_SPECIMEN	1	PRESENT	2117224	1	54	354	9477065	2014	2117211	2117224	2117224	Pycnogonum forte Flynn, 1928	Pycnogonum forte Flynn, 1928	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum forte	Pycnogonum	forte	SPECIES	ACCEPTED	NE			{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:43.012+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5496'}]	[]	[]	[]	False		Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5496	2009-5496		1019679159		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5496			['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2016-06-29T17:14:10.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	MNHN	IU	10.15468/qgvvhd
