key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex
1318007353	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:32.181+00:00	395	{}	PRESERVED_SPECIMEN	3	PRESENT	2117384	1	54	354	9477065	6316	2117290	2117384	2117384	Anoplodactylus vulcanus Child, 1992	Anoplodactylus vulcanus Child, 1992	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vulcanus	Anoplodactylus	vulcanus	SPECIES	ACCEPTED	NE	-2.1569	-80.8222	SOUTH_AMERICA	{}	South Pacific Ocean	South Pacific Ocean, Ecuador	1966	5	3	1966-05-03	123	123	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:17:00.000+00:00	2024-07-02T12:38:32.181+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/323996ec1-c2e3-4f7d-bf31-16426145b670'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	http://n2t.net/ark:/65665/323996ec1-c2e3-4f7d-bf31-16426145b670	urn:lsid:biocol.org:col:34871	03 MAY 1966	unknown, from legacy	Santa Elena Peninsula, N Side Of	Degrees Minutes Seconds	IZ	1318007353	http://n2t.net/ark:/65665/323996ec1-c2e3-4f7d-bf31-16426145b670	USNM 234575	USNM	HA-3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1322207338	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.282+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117384	1	54	354	9477065	6316	2117290	2117384	2117384	Anoplodactylus vulcanus Child, 1992	Anoplodactylus vulcanus Child, 1992	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vulcanus	Anoplodactylus	vulcanus	SPECIES	ACCEPTED	NE	-2.1569	-80.8222	SOUTH_AMERICA	{}	South Pacific Ocean	South Pacific Ocean, Ecuador	1966	5	3	1966-05-03	123	123	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:17:00.000+00:00	2024-07-02T12:38:53.282+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3dd65a4f1-34b5-4e23-be94-4e3c981dc8f0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	http://n2t.net/ark:/65665/3dd65a4f1-34b5-4e23-be94-4e3c981dc8f0	urn:lsid:biocol.org:col:34871	03 MAY 1966	unknown, from legacy	Santa Elena Peninsula, N Side Of	Degrees Minutes Seconds	IZ	1322207338	http://n2t.net/ark:/65665/3dd65a4f1-34b5-4e23-be94-4e3c981dc8f0	USNM 234574	USNM	HA-3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE
