key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	islandGroup	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	collectionID	samplingProtocol	parentEventID	sex	depth	depthAccuracy	stateProvince	higherGeography	typeStatus	modified	datasetName	verbatimCoordinateSystem	locationID	higherClassification
4399690915	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.145+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117287	1	54	354	9477065	6316	2117279	2117287	2117287	Phoxichilidium micropalpidum Hilton, 1942	Phoxichilidium micropalpidum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium micropalpidum	Phoxichilidium	micropalpidum	SPECIES	ACCEPTED	NE	48.0548872	153.2934159	ASIA	{}	Sea of Okhotsk	1987	8	20	1987-08-20	232	232	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.145+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c5e549f0-bdec-4c55-ba83-60a28b88c955'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.311	c5e549f0-bdec-4c55-ba83-60a28b88c955	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Kuril Islands	Yurlov Cape, Matua Is., Sea of Okhotsk	311	OBFc	4399690915	c5e549f0-bdec-4c55-ba83-60a28b88c955	50.0 m	INV0001283	IORAS	IORAS	fd699988-ab5d-4737-9443-9085cea191d2													
4444205669	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.146+00:00	69	{}	PRESERVED_SPECIMEN	2	PRESENT	2117287	1	54	354	9477065	6316	2117279	2117287	2117287	Phoxichilidium micropalpidum Hilton, 1942	Phoxichilidium micropalpidum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium micropalpidum	Phoxichilidium	micropalpidum	SPECIES	ACCEPTED	NE	54.4164185	168.2689881		{}	Pacific Ocean	1950	8	19	1950-08-19	231	231	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.146+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '7aad6010-c9ff-4f11-846d-0cd7db2981bd'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 5_st.529	7aad6010-c9ff-4f11-846d-0cd7db2981bd	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86		northwest Pacific	529	OBFc	4444205669	7aad6010-c9ff-4f11-846d-0cd7db2981bd	106.0 m	INV0002517	IORAS	IORAS	fd699988-ab5d-4737-9443-9085cea191d2	Sigsbee Trawl	cruise 5											
1318324648	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:10.358+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117287	1	54	354	9477065	6316	2117279	2117287	2117287	Phoxichilidium micropalpidum Hilton, 1942	Phoxichilidium micropalpidum Hilton, 1942	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Phoxichilidium	Phoxichilidium micropalpidum	Phoxichilidium	micropalpidum	SPECIES	ACCEPTED	NE	54.6042	166.954		{}	North Pacific Ocean, Bering Sea	1906	6	14	1906-06-14	165	165	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:10.358+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/331a21ea9-b940-4bde-a3c0-48c159fd5e46'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA		http://n2t.net/ark:/65665/331a21ea9-b940-4bde-a3c0-48c159fd5e46	urn:lsid:biocol.org:col:34871		Commander Islands, Bering Island, Cape Monati	USFC/A4792	IZ	1318324648	http://n2t.net/ark:/65665/331a21ea9-b940-4bde-a3c0-48c159fd5e46		USNM 81522	USNM		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			FEMALE	132.0	0.0	Kamchatka	North Pacific Ocean, Bering Sea, Russia, Kamchatka	HOLOTYPE	2015-09-09T10:51:00.000+00:00	NMNH Extant Biology	Degrees Minutes Seconds	4792	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae
