key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	eventID	identifier	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	locality	fieldNumber	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	locationID	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	recordedBy	samplingProtocol	countryCode	gbifRegion	country	georeferenceProtocol	eventTime	typeStatus	collectionKey	collectionID
1272743307	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:35.318+00:00	381	{}	PRESERVED_SPECIMEN	1	PRESENT	4338354	1	54	354	9477065	2012	2117538	4338354	4338354	Colossendeis mycterismos Bamber, 2004	Colossendeis mycterismos Bamber, 2004	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis mycterismos	Colossendeis	mycterismos	SPECIES	ACCEPTED	NE	-34.2056	162.696	751.0	0.0	{}	Pacific Ocean	Pacific Ocean	2003	5	26	2003-05-26	146	146	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2023-12-04T12:40:00.000+00:00	2024-07-02T06:37:35.318+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '83e0cf9a-230c-45cd-97ea-008fc0b320eb'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False	NORFANZ	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%	WGS84	Pycnogonida	[]	[]	OCEANIA	Museums Victoria	TAN0308 084	83e0cf9a-230c-45cd-97ea-008fc0b320eb	urn:lsid:biocol.org:col:34978	ICZN	7000	Lord Howe plateau	TAN0308 084	Lord Howe plateau	Invertebrates	1272743307	en	83e0cf9a-230c-45cd-97ea-008fc0b320eb	PhysicalObject	J48824	NMV	TAN 308 084 - NORFANZ stn	https://biodiversity.org.au/afd/taxa/af5c6f4e-bb83-4e33-bc67-b573e6df1ae7	NMV	Colossendeis mycterismos	Arthropoda | Chelicerata | Pycnogonida | Colossendeidae										
1272747914	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:46.787+00:00	381	{}	PRESERVED_SPECIMEN	1	PRESENT	4338354	1	54	354	9477065	2012	2117538	4338354	4338354	Colossendeis mycterismos Bamber, 2004	Colossendeis mycterismos Bamber, 2004	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis mycterismos	Colossendeis	mycterismos	SPECIES	ACCEPTED	NE	-34.62	168.951	530.0	9.0	{}	Tasman Sea	Tasman Sea|New Zealand	2003	6	3	2003-06-03	154	154	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-07-08T14:09:00.000+00:00	2024-07-02T06:37:46.787+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'edac27fe-67b1-4684-b256-e4c5ff5b1e69'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False	NORFANZ	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%	WGS84	Pycnogonida	[]	[]	OCEANIA	Museums Victoria	TAN0308-154	edac27fe-67b1-4684-b256-e4c5ff5b1e69	urn:lsid:biocol.org:col:34978	ICZN	7000	West Norfolk Ridge, Wanganella Bank	TAN0308-154	West Norfolk Ridge, Wanganella Bank	Invertebrates	1272747914	en	edac27fe-67b1-4684-b256-e4c5ff5b1e69	PhysicalObject	J53080	NMV		https://biodiversity.org.au/afd/taxa/af5c6f4e-bb83-4e33-bc67-b573e6df1ae7	NMV	Colossendeis mycterismos	Arthropoda | Chelicerata | Pycnogonida | Colossendeidae	Museums Victoria|Norfanz, Team	trawl, beam	NZ	OCEANIA	New Zealand	original	22:32:00\23:02:00			
439998404	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.571+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '2004', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Bamber, 2004', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48172', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'mycterismos', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10045', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis mycterismos Bamber, 2004'}]}	PRESERVED_SPECIMEN	1	PRESENT	4338354	1	54	354	9477065	2012	2117538	4338354	4338354	Colossendeis mycterismos Bamber, 2004	Colossendeis mycterismos Bamber, 2004	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis mycterismos	Colossendeis	mycterismos	SPECIES	ACCEPTED	NE	22.915001	121.415001	555.5	58.5	{}			2000	8	2	2000-08-02T13:56/2000-08-02T14:14	215	215	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:52.571+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4561'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False		Bamber		WGS84	Pycnogonida	[]	[]	EUROPE			http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4561				SE Coast	TAIWAN 2000/DW47		IU	439998404		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4561		2007-4561	MNHN						Bouchet, Richer de Forges-IRD, Chan coll.		TW	ASIA	Chinese Taipei			HOLOTYPE	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	10.15468/qgvvhd
