key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	locationID	locality	county	fieldNumber	gbifID	collectionCode	occurrenceID	georeferenceSources	dateIdentified	depth	identifiedBy	institutionID	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	eventRemarks	language	type	eventTime	higherClassification	collectionID	islandGroup	island	verbatimLocality	verbatimDepth	habitat	occurrenceRemarks	individualCount	sex	datasetName	rightsHolder	bibliographicCitation	recordNumber	waterBody	typeStatus	georeferenceRemarks	verbatimCoordinateSystem
3855708899	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:19.035+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1974.0	5.0	25.0	1974-05-25	145.0	145.0	[]		2024-07-22T23:00:19.035+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:222812'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	J. Witebsky	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:222812	222812	CAS		06ea5715-2598-11ed-aace-005056be1b7a	Mill Creek, LO	Monterey County	088462	3855708899	IZ	urn:catalog:CAS:IZ:222812					http://grscicoll.org/institution/california-academy-sciences	ICZN	25 May 1974			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																
3855712930	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:17.540+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1973.0	1.0	29.0	1973-01-29	29.0	29.0	[]		2024-07-22T23:00:17.540+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:222813'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		Fluid-75% EtOH(2)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:222813	222813	CAS		06ea5844-2598-11ed-aace-005056be1b7a	Franklin Point, Mid	San Mateo County	088464	3855712930	IZ	urn:catalog:CAS:IZ:222813				L. Lowry	http://grscicoll.org/institution/california-academy-sciences	ICZN	29 Jan 1973			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																
609336901	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.299+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1973.0	6.0	3.0	1973-06-03	154.0	154.0	[]		2024-07-22T23:00:00.299+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:7714'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	John Pearse, et al.	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:7714	7714	CAS		05659543-2598-11ed-aace-005056be1b7a	Santa Cruz Point, transect	Santa Cruz County	000155	609336901	IZ	urn:catalog:CAS:IZ:7714		1973-06-01T00:00:00		John Pearse, et al	http://grscicoll.org/institution/california-academy-sciences	ICZN	03 Jun 1973		THIS IS A GENERAL ACCESSION RECORD: includes IZ ACC #'s 4023, 4186, 4279, 4528, 4959, 9998, 10587 (ANP), 11232, 11217,11299, 11303, 11305, 11306, 11308, 11314, 11321, 11322, 11327, 11354, 11355, 11356, 11357, 11358, 11359, 11360, 11361, 11362, 11363, 86919, 86922, 86923	en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																
609418847	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.504+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1972.0	1.0	15.0	1972-01-15	15.0	15.0	[]		2024-07-22T23:00:03.504+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:120278'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:120278	120278	CAS		05c1bd79-2598-11ed-aace-005056be1b7a	Point Arena, Outfall area	Mendocino County	054329	609418847	IZ	urn:catalog:CAS:IZ:120278					http://grscicoll.org/institution/california-academy-sciences	ICZN	15 Jan 1972			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																
1804335134	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:22.968+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	5720499	1	54	354	9477065	6313	2118396	2118428	2118428	Ammothea chelata Hilton, 1939	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Ammothea	chelata	SPECIES	SYNONYM	NE	52.8333	173.193	NORTH_AMERICA	Alaska (State)	{}		1972.0	6.0	23.0	1972-06-23	175.0	175.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:25:00.000+00:00	2024-07-04T18:50:22.968+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9d07318b-5832-8324-b58f-9d04e7f2effa'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	O\'Clair, Charles E.	fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	9d07318b-5832-8324-b58f-9d04e7f2effa	CMNC 1994-0116	CMN		CMNC 1983-1512	Massacre Bay, midbeach	Aleutians West Census Area		1804335134	CMNC	9d07318b-5832-8324-b58f-9d04e7f2effa		1993-09-15T00:00:00		Bamber, Roger N.	http://biocol.org/urn:lsid:biocol.org:col:34935		1972-06-23			en	PhysicalObject		Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Ammothea;	http://grbio.org/cool/sjd8-70zp							1.0	FEMALE	Crustacea	Canadian Museum of Nature	(CMNC 1994-0116)					
609425872	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.298+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1972.0	12.0	2.0	1972-12-02	337.0	337.0	[]		2024-07-22T23:00:05.298+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:164161'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	Bud Laurent	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:164161	164161	CAS		0651630a-2598-11ed-aace-005056be1b7a	Point Arena, finger reef near tip of N Arena Cove	Mendocino County	055169	609425872	IZ	urn:catalog:CAS:IZ:164161		2002-12-10T00:00:00		J.M. Gillespie	http://grscicoll.org/institution/california-academy-sciences	ICZN	02 Dec 1972			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																
1804305163	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:22.468+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE	44.75	-124.067	NORTH_AMERICA	Oregon (State)	{}		1966.0	8.0	14.0	1966-08-14	226.0	226.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:25:00.000+00:00	2024-07-04T18:50:22.468+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1ca74330-e62a-62a4-bcab-3fc87cd84c80'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	Bousfield, Dr. Edward L.	fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	1ca74330-e62a-62a4-bcab-3fc87cd84c80	CMNC 1994-0141	CMN		ELB 1966 W60	Otter Rock at Marine Gardens	Lincoln Co. (OR)		1804305163	CMNC	1ca74330-e62a-62a4-bcab-3fc87cd84c80		1993-09-16T00:00:00		Bamber, Roger N.	http://biocol.org/urn:lsid:biocol.org:col:34935		1966-08-14			en	PhysicalObject		Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Achelia;	http://grbio.org/cool/sjd8-70zp							1.0	FEMALE	Crustacea	Canadian Museum of Nature	(CMNC 1994-0141)	W60				
609452103	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.954+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1966.0	10.0	15.0	1966-10-15	288.0	288.0	[]		2024-07-22T23:00:04.954+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:152528'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	V.F. Lee	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:152528	152528	CAS		0672342f-2598-11ed-aace-005056be1b7a	"Pillar Point, in ""Phyllospadix"""	San Mateo County	062336	609452103	IZ	urn:catalog:CAS:IZ:152528		2002-12-10T00:00:00		J.M. Gillespie	http://grscicoll.org/institution/california-academy-sciences	ICZN	15 Oct 1966			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						split from CASIZ 152529.										
609452105	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.945+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1966.0	10.0	15.0	1966-10-15	288.0	288.0	[]		2024-07-22T23:00:04.945+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:152848'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	V.F. Lee	Fluid-75% EtOH(14)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:152848	152848	CAS		0672342f-2598-11ed-aace-005056be1b7a	"Pillar Point, in ""Phyllospadix"""	San Mateo County	062336	609452105	IZ	urn:catalog:CAS:IZ:152848		2002-12-10T00:00:00		J.M. Gillespie	http://grscicoll.org/institution/california-academy-sciences	ICZN	15 Oct 1966			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																
609439451	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.583+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1966.0	12.0	24.0	1966-12-24	358.0	358.0	[]		2024-07-22T23:00:04.583+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:143112'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	V. Lee	Fluid-75% EtOH(20)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:143112	143112	CAS		06676359-2598-11ed-aace-005056be1b7a	Golden Gate, James D. Phelan Beach	San Francisco County	059072	609439451	IZ	urn:catalog:CAS:IZ:143112		2001-05-14T00:00:00		J.M. Gillespie	http://grscicoll.org/institution/california-academy-sciences	ICZN	24 Dec 1966			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						Spec.# approx.										
609452099	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.480+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1966.0	12.0	11.0	1966-12-11	345.0	345.0	[]		2024-07-22T23:00:04.480+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:152522'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	V. Lee	Fluid-75% EtOH(15)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:152522	152522	CAS		06723323-2598-11ed-aace-005056be1b7a	"Bolinas, reef at W end of Bolinas, on ""Mytilus californianus"""	Marin County	062334	609452099	IZ	urn:catalog:CAS:IZ:152522		2002-12-10T00:00:00		J.M. Gillespie	http://grscicoll.org/institution/california-academy-sciences	ICZN	11 Dec 1966		pycnogonids	en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						specimen count is approximate										
609456024	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.725+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States	1966.0	12.0	26.0	1966-12-26	360.0	360.0	[]		2024-07-22T23:00:04.725+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:152842'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	V. Lee	Fluid-75% EtOH(5)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:152842	152842	CAS		06740537-2598-11ed-aace-005056be1b7a	San Francisco Estuary, San Francisco Bay, Fort Point Rocks, parasitic on M. californicinus		063114	609456024	IZ	urn:catalog:CAS:IZ:152842		2002-12-10T00:00:00		J.M.Gillespie	http://grscicoll.org/institution/california-academy-sciences	ICZN	XII-26-1966			en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						specimen number approximate										
3948819318	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:20.398+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California	1966.0			1966			[]	2022-10-27T15:38:54.000+00:00	2024-07-22T23:00:20.398+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:401690'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		Fluid-75% EtOH(5)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:401690	401690	CAS		6d11dc17-eda4-4513-9536-b65dc129643b	Pedro Point	San Mateo County	154717	3948819318	IZ	urn:catalog:CAS:IZ:401690				D. Chivers	http://grscicoll.org/institution/california-academy-sciences	ICZN	1966		DIGIN ENTRY. Data imported incomplete. Replace this text and initial once record is complete for all tables.	en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						parasitic in Mytilus californianus										
609353899	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:01.858+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118428	1	54	354	9477065	6313	2118396	2118428	2118428	Achelia chelata (Hilton, 1939)	Achelia chelata (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia chelata	Achelia	chelata	SPECIES	ACCEPTED	NE			NORTH_AMERICA	California	{}	North America, United States, California	1965.0	6.0	28.0	1965-06-28	179.0	179.0	[]		2024-07-22T23:00:01.858+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:74853'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	Faith	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:74853	74853	CAS		058c61e4-2598-11ed-aace-005056be1b7a	Tomales Point.	Marin County	009825	609353899	IZ	urn:catalog:CAS:IZ:74853				J. Hedgpeth	http://grscicoll.org/institution/california-academy-sciences	ICZN	28 Jun 1965		General Acc. # 0912 for Pacific Marine  Station Colln.	en	Physical Object		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470						Spec. notes: 1										
