key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	ownerInstitutionCode	locality	materialSampleID	gbifID	occurrenceID	type	taxonRemarks	continent	higherGeography	modified	associatedSequences	institutionKey	collectionKey	recordedBy	preparations	catalogNumber	institutionCode	locationID	fieldNumber	collectionCode	identifiedBy	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	eventID	collectionID	waterBody	georeferenceProtocol	verbatimCoordinateSystem	sex	stateProvince	lifeStage	habitat	county	coordinateUncertaintyInMeters	georeferencedBy	references	otherCatalogNumbers	dynamicProperties	eventRemarks	language	locationAccordingTo	locationRemarks	eventTime	georeferencedDate	footprintWKT	verbatimLocality	organismID	previousIdentifications	identificationQualifier	accessRights	georeferenceSources	verbatimDepth	typeStatus	bibliographicCitation	dateIdentified	http://unknown.org/occurrenceDetails	taxonConceptID	taxonID	verbatimIdentification	elevation
1322525000	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:29.143+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	16.75	-87.87	18.25	3.0500000000000007	{}	1980.0	3.0	24.0	1980-03-24	84.0	84.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:29.143+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3eb73f70f-7074-4c25-a734-f19b53663c27'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/3eb73f70f-7074-4c25-a734-f19b53663c27			Glover's Reef, Southwest Cays		1322525000	http://n2t.net/ark:/65665/3eb73f70f-7074-4c25-a734-f19b53663c27			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea, Belize	2016-03-07T14:24:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	G. Hendler	Alcohol (Ethanol)	USNM 228102	USNM	7		IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871	24 MAR 1980	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean, Caribbean Sea	unknown, from legacy	Degrees Minutes Seconds																																
1318484661	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.760+00:00	395	{}	PRESERVED_SPECIMEN	6.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	16.8033	-88.075	15.0	0.0	{}	1980.0	4.0	6.0	1980-04-06	97.0	97.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:16.760+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/338b81056-db83-4b6f-84a9-13202f69bec6'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/338b81056-db83-4b6f-84a9-13202f69bec6			Carrie Bow Cay		1318484661	http://n2t.net/ark:/65665/338b81056-db83-4b6f-84a9-13202f69bec6			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea, Belize	2019-07-16T09:32:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	G. Hendler	Alcohol (Ethanol)	USNM 228105	USNM	42		IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871	06 APR 1980	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean, Caribbean Sea	unknown, from legacy	Degrees Minutes Seconds																																
1320513430	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:28.889+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	16.8033	-88.0767	6.0	3.0	{}	1980.0	4.0	4.0	1980-04-04	95.0	95.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:28.889+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/39274827d-5a1f-4a48-ba81-7a39883d54f7'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/39274827d-5a1f-4a48-ba81-7a39883d54f7			Carrie Bow Cay		1320513430	http://n2t.net/ark:/65665/39274827d-5a1f-4a48-ba81-7a39883d54f7			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea, Belize	2014-10-21T09:07:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	G. Hendler	Alcohol (Ethanol)	USNM 228104	USNM	40		IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871	04 APR 1980	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean, Caribbean Sea	unknown, from legacy	Degrees Minutes Seconds			Juvenile																													
3743724617	a0a4d131-f53f-43b2-a1ba-254473b8a006	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T07:19:20.199+00:00	2024-01-25T11:57:30.410+00:00	150	{}	PRESERVED_SPECIMEN		PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	24.6555	81.5086			{'level0': {'gid': 'IND', 'name': 'India'}, 'level1': {'gid': 'IND.19_1', 'name': 'Madhya Pradesh'}, 'level2': {'gid': 'IND.19.36_1', 'name': 'Rewa'}, 'level3': {'gid': 'IND.19.36.3_1', 'name': 'Sirmaur'}}	1980.0	6.0	18.0	1980-06-18	170.0	170.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T11:57:30.410+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '86017b06-923b-4987-bf86-fdf3b50b4b0f'}]	[]	[]	[]	False				WGS84	Pycnogonida	IN	[]	[]	ASIA	India	NORTH_AMERICA	86017b06-923b-4987-bf86-fdf3b50b4b0f	urn:lsid:marinespecies.org:taxname:239918				3743724617	86017b06-923b-4987-bf86-fdf3b50b4b0f			ASIA								145282				FSBC I							a70b7be1-78b7-4254-beb1-f3a7815fa525	56bf7b66-ed07-4b91-9f0d-1f00de11fab8																																			
3743727715	a0a4d131-f53f-43b2-a1ba-254473b8a006	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T07:19:20.199+00:00	2024-01-25T11:57:30.858+00:00	150	{}	PRESERVED_SPECIMEN		PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	24.6532	-81.5393			{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.10_1', 'name': 'Florida'}, 'level2': {'gid': 'USA.10.44_1', 'name': 'Monroe'}}	1980.0	6.0	17.0	1980-06-17	169.0	169.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-25T11:57:30.858+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'a5d9de83-f4ff-4310-9e60-6e76b366f162'}]	[]	[]	[]	False				WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	a5d9de83-f4ff-4310-9e60-6e76b366f162	urn:lsid:marinespecies.org:taxname:239918				3743727715	a5d9de83-f4ff-4310-9e60-6e76b366f162			NORTH_AMERICA								144161				FSBC I							14106861-95f6-4f50-8fbf-2872c8a0bd5e	56bf7b66-ed07-4b91-9f0d-1f00de11fab8																																			
1321968740	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:00.819+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	16.8	-88.0833	14.5	3.5	{}	1979.0	4.0	5.0	1979-04-05	95.0	95.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:00.819+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d2d6f351-a706-45c9-a53f-07d97f593f62'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/3d2d6f351-a706-45c9-a53f-07d97f593f62			Carrie Bow Cay, center of reef slope		1321968740	http://n2t.net/ark:/65665/3d2d6f351-a706-45c9-a53f-07d97f593f62			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea, Belize	2020-12-15T12:35:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	B. Kensley	Alcohol (Ethanol)	USNM 184478	USNM	K-36	Belize/K-036	IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean, Caribbean Sea	Google Earth		MALE			Coral rubble with algae																												
1322485789	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:27.756+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	16.8	-88.0833	18.3	0.0	{}	1979.0	4.0	5.0	1979-04-05	95.0	95.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:27.756+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e9b6b540-1b23-4df7-bc70-36c7052584c6'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/3e9b6b540-1b23-4df7-bc70-36c7052584c6			Carrie Bow Cay, center of reef slope		1322485789	http://n2t.net/ark:/65665/3e9b6b540-1b23-4df7-bc70-36c7052584c6			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea, Belize	2020-12-15T12:35:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	B. Kensley	Alcohol (Ethanol)	USNM 184477	USNM	K-35	Belize/K-035	IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean, Caribbean Sea	Google Earth		MALE			Coral rubble with algae																												
1321953580	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:25.270+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE			18.0	0.0	{}	1978.0	2.0	7.0	1978-02-07	38.0	38.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:25.270+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d22c1039-8d31-447b-9de7-affd8bc07ded'}]	[]	[]	[]	False		NMNH Extant Biology			Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA	http://n2t.net/ark:/65665/3d22c1039-8d31-447b-9de7-affd8bc07ded			Carrie Bow Cay, Rubble On Outer Reef Ridge		1321953580	http://n2t.net/ark:/65665/3d22c1039-8d31-447b-9de7-affd8bc07ded			NORTH_AMERICA	North Atlantic Ocean, Caribbean Sea, Belize	2020-12-07T17:12:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	B. Kensley	Alcohol (Ethanol)	USNM 171075	USNM			IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871	07 FEB 1978	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean, Caribbean Sea					Juvenile																													
1319919167	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:47.426+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	27.5467	-79.98	73.8	0.0	{}	1977.0	2.0	2.0	1977-02-02	33.0	33.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:47.426+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3782c125a-4efe-43ff-8fed-dccd9d148bcb'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3782c125a-4efe-43ff-8fed-dccd9d148bcb			Jeff's Reef		1319919167	http://n2t.net/ark:/65665/3782c125a-4efe-43ff-8fed-dccd9d148bcb				North Atlantic Ocean, United States, Florida, St. Lucie County	2014-10-20T15:04:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d		Alcohol (Ethanol)	USNM 180149	USNM	JSL - 2160A		IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871	02 FEB 1977	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean	unknown, from legacy	Degrees Minutes Seconds	MALE	Florida			St. Lucie County																											
1319648673	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:36.579+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	27.5467	-79.98	80.2	0.0	{}	1977.0	4.0	15.0	1977-04-15	105.0	105.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:36.579+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36c361e67-f999-4600-a5c4-348670a323fc'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/36c361e67-f999-4600-a5c4-348670a323fc			Jeff's Reef		1319648673	http://n2t.net/ark:/65665/36c361e67-f999-4600-a5c4-348670a323fc				North Atlantic Ocean, United States, Florida, St. Lucie County	2014-10-20T15:04:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d		Alcohol (Ethanol)	USNM 180155	USNM	JSL-2184A		IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871	15 APR 1977	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean	unknown, from legacy	Degrees Minutes Seconds		Florida	Juvenile		St. Lucie County																											
1319562214	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:59.921+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	32.6667	-78.7833	35.0	0.0	{}	1977.0	5.0	13.0	1977-05-13	133.0	133.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:59.921+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3685ef00f-afeb-4dde-93a0-6767e62dc96e'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3685ef00f-afeb-4dde-93a0-6767e62dc96e			off South Carolina		1319562214	http://n2t.net/ark:/65665/3685ef00f-afeb-4dde-93a0-6767e62dc96e				North Atlantic Ocean, United States, South Carolina	2018-11-16T14:46:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Texas Instruments For BLM / MMS	Alcohol (Ethanol)	USNM 174793	USNM	2E	MMS-SABP/0488-4	IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean	unknown, from legacy	Degrees Minutes Seconds	MALE	South Carolina																														
1320113434	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:03.074+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117680	1	54	354	9477065	2013	2117630	2117680	2117680	Nymphon floridanum Hedgpeth, 1948	Nymphon floridanum Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon floridanum	Nymphon	floridanum	SPECIES	ACCEPTED	NE	31.0167	-80.2833	36.0	0.0	{}	1977.0	5.0	17.0	1977-05-17	137.0	137.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:03.074+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/380bd5ea5-e75f-49ae-934c-be9d2b508056'}]	[]	[]	[]	False		NMNH Extant Biology		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/380bd5ea5-e75f-49ae-934c-be9d2b508056			off Georgia		1320113434	http://n2t.net/ark:/65665/380bd5ea5-e75f-49ae-934c-be9d2b508056				North Atlantic Ocean, United States, Georgia	2018-12-21T14:11:00.000+00:00		586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Texas Instruments For BLM / MMS	Alcohol (Ethanol)	USNM 174794	USNM	5F	MMS-SABP/0531-5	IZ	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)			urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	North Atlantic Ocean	unknown, from legacy	Degrees Minutes Seconds	FEMALE	Georgia																														
