key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	continent	verbatimLocality	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	stateProvince	typeStatus	otherCatalogNumbers	dynamicProperties	datasetID	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	coordinateUncertaintyInMeters	http://unknown.org/language	references	associatedSequences	taxonConceptID	occurrenceRemarks
462401967	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.821+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hoek, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117560', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'leptorhynchus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16252', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis leptorhynchus Hoek, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-4.6635	151.559326	795.5	125.5	{}	2010.0	9.0	23.0	2010-09-23T15:22/2010-09-23T15:52	266.0	266.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-08-25T12:39:12.000+00:00	2024-07-24T12:24:40.821+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-906'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Samadi & Corbari	Bamber R.	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-906	2011-906	MNHN	Open Bay	BIOPAPUA/CP3667	462401967	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2011-906	10.15468/qgvvhd																											
462403487	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.474+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hoek, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117417', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'leptorhynchus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16252', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis leptorhynchus Hoek, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-9.240167	152.29567	730.0	36.0	{}	2010.0	10.0	10.0	2010-10-10T10:55/2010-10-10T11:25	283.0	283.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.474+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20524'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Samadi & Corbari	Bamber R.	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20524	2008-20524	MNHN	Au large de Woodlark Islands	BIOPAPUA/CP3741	462403487	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20524	10.15468/qgvvhd																											
694181315	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.564+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hoek, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|144259', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'leptorhynchus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16252', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis leptorhynchus Hoek, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-9.2835	152.286667	816.0	40.0	{}	2010.0	10.0	10.0	2010-10-10T16:04/2010-10-10T16:39	283.0	283.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-08-25T12:39:12.000+00:00	2024-07-24T12:24:53.564+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2012-493'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Samadi & Corbari	Bamber R.	WGS84	Pycnogonida	PG	[]	[]	OCEANIA	Papua New Guinea	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2012-493	2012-493	MNHN	Au large de Woodlark Islands	BIOPAPUA/CP3744	694181315	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2012-493	10.15468/qgvvhd																											
462401289	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:44.490+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hoek, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117391', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'leptorhynchus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16252', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Bamber R.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis leptorhynchus Hoek, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-8.536667	160.673828	511.0	91.0	{}	2007.0	9.0	22.0	2007-09-22	265.0	265.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-08-25T12:39:12.000+00:00	2024-07-24T12:24:44.490+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20498'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Richer & Boisselier rec.	Bamber R.	WGS84	Pycnogonida	SB	[]	[]	OCEANIA	Solomon Islands	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20498	2008-20498	MNHN	NW Malaita	SALOMONBOA 3/CP2785	462401289	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20498	10.15468/qgvvhd	OCEANIA																										
473961419	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.446+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hoek, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|124077', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'leptorhynchus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16252', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis leptorhynchus Hoek, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-18.872334	168.919327	761.5	13.5	{}	1994.0	9.0	24.0	1994-09-24	267.0	267.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.446+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20651'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True	Bouchet & Richer de Forges-IRD coll.		WGS84	Pycnogonida	VU	[]	[]	OCEANIA	Vanuatu	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20651	2008-20651	MNHN	W Erromango	MUSORSTOM 8/CP992	473961419	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20651	10.15468/qgvvhd																											
462401538	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:43.448+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1881', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Colossendeis;Colossendeidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Hoek, 1881', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|117537', 'http://rs.tdwg.org/dwc/terms/family': 'Colossendeidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Colossendeis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'leptorhynchus', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|16252', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis leptorhynchus Hoek, 1881'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-23.805834	169.818329	753.0	2.0	{}	1993.0	11.0	26.0	1993-11-26	330.0	330.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:43.448+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20650'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Richer de Forges-IRD & Warén coll.		WGS84	Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20650	2008-20650	MNHN	Ride des Loyauté	BATHUS 3/DW794	462401538	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2008-20650	10.15468/qgvvhd		Mont J																									
201111515	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:47.935+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-2.6267	118.1817	798.0	0.0	{}	1980.0	10.0	1.0	1980-10-01	275.0	275.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:47.935+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111515'}]	[]	[]	[]			False	LAUNAY J.	STOCK Jan	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE		22792	Ifremer	Nord du detroit de macassar		201111515	Biocean	201111515																												
811982789	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.270+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-2.6267	118.1817	798.0	0.0	{}	1980.0	10.0	1.0	1980-10-01	275.0	275.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:50.270+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982789'}]	[]	[]	[]			False	LAUNAY J.	STOCK Jan	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE		22792	Ifremer	Nord du detroit de macassar		811982789	bio_dba	811982789																												
201111378	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:47.687+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-32.4817	13.4367	3675.0	0.0	{}	1978.0	12.0	1.0	1978-12-01	335.0	335.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:47.687+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111378'}]	[]	[]	[]			False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida		[]	[]			EUROPE		17729	Ifremer	Ride Walvis		201111378	Biocean	201111378																												
811982620	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.388+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE	-32.4817	13.4367	3675.0	0.0	{}	1978.0	12.0	1.0	1978-12-01	335.0	335.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']		2024-01-24T22:32:50.388+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982620'}]	[]	[]	[]			False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida		[]	[]			EUROPE		17729	Ifremer	Ride Walvis		811982620	bio_dba	811982620																												
2434362473	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:17.896+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117577	1	54	354	9477065	2012	2117538	2117577	2117577	Colossendeis leptorhynchus Hoek, 1881	Colossendeis leptorhynchus Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis leptorhynchus	Colossendeis	leptorhynchus	SPECIES	ACCEPTED	NE					{}	1970.0	7.0	15.0	1970-07-15	196.0	196.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:17.896+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.201628@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		Stock J.H.		Pycnogonida	JM	[]	[]	LATIN_AMERICA	Jamaica	EUROPE	ZMA.PYC.201628@CRS	ZMA.PYC.201628				2434362473	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.201628		NORTH_AMERICA		WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	15 jul 1970	Animalia|Colossendeinae																			
