key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	institutionCode	collectionCode
1275071321	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.399+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117797	1	54	354	9477065	2013	2117630	2117797	2117797	Nymphon microctenatum Barnard, 1946	Nymphon microctenatum Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microctenatum	Nymphon	microctenatum	SPECIES	ACCEPTED	NE	-32.256667	29.161667	{}	1979.0	6.0	25.0	1979-06-25T00:00	176.0	176.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.399+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071321'}]	[]	[]	[]	False	R/V Meiring Naude	CA.Child	D BL.Beam Trawl	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM237	urn:catalog:IZIKO:SAM-A-19594	SAM-A-19594	32°15,4'S 29°09,7'E	1275071321	1female ovig	urn:catalog:IZIKO:SAM-A-19594	Catalogue	600-650 m		
1275071093	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.804+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117797	1	54	354	9477065	2013	2117630	2117797	2117797	Nymphon microctenatum Barnard, 1946	Nymphon microctenatum Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microctenatum	Nymphon	microctenatum	SPECIES	ACCEPTED	NE			{}	1901.0	4.0	23.0	1901-04-23T00:00	113.0	113.0	['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:03.804+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071093'}]	[]	[]	[]	False	SS.Pieter Faure		Shrimp Trawl over stones or rock		Pycnogonida		[]	[]			AFRICA	PF.12840	urn:catalog:IZIKO:SAM-A-10100	SAM-A-10100	Buffalo (Approse) N.N.E.17 miles.	1275071093	Type*one of these 3 types,together a single jar is lost.See correspondence file under child file Dec.1984	urn:catalog:IZIKO:SAM-A-10100		0-195 fms		
318008091	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.181+00:00	124	{}	OCCURRENCE		PRESENT	2117797	1	54	354	9477065	2013	2117630	2117797	2117797	Nymphon microctenatum Barnard, 1946	Nymphon microctenatum Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microctenatum	Nymphon	microctenatum	SPECIES	ACCEPTED	NE	-35.45	23.49	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.181+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37220'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			37220		318008091					BAS	SOMBASE Pycnogonids
