key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	infraspecificEpithet	decimalLatitude	decimalLongitude	continent	stateProvince	waterBody	higherGeography	collectionKey	datasetName	geodeticDatum	institutionCode	locality	collectionID	verbatimDepth	sex	depth	depthAccuracy	fieldNumber	locationID	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	dateIdentified	language	type	occurrenceRemarks	habitat	eventRemarks	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	coordinateUncertaintyInMeters	footprintWKT	otherCatalogNumbers	acceptedNameUsage
1320380952	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:17.994+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1972.0	4.0	4.0	1972-04-04	95.0	95.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:38:17.994+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38c9a0a0c-9a72-44de-9c48-f219efbb958b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/38c9a0a0c-9a72-44de-9c48-f219efbb958b	USNM 170972		urn:lsid:biocol.org:col:34871	04 APR 1972	1320380952	IZ	http://n2t.net/ark:/65665/38c9a0a0c-9a72-44de-9c48-f219efbb958b	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.78	-79.53	NORTH_AMERICA		North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Taboguilla Island, On Settling Plates	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9.5	1.5			Juvenile																							
1321483888	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:04.345+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1972.0	4.0	18.0	1972-04-18	109.0	109.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:23:00.000+00:00	2024-07-02T12:38:04.345+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bd545cd0-7bd6-48d7-bb3b-f0737565ebd3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones, W. Byas, C. Dawson & D. Pawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3bd545cd0-7bd6-48d7-bb3b-f0737565ebd3	USNM 170955		urn:lsid:biocol.org:col:34871	18 APR 1972	1321483888	IZ	http://n2t.net/ark:/65665/3bd545cd0-7bd6-48d7-bb3b-f0737565ebd3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.9186	-79.5378	NORTH_AMERICA	Canal Zone	North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Naos Island, pilot pier, on floats	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE				91		unknown, from legacy	Degrees Minutes Seconds																					
1320584969	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:21.833+00:00	395	{}	PRESERVED_SPECIMEN	30.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1972.0	6.0	2.0	1972-06-02	154.0	154.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:21:00.000+00:00	2024-07-02T12:38:21.833+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/395a09c10-e1b6-4bf5-885b-cc94cc1cf5d4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/395a09c10-e1b6-4bf5-885b-cc94cc1cf5d4	USNM 170973		urn:lsid:biocol.org:col:34871	02 JUN 1972	1320584969	IZ	http://n2t.net/ark:/65665/395a09c10-e1b6-4bf5-885b-cc94cc1cf5d4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.78	-79.53	NORTH_AMERICA		North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Taboguilla Island, On Settling Plates	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9.5	1.5																										
2434399968	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:34.657+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338743	1	54	354	9477065	6313	2118237	2118245	4338743	Tanystylum isthmiacum difficile Stock, 1966	Tanystylum isthmiacum difficile Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1972.0	7.0	12.0	1972-07-12	194.0	194.0	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:34.657+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3535@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False		Stock J.H.	WholeOrganism (wet specimen)	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3535@CRS	ZMA.PYC.3535	ICZN	Naturalis Biodiversity Center	12 jul 1972	2434399968	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3535	Animalia|Ammotheidae	difficile	-19.041667	-39.51							WGS84																																	
1319388079	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.167+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1972.0	8.0	11.0	1972-08-11	224.0	224.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:23:00.000+00:00	2024-07-02T12:37:39.167+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/360add223-3f71-4616-ba68-6a424c71a14e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	CR	[]	[]	LATIN_AMERICA	Costa Rica	NORTH_AMERICA		http://n2t.net/ark:/65665/360add223-3f71-4616-ba68-6a424c71a14e	USNM 170942		urn:lsid:biocol.org:col:34871	11 AUG 1972	1319388079	IZ	http://n2t.net/ark:/65665/360add223-3f71-4616-ba68-6a424c71a14e	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	10.5583	-85.7208	NORTH_AMERICA	Guanacaste	North Pacific Ocean	North Pacific Ocean, Costa Rica, Guanacaste	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Playa Del Coco, S End	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			0.25	0.25		1566		unknown, from legacy	Degrees Minutes Seconds																					
1319528158	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:20.606+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1972.0	8.0	12.0	1972-08-12	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:23:00.000+00:00	2024-07-02T12:39:20.606+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/366de0841-0567-4464-b7fa-d6aaa1bfb128'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	C. Child	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	CR	[]	[]	LATIN_AMERICA	Costa Rica	NORTH_AMERICA		http://n2t.net/ark:/65665/366de0841-0567-4464-b7fa-d6aaa1bfb128	USNM 170943		urn:lsid:biocol.org:col:34871	12 AUG 1972	1319528158	IZ	http://n2t.net/ark:/65665/366de0841-0567-4464-b7fa-d6aaa1bfb128	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	9.775	-84.9111	NORTH_AMERICA		North Pacific Ocean, Gulf of Nicoya	North Pacific Ocean, Gulf of Nicoya, Costa Rica	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Tolinga Island, NE Side	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		MALE	0.75	0.75		118		unknown, from legacy	Degrees Minutes Seconds																					
1317483720	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:52.425+00:00	395	{}	PRESERVED_SPECIMEN	5.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	1972.0	11.0	8.0	1972-11-08	313.0	313.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:36:52.425+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30c767bdb-5667-468e-a710-04ec23acc7a2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones & C. Dawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/30c767bdb-5667-468e-a710-04ec23acc7a2	USNM 170975		urn:lsid:biocol.org:col:34871	08 NOV 1972	1317483720	IZ	http://n2t.net/ark:/65665/30c767bdb-5667-468e-a710-04ec23acc7a2	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	9.55	-78.9833	NORTH_AMERICA		North Atlantic Ocean, Caribbean Sea, Gulf of San Blas	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	San Blas Islands, Pico Feo Island	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9.5	1.5	1-4	115- 1-4																								
1317683389	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:30.028+00:00	395	{}	PRESERVED_SPECIMEN	25.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	1972.0	11.0	8.0	1972-11-08	313.0	313.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:38:30.028+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/315434530-92fa-4d48-bea6-55e688b20ba3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones & C. Dawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/315434530-92fa-4d48-bea6-55e688b20ba3	USNM 170974		urn:lsid:biocol.org:col:34871	08 NOV 1972	1317683389	IZ	http://n2t.net/ark:/65665/315434530-92fa-4d48-bea6-55e688b20ba3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	9.55	-78.9833	NORTH_AMERICA		North Atlantic Ocean, Caribbean Sea, Gulf of San Blas	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	San Blas Islands, Pico Feo Island	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9.5	1.5	1-4	115- 1-4																								
1321343255	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:38.224+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	1972.0	11.0	8.0	1972-11-08	313.0	313.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:39:38.224+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b7263e08-d8ca-4b8d-ac6c-a6ebdd84c052'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	M. L. Jones & C. Dawson	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3b7263e08-d8ca-4b8d-ac6c-a6ebdd84c052	USNM 170976		urn:lsid:biocol.org:col:34871	08 NOV 1972	1321343255	IZ	http://n2t.net/ark:/65665/3b7263e08-d8ca-4b8d-ac6c-a6ebdd84c052	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	9.55	-78.9833	NORTH_AMERICA		North Atlantic Ocean, Caribbean Sea, Gulf of San Blas	North Atlantic Ocean, Caribbean Sea, Gulf of San Blas, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	San Blas Islands, Pico Feo Island	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE	9.5	1.5	1-4	115- 1-4																								
1321909837	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:11.433+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338743	1	54	354	9477065	6313	2118237	2118245	4338743	Tanystylum isthmiacum difficile Stock, 1966	Tanystylum isthmiacum difficile Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	12.0	1.0	1972-12-01	336.0	336.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:19:00.000+00:00	2024-07-02T12:38:11.433+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d03b11d9-c8e1-4aea-9a8b-13d7266592ee'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3d03b11d9-c8e1-4aea-9a8b-13d7266592ee	USNM 170506		urn:lsid:biocol.org:col:34871	01 DEC 1972	1321909837	IZ	http://n2t.net/ark:/65665/3d03b11d9-c8e1-4aea-9a8b-13d7266592ee	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	difficile	9.4	-79.87	NORTH_AMERICA	Canal Zone	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Galeta Island, On Algae Below Reef Crest	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE	7.65	1.35																										
1320987477	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:57.444+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	7260706	1	54	354	9477065	6313	2118237	2118245	7260706	Tanystylum isthmiacum isthmiacum	Tanystylum isthmiacum isthmiacum	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum isthmiacum	Tanystylum	isthmiacum	SUBSPECIES	ACCEPTED		{}	1971.0	2.0	2.0	1971-02-02	33.0	33.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-09-30T11:23:00.000+00:00	2024-07-02T12:37:57.444+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a7692191-0fda-4a0d-8542-2039cdee546f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Smithsonian Tropical Research Institute & C. Birkeland	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3a7692191-0fda-4a0d-8542-2039cdee546f	USNM 170965		urn:lsid:biocol.org:col:34871	02 FEB 1971	1320987477	IZ	http://n2t.net/ark:/65665/3a7692191-0fda-4a0d-8542-2039cdee546f	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	isthmiacum	8.78	-79.53	NORTH_AMERICA		North Pacific Ocean, Gulf of Panama	North Pacific Ocean, Gulf of Panama, Panama	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	WGS84	USNM	Panama Bay, Taboguilla Island, Settling Plate	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			9.5	1.5			Juvenile																							
