key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	higherGeography	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID	decimalLatitude	decimalLongitude	eventDate	references	datasetID	geodeticDatum	countryCode	gbifRegion	country	scientificNameID	bibliographicCitation
2012925736	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:15:44.009+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1980', 'http://purl.org/dc/terms/source': 'Steenstrupia', 'http://purl.org/dc/terms/title': 'Anoplodactylus xenus n. sp. (Pycnogonida), a species from New Zealand confused with A. haswelli (Flynn, 1918)'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '5f3e142c-9a62-4b9a-811b-1693be2d2400', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus xenus Stock, 1980'}]}	PRESERVED_SPECIMEN	PRESENT	2117362	1	54	354	9477065	6316	2117290	2117362	2117362	Anoplodactylus xenus Stock, 1980	Anoplodactylus xenus Stock, 1980	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus xenus	Anoplodactylus	xenus	SPECIES	ACCEPTED	NE	OCEANIA	{}	Australian, New Zealand AuM	HOLOTYPE	['COUNTRY_INVALID']	2020-04-28T00:00:00.000+00:00	2024-07-21T10:15:44.009+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '54afc7f8-2638-481e-a947-f3f314fc1053'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True	Natural History Museum Denmark Invertebrate Zoology	PYC-008647	70% EtOH|slide, unspec - 3	Pycnogonida	[]	[]	EUROPE	54afc7f8-2638-481e-a947-f3f314fc1053	NHMD110711	Anoplodactylus xenus	http://grbio.org/cool/mci8-ehqk	NHMD	Cape Maria van Diemen, New Zealand	2012925736	MKB05: Was not found. Type status checked 2003-2011, but may need reconfirmation. Steenstrupia 6: 1-4. Labelled with correct number Mar. 2012.	IV	54afc7f8-2638-481e-a947-f3f314fc1053											
4055768588	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:04.638+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117362	1	54	354	9477065	6316	2117290	2117362	2117362	Anoplodactylus xenus Stock, 1980	Anoplodactylus xenus Stock, 1980	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus xenus	Anoplodactylus	xenus	SPECIES	ACCEPTED	NE	OCEANIA	{}		HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:04.638+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_776'}]	[]	[]	[]			True				Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_776	sm_id_776			WoRMS Editorial Board	Pacific Ocean	4055768588		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_776	-34.47	172.65	1914/1916	http://www.marinespecies.org/aphia.php?p=specdetails&id=776	https://marineinfo.org/id/dataset/5184	WGS84	NZ	OCEANIA	New Zealand	urn:lsid:marinespecies.org:taxname:239669	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus xenus</i> Stock, 1980. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239669
