key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	sex	depth	depthAccuracy	higherGeography	typeStatus	modified	datasetName	countryCode	gbifRegion	country	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification
4399691409	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.227+00:00	69	{}	PRESERVED_SPECIMEN	3	PRESENT	7521665	1	54	354	9477065	4338615	2118315	7521665	7521665	Ascorhynchus athernus Child, 1982	Ascorhynchus athernus Child, 1982	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus athernus	Ascorhynchus	athernus	SPECIES	ACCEPTED	NE	41.7173802	-49.8254436	{}	Atlantic Ocean	2001	8	20	2001-08-20	232	232	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.227+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '0ec7dff3-915c-4ab5-9fd3-9491561af03b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Mstislav Keldysh_cruise 46_st.4226	0ec7dff3-915c-4ab5-9fd3-9491561af03b	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	North Atlantic	4226	OBFc	4399691409	0ec7dff3-915c-4ab5-9fd3-9491561af03b	3600.0 - 3630.0 m	INV0001291	IORAS	IORAS	cruise 46	fd699988-ab5d-4737-9443-9085cea191d2															
4399690976	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.878+00:00	69	{}	PRESERVED_SPECIMEN	3	PRESENT	7521665	1	54	354	9477065	4338615	2118315	7521665	7521665	Ascorhynchus athernus Child, 1982	Ascorhynchus athernus Child, 1982	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus athernus	Ascorhynchus	athernus	SPECIES	ACCEPTED	NE	41.6497694	-49.8111657	{}	Atlantic Ocean	2001	8	26	2001-08-26	238	238	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.878+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '93a3a5ad-bb99-4e8c-83c1-a84611f56c78'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Mstislav Keldysh_cruise 46_st.4241	93a3a5ad-bb99-4e8c-83c1-a84611f56c78	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	North Atlantic	4241	OBFc	4399690976	93a3a5ad-bb99-4e8c-83c1-a84611f56c78	3656.0 - 3545.0 m	INV0001293	IORAS	IORAS	cruise 46	fd699988-ab5d-4737-9443-9085cea191d2															
4399690533	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.073+00:00	69	{}	PRESERVED_SPECIMEN	3	PRESENT	7521665	1	54	354	9477065	4338615	2118315	7521665	7521665	Ascorhynchus athernus Child, 1982	Ascorhynchus athernus Child, 1982	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus athernus	Ascorhynchus	athernus	SPECIES	ACCEPTED	NE	41.6611564	-49.9908832	{}	Atlantic Ocean	2001	9	6	2001-09-06	249	249	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:59.073+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '40e3e812-45c0-4f15-a9cc-2130627bb1f6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Mstislav Keldysh_cruise 46_st.4254	40e3e812-45c0-4f15-a9cc-2130627bb1f6	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	North Atlantic	4254	OBFc	4399690533	40e3e812-45c0-4f15-a9cc-2130627bb1f6	3796.0 - 3780.0 m	INV0001301	IORAS	IORAS	cruise 46	fd699988-ab5d-4737-9443-9085cea191d2															
1318880536	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:19.101+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	7521665	1	54	354	9477065	4338615	2118315	7521665	7521665	Ascorhynchus athernus Child, 1982	Ascorhynchus athernus Child, 1982	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus athernus	Ascorhynchus	athernus	SPECIES	ACCEPTED	NE	39.6383	-67.9633	{}	North Atlantic Ocean	1965	6	29	1965-06-29	180	180	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:19.101+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34a3b38b2-15a7-4ab1-a899-31daa567761a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/34a3b38b2-15a7-4ab1-a899-31daa567761a	urn:lsid:biocol.org:col:34871			IZ	1318880536	http://n2t.net/ark:/65665/34a3b38b2-15a7-4ab1-a899-31daa567761a		USNM 181043	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE	2862.0	0.0	North Atlantic Ocean, United States	HOLOTYPE	2017-08-16T15:20:00.000+00:00	NMNH Extant Biology	US	NORTH_AMERICA	United States of America	29 JUN 1965	unknown, from legacy	Degrees Minutes Seconds	76	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae
1321480634	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:17.631+00:00	395	{}	PRESERVED_SPECIMEN	3	PRESENT	7521665	1	54	354	9477065	4338615	2118315	7521665	7521665	Ascorhynchus athernus Child, 1982	Ascorhynchus athernus Child, 1982	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus athernus	Ascorhynchus	athernus	SPECIES	ACCEPTED	NE	39.6383	-67.9633	{}	North Atlantic Ocean	1965	6	29	1965-06-29	180	180	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:17.631+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bd309e8a-0cb1-487a-b8e8-85f851918eaf'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3bd309e8a-0cb1-487a-b8e8-85f851918eaf	urn:lsid:biocol.org:col:34871			IZ	1321480634	http://n2t.net/ark:/65665/3bd309e8a-0cb1-487a-b8e8-85f851918eaf		USNM 181044	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		2862.0	0.0	North Atlantic Ocean, United States	PARATYPE	2017-08-16T15:20:00.000+00:00	NMNH Extant Biology	US	NORTH_AMERICA	United States of America	29 JUN 1965	unknown, from legacy	Degrees Minutes Seconds	76	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae
