key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	institutionCode	collectionCode
1275071363	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.680+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117656	1	54	354	9477065	2013	2117630	2117656	2117656	Nymphon crenatiunguis Barnard, 1946	Nymphon crenatiunguis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon crenatiunguis	Nymphon	crenatiunguis	SPECIES	ACCEPTED	NE	-31.988333	29.375	{}	1979.0	6.0	27.0	1979-06-27T00:00	178.0	178.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.680+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071363'}]	[]	[]	[]	False	RV.Meiring Naude	Child,1984	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM250	urn:catalog:IZIKO:SAM-A-19610	SAM-A-19610	31°59,3'S 29°22,5'E	1275071363	female	urn:catalog:IZIKO:SAM-A-19610	Catalogue	150-200 m		
1275071362	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.680+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117656	1	54	354	9477065	2013	2117630	2117656	2117656	Nymphon crenatiunguis Barnard, 1946	Nymphon crenatiunguis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon crenatiunguis	Nymphon	crenatiunguis	SPECIES	ACCEPTED	NE	-33.505	27.368333	{}	1978.0	5.0	29.0	1978-05-29T00:00	149.0	149.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.680+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071362'}]	[]	[]	[]	False	RV.Meiring Naude	Child,1984	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 179	urn:catalog:IZIKO:SAM-A-19609	SAM-A-19609	33°30,3'S 27°22,1'E	1275071362	male	urn:catalog:IZIKO:SAM-A-19609	Catalogue	0-80 m		
1275071115	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.380+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117656	1	54	354	9477065	2013	2117630	2117656	2117656	Nymphon crenatiunguis Barnard, 1946	Nymphon crenatiunguis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon crenatiunguis	Nymphon	crenatiunguis	SPECIES	ACCEPTED	NE			{}							['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:04.380+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071115'}]	[]	[]	[]	False	SS.Pieter Faure				Pycnogonida		[]	[]			AFRICA	PF.A12142	urn:catalog:IZIKO:SAM-A-10124	SAM-A-10124	Dumford Pt. NW ¾W.12 miles.	1275071115	Male non ovigerous	urn:catalog:IZIKO:SAM-A-10124		0-90 fms		
1275071191	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.288+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117656	1	54	354	9477065	2013	2117630	2117656	2117656	Nymphon crenatiunguis Barnard, 1946	Nymphon crenatiunguis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon crenatiunguis	Nymphon	crenatiunguis	SPECIES	ACCEPTED	NE			{}							['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:04.288+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071191'}]	[]	[]	[]	False	SS.Pieter Faure				Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-10137	SAM-A-10137	East London.	1275071191		urn:catalog:IZIKO:SAM-A-10137		0-85 fms		
318008092	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.169+00:00	124	{}	OCCURRENCE		PRESENT	2117656	1	54	354	9477065	2013	2117630	2117656	2117656	Nymphon crenatiunguis Barnard, 1946	Nymphon crenatiunguis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon crenatiunguis	Nymphon	crenatiunguis	SPECIES	ACCEPTED	NE	-35.45	23.49	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.169+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37221'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			37221		318008092					BAS	SOMBASE Pycnogonids
