key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	depth	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	locationRemarks	verbatimEventDate	institutionCode	http://unknown.org/taxonRankID	taxonConceptID	locality	http://unknown.org/species	gbifID	collectionCode	occurrenceID
2446145917	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:39.720+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338488	1	54	354	9477065	2013	2117630	4338488	4338488	Nymphon boogoora Bamber, 2008	Nymphon boogoora Bamber, 2008	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon boogoora	Nymphon	boogoora	SPECIES	ACCEPTED	NE	-27.520833	153.363333	0.01667	500.0	5.8	OCEANIA	Queensland	{}	2005	2	17	2005-02-17	48	48	HOLOTYPE	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-09-18T00:00:00.000+00:00	2024-07-02T06:30:39.720+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b6798ee0-9b56-47ae-9bd2-a5d050806b7c'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	False	MBWS expedition, 2005	C P Arango	Spirit	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	b6798ee0-9b56-47ae-9bd2-a5d050806b7c	S85514	South of Peel Island, Moreton Bay.	17 Feb 2005	QM	7000	https://biodiversity.org.au/afd/taxa/2ccb9a2e-c373-4fc4-83b7-0c393c9009b9	Moreton Bay Work Shop Stn., (MBWS) site 2(D)	Nymphon boogoora	2446145917	Arachnids	b6798ee0-9b56-47ae-9bd2-a5d050806b7c
