key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	county	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1318871541	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:02.432+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	4338480	1	54	354	9477065	2013	2117630	4338480	4338480	Nymphon torulum Child, 1998	Nymphon torulum Child, 1998	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon torulum	Nymphon	torulum	SPECIES	ACCEPTED	NE	27.5467	-79.98	81.4	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida, St. Lucie County	1977	8	23	1977-08-23	235	235	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:04:00.000+00:00	2024-07-02T12:39:02.432+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/349ce08e3-bb0b-4f5f-8ac4-8249773a0377'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	L. Edmiston	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/349ce08e3-bb0b-4f5f-8ac4-8249773a0377	urn:lsid:biocol.org:col:34871	23 AUG 1977	unknown, from legacy	Jeff's Reef	Degrees Minutes Seconds	St. Lucie County	IZ	1318871541	http://n2t.net/ark:/65665/349ce08e3-bb0b-4f5f-8ac4-8249773a0377	USNM 180137	USNM	JSL - 1438B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1317808438	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:32.572+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	4338480	1	54	354	9477065	2013	2117630	4338480	4338480	Nymphon torulum Child, 1998	Nymphon torulum Child, 1998	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon torulum	Nymphon	torulum	SPECIES	ACCEPTED	NE	27.5467	-79.98	77.7	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida, St. Lucie County	1976	9	21	1976-09-21	265	265	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-06-19T11:53:00.000+00:00	2024-07-02T12:38:32.572+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31acac7d9-b464-453e-b285-27f8324e680e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/31acac7d9-b464-453e-b285-27f8324e680e	urn:lsid:biocol.org:col:34871	21 SEP 1976	unknown, from legacy	Jeff's Reef	Degrees Minutes Seconds	St. Lucie County	IZ	1317808438	http://n2t.net/ark:/65665/31acac7d9-b464-453e-b285-27f8324e680e	USNM 180145	USNM	JSL-2125A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1319339549	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.443+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	FEMALE	4338480	1	54	354	9477065	2013	2117630	4338480	4338480	Nymphon torulum Child, 1998	Nymphon torulum Child, 1998	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon torulum	Nymphon	torulum	SPECIES	ACCEPTED	NE	27.5467	-79.98	77.7	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida, St. Lucie County	1976	9	21	1976-09-21	265	265	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-06-19T11:53:00.000+00:00	2024-07-02T12:38:53.443+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35e899d95-e13d-438f-a0e9-2d27f95cc8ea'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/35e899d95-e13d-438f-a0e9-2d27f95cc8ea	urn:lsid:biocol.org:col:34871	21 SEP 1976	unknown, from legacy	Jeff's Reef	Degrees Minutes Seconds	St. Lucie County	IZ	1319339549	http://n2t.net/ark:/65665/35e899d95-e13d-438f-a0e9-2d27f95cc8ea	USNM 180146	USNM	JSL-2125A	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
