key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	catalogNumber	institutionCode	gbifID	collectionCode
318009367	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.231+00:00	124	{}	OCCURRENCE	PRESENT	2117478	1	54	354	9477065	3254684	2117433	2117478	2117478	Pallenopsis lattina Pushkin, 1993	Pallenopsis lattina Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lattina	Pallenopsis	lattina	SPECIES	ACCEPTED	NE	-53.8683	-39.0666	195.0	25.0	{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.231+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38206'}]	[]	[]	[]	False	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE	38206	BAS	318009367	SOMBASE Pycnogonids
318009368	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.231+00:00	124	{}	OCCURRENCE	PRESENT	2117478	1	54	354	9477065	3254684	2117433	2117478	2117478	Pallenopsis lattina Pushkin, 1993	Pallenopsis lattina Pushkin, 1993	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lattina	Pallenopsis	lattina	SPECIES	ACCEPTED	NE	-59.1	-31.7833			{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.231+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38223'}]	[]	[]	[]	False	WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE	38223	BAS	318009368	SOMBASE Pycnogonids
